Time [sec]	Acceleration [g]
0.00000	0.00001
0.00100	-0.00074
0.00200	-0.00053
0.00300	-0.00032
0.00400	-0.00011
0.00500	0.00009
0.00600	0.00030
0.00700	0.00051
0.00800	0.00050
0.00900	0.00049
0.01000	0.00048
0.01100	0.00047
0.01200	0.00046
0.01300	0.00045
0.01400	0.00044
0.01500	0.00043
0.01600	0.00042
0.01700	0.00041
0.01800	0.00040
0.01900	0.00039
0.02000	0.00038
0.02100	0.00038
0.02200	0.00037
0.02300	0.00036
0.02400	0.00035
0.02500	0.00034
0.02600	0.00033
0.02700	0.00033
0.02800	0.00032
0.02900	0.00031
0.03000	0.00031
0.03100	0.00030
0.03200	0.00029
0.03300	0.00029
0.03400	0.00028
0.03500	0.00027
0.03600	0.00027
0.03700	0.00026
0.03800	0.00026
0.03900	0.00025
0.04000	0.00025
0.04100	0.00024
0.04200	0.00024
0.04300	0.00023
0.04400	0.00023
0.04500	0.00022
0.04600	0.00022
0.04700	0.00022
0.04800	0.00021
0.04900	0.00021
0.05000	0.00021
0.05100	0.00020
0.05200	0.00020
0.05300	0.00020
0.05400	0.00020
0.05500	0.00020
0.05600	0.00020
0.05700	0.00019
0.05800	0.00019
0.05900	0.00019
0.06000	0.00019
0.06100	0.00019
0.06200	0.00019
0.06300	0.00019
0.06400	0.00019
0.06500	0.00020
0.06600	0.00020
0.06700	0.00020
0.06800	0.00020
0.06900	0.00020
0.07000	0.00020
0.07100	0.00021
0.07200	0.00021
0.07300	0.00021
0.07400	0.00022
0.07500	0.00022
0.07600	0.00022
0.07700	0.00023
0.07800	0.00023
0.07900	0.00024
0.08000	0.00024
0.08100	0.00025
0.08200	0.00025
0.08300	0.00026
0.08400	0.00027
0.08500	0.00027
0.08600	0.00028
0.08700	0.00029
0.08800	0.00029
0.08900	0.00030
0.09000	0.00031
0.09100	0.00032
0.09200	0.00033
0.09300	0.00034
0.09400	0.00034
0.09500	0.00035
0.09600	0.00036
0.09700	0.00037
0.09800	0.00038
0.09900	0.00039
0.10000	0.00040
0.10100	0.00041
0.10200	0.00042
0.10300	0.00044
0.10400	0.00045
0.10500	0.00046
0.10600	0.00047
0.10700	0.00048
0.10800	0.00049
0.10900	0.00051
0.11000	0.00052
0.11100	0.00053
0.11200	0.00055
0.11300	0.00056
0.11400	0.00057
0.11500	0.00059
0.11600	0.00060
0.11700	0.00061
0.11800	0.00063
0.11900	0.00064
0.12000	0.00066
0.12100	0.00067
0.12200	0.00069
0.12300	0.00070
0.12400	0.00072
0.12500	0.00073
0.12600	0.00075
0.12700	0.00076
0.12800	0.00078
0.12900	0.00079
0.13000	0.00081
0.13100	0.00083
0.13200	0.00084
0.13300	0.00086
0.13400	0.00087
0.13500	0.00089
0.13600	0.00091
0.13700	0.00092
0.13800	0.00094
0.13900	0.00095
0.14000	0.00097
0.14100	0.00099
0.14200	0.00100
0.14300	0.00102
0.14400	0.00103
0.14500	0.00105
0.14600	0.00107
0.14700	0.00108
0.14800	0.00110
0.14900	0.00111
0.15000	0.00113
0.15100	0.00115
0.15200	0.00116
0.15300	0.00118
0.15400	0.00119
0.15500	0.00121
0.15600	0.00122
0.15700	0.00124
0.15800	0.00125
0.15900	0.00127
0.16000	0.00128
0.16100	0.00130
0.16200	0.00131
0.16300	0.00133
0.16400	0.00134
0.16500	0.00135
0.16600	0.00137
0.16700	0.00138
0.16800	0.00139
0.16900	0.00140
0.17000	0.00142
0.17100	0.00143
0.17200	0.00144
0.17300	0.00145
0.17400	0.00146
0.17500	0.00147
0.17600	0.00148
0.17700	0.00149
0.17800	0.00150
0.17900	0.00151
0.18000	0.00152
0.18100	0.00153
0.18200	0.00154
0.18300	0.00154
0.18400	0.00155
0.18500	0.00156
0.18600	0.00156
0.18700	0.00157
0.18800	0.00158
0.18900	0.00158
0.19000	0.00158
0.19100	0.00159
0.19200	0.00159
0.19300	0.00159
0.19400	0.00159
0.19500	0.00159
0.19600	0.00160
0.19700	0.00159
0.19800	0.00159
0.19900	0.00159
0.20000	0.00159
0.20100	0.00159
0.20200	0.00158
0.20300	0.00158
0.20400	0.00157
0.20500	0.00157
0.20600	0.00156
0.20700	0.00155
0.20800	0.00154
0.20900	0.00153
0.21000	0.00153
0.21100	0.00151
0.21200	0.00150
0.21300	0.00149
0.21400	0.00148
0.21500	0.00146
0.21600	0.00145
0.21700	0.00143
0.21800	0.00141
0.21900	0.00140
0.22000	0.00138
0.22100	0.00136
0.22200	0.00134
0.22300	0.00132
0.22400	0.00129
0.22500	0.00127
0.22600	0.00125
0.22700	0.00122
0.22800	0.00120
0.22900	0.00117
0.23000	0.00114
0.23100	0.00111
0.23200	0.00108
0.23300	0.00105
0.23400	0.00102
0.23500	0.00099
0.23600	0.00095
0.23700	0.00092
0.23800	0.00088
0.23900	0.00084
0.24000	0.00081
0.24100	0.00077
0.24200	0.00073
0.24300	0.00069
0.24400	0.00064
0.24500	0.00060
0.24600	0.00056
0.24700	0.00051
0.24800	0.00047
0.24900	0.00042
0.25000	0.00037
0.25100	0.00032
0.25200	0.00027
0.25300	0.00022
0.25400	0.00017
0.25500	0.00012
0.25600	0.00006
0.25700	0.00001
0.25800	-0.00005
0.25900	-0.00011
0.26000	-0.00016
0.26100	-0.00022
0.26200	-0.00028
0.26300	-0.00034
0.26400	-0.00040
0.26500	-0.00046
0.26600	-0.00052
0.26700	-0.00059
0.26800	-0.00065
0.26900	-0.00071
0.27000	-0.00078
0.27100	-0.00085
0.27200	-0.00091
0.27300	-0.00098
0.27400	-0.00105
0.27500	-0.00112
0.27600	-0.00118
0.27700	-0.00125
0.27800	-0.00132
0.27900	-0.00139
0.28000	-0.00147
0.28100	-0.00154
0.28200	-0.00161
0.28300	-0.00168
0.28400	-0.00176
0.28500	-0.00183
0.28600	-0.00190
0.28700	-0.00198
0.28800	-0.00205
0.28900	-0.00213
0.29000	-0.00220
0.29100	-0.00228
0.29200	-0.00236
0.29300	-0.00244
0.29400	-0.00251
0.29500	-0.00259
0.29600	-0.00267
0.29700	-0.00275
0.29800	-0.00283
0.29900	-0.00291
0.30000	-0.00299
0.30100	-0.00308
0.30200	-0.00316
0.30300	-0.00324
0.30400	-0.00333
0.30500	-0.00341
0.30600	-0.00350
0.30700	-0.00358
0.30800	-0.00367
0.30900	-0.00376
0.31000	-0.00385
0.31100	-0.00393
0.31200	-0.00402
0.31300	-0.00411
0.31400	-0.00420
0.31500	-0.00429
0.31600	-0.00438
0.31700	-0.00447
0.31800	-0.00456
0.31900	-0.00465
0.32000	-0.00475
0.32100	-0.00484
0.32200	-0.00493
0.32300	-0.00502
0.32400	-0.00511
0.32500	-0.00521
0.32600	-0.00530
0.32700	-0.00539
0.32800	-0.00548
0.32900	-0.00557
0.33000	-0.00566
0.33100	-0.00575
0.33200	-0.00583
0.33300	-0.00592
0.33400	-0.00600
0.33500	-0.00609
0.33600	-0.00617
0.33700	-0.00625
0.33800	-0.00633
0.33900	-0.00640
0.34000	-0.00647
0.34100	-0.00655
0.34200	-0.00662
0.34300	-0.00668
0.34400	-0.00674
0.34500	-0.00680
0.34600	-0.00686
0.34700	-0.00691
0.34800	-0.00697
0.34900	-0.00702
0.35000	-0.00706
0.35100	-0.00710
0.35200	-0.00714
0.35300	-0.00718
0.35400	-0.00721
0.35500	-0.00724
0.35600	-0.00727
0.35700	-0.00729
0.35800	-0.00731
0.35900	-0.00733
0.36000	-0.00735
0.36100	-0.00736
0.36200	-0.00737
0.36300	-0.00738
0.36400	-0.00739
0.36500	-0.00739
0.36600	-0.00739
0.36700	-0.00739
0.36800	-0.00739
0.36900	-0.00738
0.37000	-0.00737
0.37100	-0.00737
0.37200	-0.00735
0.37300	-0.00734
0.37400	-0.00732
0.37500	-0.00731
0.37600	-0.00729
0.37700	-0.00727
0.37800	-0.00724
0.37900	-0.00721
0.38000	-0.00719
0.38100	-0.00716
0.38200	-0.00712
0.38300	-0.00709
0.38400	-0.00705
0.38500	-0.00701
0.38600	-0.00696
0.38700	-0.00692
0.38800	-0.00687
0.38900	-0.00681
0.39000	-0.00676
0.39100	-0.00670
0.39200	-0.00664
0.39300	-0.00657
0.39400	-0.00650
0.39500	-0.00643
0.39600	-0.00635
0.39700	-0.00627
0.39800	-0.00618
0.39900	-0.00609
0.40000	-0.00600
0.40100	-0.00590
0.40200	-0.00580
0.40300	-0.00570
0.40400	-0.00559
0.40500	-0.00547
0.40600	-0.00536
0.40700	-0.00523
0.40800	-0.00511
0.40900	-0.00498
0.41000	-0.00485
0.41100	-0.00471
0.41200	-0.00457
0.41300	-0.00443
0.41400	-0.00428
0.41500	-0.00413
0.41600	-0.00398
0.41700	-0.00382
0.41800	-0.00366
0.41900	-0.00350
0.42000	-0.00334
0.42100	-0.00317
0.42200	-0.00301
0.42300	-0.00284
0.42400	-0.00267
0.42500	-0.00250
0.42600	-0.00232
0.42700	-0.00214
0.42800	-0.00197
0.42900	-0.00179
0.43000	-0.00161
0.43100	-0.00143
0.43200	-0.00124
0.43300	-0.00105
0.43400	-0.00087
0.43500	-0.00068
0.43600	-0.00049
0.43700	-0.00029
0.43800	-0.00009
0.43900	0.00011
0.44000	0.00031
0.44100	0.00051
0.44200	0.00072
0.44300	0.00093
0.44400	0.00115
0.44500	0.00136
0.44600	0.00158
0.44700	0.00181
0.44800	0.00204
0.44900	0.00227
0.45000	0.00250
0.45100	0.00273
0.45200	0.00298
0.45300	0.00322
0.45400	0.00347
0.45500	0.00372
0.45600	0.00397
0.45700	0.00423
0.45800	0.00449
0.45900	0.00476
0.46000	0.00502
0.46100	0.00529
0.46200	0.00556
0.46300	0.00584
0.46400	0.00611
0.46500	0.00639
0.46600	0.00667
0.46700	0.00695
0.46800	0.00724
0.46900	0.00752
0.47000	0.00780
0.47100	0.00809
0.47200	0.00837
0.47300	0.00866
0.47400	0.00894
0.47500	0.00923
0.47600	0.00951
0.47700	0.00979
0.47800	0.01006
0.47900	0.01034
0.48000	0.01062
0.48100	0.01090
0.48200	0.01117
0.48300	0.01143
0.48400	0.01170
0.48500	0.01196
0.48600	0.01223
0.48700	0.01249
0.48800	0.01274
0.48900	0.01298
0.49000	0.01323
0.49100	0.01348
0.49200	0.01372
0.49300	0.01396
0.49400	0.01419
0.49500	0.01442
0.49600	0.01464
0.49700	0.01487
0.49800	0.01509
0.49900	0.01531
0.50000	0.01552
0.50100	0.01572
0.50200	0.01593
0.50300	0.01613
0.50400	0.01633
0.50500	0.01652
0.50600	0.01671
0.50700	0.01690
0.50800	0.01708
0.50900	0.01726
0.51000	0.01744
0.51100	0.01761
0.51200	0.01779
0.51300	0.01796
0.51400	0.01813
0.51500	0.01829
0.51600	0.01845
0.51700	0.01861
0.51800	0.01877
0.51900	0.01893
0.52000	0.01908
0.52100	0.01923
0.52200	0.01938
0.52300	0.01952
0.52400	0.01966
0.52500	0.01981
0.52600	0.01994
0.52700	0.02008
0.52800	0.02021
0.52900	0.02033
0.53000	0.02045
0.53100	0.02057
0.53200	0.02069
0.53300	0.02080
0.53400	0.02090
0.53500	0.02100
0.53600	0.02108
0.53700	0.02116
0.53800	0.02124
0.53900	0.02131
0.54000	0.02137
0.54100	0.02143
0.54200	0.02147
0.54300	0.02150
0.54400	0.02153
0.54500	0.02155
0.54600	0.02156
0.54700	0.02157
0.54800	0.02155
0.54900	0.02152
0.55000	0.02149
0.55100	0.02145
0.55200	0.02140
0.55300	0.02135
0.55400	0.02127
0.55500	0.02119
0.55600	0.02110
0.55700	0.02101
0.55800	0.02090
0.55900	0.02079
0.56000	0.02068
0.56100	0.02056
0.56200	0.02043
0.56300	0.02029
0.56400	0.02014
0.56500	0.01999
0.56600	0.01985
0.56700	0.01970
0.56800	0.01955
0.56900	0.01939
0.57000	0.01922
0.57100	0.01904
0.57200	0.01889
0.57300	0.01873
0.57400	0.01856
0.57500	0.01839
0.57600	0.01821
0.57700	0.01802
0.57800	0.01786
0.57900	0.01769
0.58000	0.01751
0.58100	0.01733
0.58200	0.01714
0.58300	0.01694
0.58400	0.01677
0.58500	0.01659
0.58600	0.01640
0.58700	0.01621
0.58800	0.01600
0.58900	0.01579
0.59000	0.01560
0.59100	0.01540
0.59200	0.01519
0.59300	0.01497
0.59400	0.01475
0.59500	0.01452
0.59600	0.01429
0.59700	0.01406
0.59800	0.01381
0.59900	0.01357
0.60000	0.01331
0.60100	0.01305
0.60200	0.01278
0.60300	0.01249
0.60400	0.01221
0.60500	0.01191
0.60600	0.01161
0.60700	0.01131
0.60800	0.01097
0.60900	0.01062
0.61000	0.01027
0.61100	0.00992
0.61200	0.00956
0.61300	0.00919
0.61400	0.00878
0.61500	0.00835
0.61600	0.00793
0.61700	0.00750
0.61800	0.00706
0.61900	0.00662
0.62000	0.00613
0.62100	0.00563
0.62200	0.00512
0.62300	0.00461
0.62400	0.00410
0.62500	0.00359
0.62600	0.00302
0.62700	0.00244
0.62800	0.00187
0.62900	0.00129
0.63000	0.00071
0.63100	0.00013
0.63200	-0.00050
0.63300	-0.00112
0.63400	-0.00175
0.63500	-0.00238
0.63600	-0.00301
0.63700	-0.00365
0.63800	-0.00431
0.63900	-0.00497
0.64000	-0.00563
0.64100	-0.00629
0.64200	-0.00695
0.64300	-0.00761
0.64400	-0.00829
0.64500	-0.00896
0.64600	-0.00964
0.64700	-0.01031
0.64800	-0.01099
0.64900	-0.01166
0.65000	-0.01234
0.65100	-0.01301
0.65200	-0.01369
0.65300	-0.01436
0.65400	-0.01503
0.65500	-0.01570
0.65600	-0.01637
0.65700	-0.01704
0.65800	-0.01770
0.65900	-0.01836
0.66000	-0.01902
0.66100	-0.01967
0.66200	-0.02032
0.66300	-0.02096
0.66400	-0.02160
0.66500	-0.02224
0.66600	-0.02287
0.66700	-0.02350
0.66800	-0.02410
0.66900	-0.02470
0.67000	-0.02529
0.67100	-0.02587
0.67200	-0.02645
0.67300	-0.02703
0.67400	-0.02756
0.67500	-0.02808
0.67600	-0.02860
0.67700	-0.02911
0.67800	-0.02961
0.67900	-0.03010
0.68000	-0.03054
0.68100	-0.03096
0.68200	-0.03138
0.68300	-0.03179
0.68400	-0.03219
0.68500	-0.03258
0.68600	-0.03291
0.68700	-0.03322
0.68800	-0.03352
0.68900	-0.03381
0.69000	-0.03410
0.69100	-0.03437
0.69200	-0.03457
0.69300	-0.03476
0.69400	-0.03493
0.69500	-0.03510
0.69600	-0.03525
0.69700	-0.03540
0.69800	-0.03547
0.69900	-0.03553
0.70000	-0.03557
0.70100	-0.03561
0.70200	-0.03563
0.70300	-0.03565
0.70400	-0.03560
0.70500	-0.03555
0.70600	-0.03548
0.70700	-0.03541
0.70800	-0.03532
0.70900	-0.03521
0.71000	-0.03509
0.71100	-0.03495
0.71200	-0.03480
0.71300	-0.03464
0.71400	-0.03446
0.71500	-0.03427
0.71600	-0.03407
0.71700	-0.03386
0.71800	-0.03364
0.71900	-0.03340
0.72000	-0.03315
0.72100	-0.03289
0.72200	-0.03257
0.72300	-0.03224
0.72400	-0.03189
0.72500	-0.03154
0.72600	-0.03117
0.72700	-0.03079
0.72800	-0.03027
0.72900	-0.02974
0.73000	-0.02919
0.73100	-0.02864
0.73200	-0.02807
0.73300	-0.02749
0.73400	-0.02669
0.73500	-0.02588
0.73600	-0.02506
0.73700	-0.02423
0.73800	-0.02339
0.73900	-0.02253
0.74000	-0.02143
0.74100	-0.02031
0.74200	-0.01918
0.74300	-0.01804
0.74400	-0.01689
0.74500	-0.01573
0.74600	-0.01439
0.74700	-0.01304
0.74800	-0.01168
0.74900	-0.01031
0.75000	-0.00892
0.75100	-0.00753
0.75200	-0.00613
0.75300	-0.00472
0.75400	-0.00330
0.75500	-0.00188
0.75600	-0.00044
0.75700	0.00101
0.75800	0.00226
0.75900	0.00351
0.76000	0.00478
0.76100	0.00605
0.76200	0.00733
0.76300	0.00863
0.76400	0.00957
0.76500	0.01053
0.76600	0.01149
0.76700	0.01246
0.76800	0.01344
0.76900	0.01442
0.77000	0.01501
0.77100	0.01561
0.77200	0.01622
0.77300	0.01683
0.77400	0.01745
0.77500	0.01808
0.77600	0.01837
0.77700	0.01866
0.77800	0.01896
0.77900	0.01927
0.78000	0.01957
0.78100	0.01989
0.78200	0.01998
0.78300	0.02007
0.78400	0.02017
0.78500	0.02027
0.78600	0.02038
0.78700	0.02049
0.78800	0.02050
0.78900	0.02052
0.79000	0.02054
0.79100	0.02056
0.79200	0.02059
0.79300	0.02061
0.79400	0.02066
0.79500	0.02070
0.79600	0.02075
0.79700	0.02079
0.79800	0.02083
0.79900	0.02087
0.80000	0.02100
0.80100	0.02112
0.80200	0.02124
0.80300	0.02136
0.80400	0.02148
0.80500	0.02159
0.80600	0.02179
0.80700	0.02199
0.80800	0.02219
0.80900	0.02238
0.81000	0.02257
0.81100	0.02276
0.81200	0.02300
0.81300	0.02324
0.81400	0.02347
0.81500	0.02370
0.81600	0.02392
0.81700	0.02413
0.81800	0.02436
0.81900	0.02457
0.82000	0.02478
0.82100	0.02498
0.82200	0.02517
0.82300	0.02535
0.82400	0.02549
0.82500	0.02562
0.82600	0.02574
0.82700	0.02585
0.82800	0.02596
0.82900	0.02605
0.83000	0.02606
0.83100	0.02607
0.83200	0.02606
0.83300	0.02604
0.83400	0.02601
0.83500	0.02597
0.83600	0.02583
0.83700	0.02568
0.83800	0.02552
0.83900	0.02534
0.84000	0.02515
0.84100	0.02495
0.84200	0.02465
0.84300	0.02433
0.84400	0.02399
0.84500	0.02364
0.84600	0.02328
0.84700	0.02290
0.84800	0.02241
0.84900	0.02191
0.85000	0.02139
0.85100	0.02086
0.85200	0.02031
0.85300	0.01974
0.85400	0.01907
0.85500	0.01838
0.85600	0.01768
0.85700	0.01696
0.85800	0.01622
0.85900	0.01546
0.86000	0.01461
0.86100	0.01374
0.86200	0.01286
0.86300	0.01195
0.86400	0.01103
0.86500	0.01008
0.86600	0.00906
0.86700	0.00802
0.86800	0.00696
0.86900	0.00588
0.87000	0.00478
0.87100	0.00366
0.87200	0.00247
0.87300	0.00126
0.87400	0.00003
0.87500	-0.00121
0.87600	-0.00248
0.87700	-0.00376
0.87800	-0.00511
0.87900	-0.00647
0.88000	-0.00785
0.88100	-0.00926
0.88200	-0.01068
0.88300	-0.01212
0.88400	-0.01356
0.88500	-0.01503
0.88600	-0.01651
0.88700	-0.01801
0.88800	-0.01953
0.88900	-0.02107
0.89000	-0.02247
0.89100	-0.02388
0.89200	-0.02532
0.89300	-0.02677
0.89400	-0.02824
0.89500	-0.02973
0.89600	-0.03090
0.89700	-0.03209
0.89800	-0.03329
0.89900	-0.03452
0.90000	-0.03576
0.90100	-0.03702
0.90200	-0.03783
0.90300	-0.03866
0.90400	-0.03950
0.90500	-0.04036
0.90600	-0.04124
0.90700	-0.04213
0.90800	-0.04255
0.90900	-0.04298
0.91000	-0.04343
0.91100	-0.04389
0.91200	-0.04437
0.91300	-0.04486
0.91400	-0.04496
0.91500	-0.04508
0.91600	-0.04520
0.91700	-0.04534
0.91800	-0.04550
0.91900	-0.04567
0.92000	-0.04564
0.92100	-0.04563
0.92200	-0.04564
0.92300	-0.04565
0.92400	-0.04568
0.92500	-0.04571
0.92600	-0.04583
0.92700	-0.04596
0.92800	-0.04610
0.92900	-0.04624
0.93000	-0.04640
0.93100	-0.04657
0.93200	-0.04705
0.93300	-0.04753
0.93400	-0.04803
0.93500	-0.04853
0.93600	-0.04904
0.93700	-0.04956
0.93800	-0.05049
0.93900	-0.05143
0.94000	-0.05237
0.94100	-0.05332
0.94200	-0.05428
0.94300	-0.05524
0.94400	-0.05657
0.94500	-0.05790
0.94600	-0.05924
0.94700	-0.06058
0.94800	-0.06192
0.94900	-0.06327
0.95000	-0.06484
0.95100	-0.06642
0.95200	-0.06799
0.95300	-0.06957
0.95400	-0.07115
0.95500	-0.07272
0.95600	-0.07436
0.95700	-0.07599
0.95800	-0.07762
0.95900	-0.07924
0.96000	-0.08087
0.96100	-0.08249
0.96200	-0.08406
0.96300	-0.08561
0.96400	-0.08717
0.96500	-0.08872
0.96600	-0.09027
0.96700	-0.09181
0.96800	-0.09327
0.96900	-0.09473
0.97000	-0.09619
0.97100	-0.09764
0.97200	-0.09908
0.97300	-0.10051
0.97400	-0.10194
0.97500	-0.10336
0.97600	-0.10477
0.97700	-0.10617
0.97800	-0.10756
0.97900	-0.10895
0.98000	-0.11042
0.98100	-0.11188
0.98200	-0.11333
0.98300	-0.11477
0.98400	-0.11620
0.98500	-0.11761
0.98600	-0.11917
0.98700	-0.12072
0.98800	-0.12226
0.98900	-0.12378
0.99000	-0.12529
0.99100	-0.12678
0.99200	-0.12822
0.99300	-0.12964
0.99400	-0.13104
0.99500	-0.13243
0.99600	-0.13380
0.99700	-0.13515
0.99800	-0.13577
0.99900	-0.13637
1.00000	-0.13696
1.00100	-0.13753
1.00200	-0.13808
1.00300	-0.13861
1.00400	-0.13755
1.00500	-0.13647
1.00600	-0.13537
1.00700	-0.13426
1.00800	-0.13312
1.00900	-0.13196
1.01000	-0.12859
1.01100	-0.12519
1.01200	-0.12178
1.01300	-0.11834
1.01400	-0.11488
1.01500	-0.11140
1.01600	-0.10568
1.01700	-0.09993
1.01800	-0.09416
1.01900	-0.08837
1.02000	-0.08256
1.02100	-0.07673
1.02200	-0.06953
1.02300	-0.06232
1.02400	-0.05508
1.02500	-0.04781
1.02600	-0.04053
1.02700	-0.03322
1.02800	-0.02602
1.02900	-0.01881
1.03000	-0.01156
1.03100	-0.00430
1.03200	0.00299
1.03300	0.01030
1.03400	0.01609
1.03500	0.02190
1.03600	0.02774
1.03700	0.03360
1.03800	0.03949
1.03900	0.04540
1.04000	0.04895
1.04100	0.05254
1.04200	0.05614
1.04300	0.05977
1.04400	0.06342
1.04500	0.06710
1.04600	0.06834
1.04700	0.06962
1.04800	0.07091
1.04900	0.07223
1.05000	0.07357
1.05100	0.07493
1.05200	0.07441
1.05300	0.07392
1.05400	0.07345
1.05500	0.07300
1.05600	0.07256
1.05700	0.07216
1.05800	0.07073
1.05900	0.06933
1.06000	0.06795
1.06100	0.06658
1.06200	0.06524
1.06300	0.06392
1.06400	0.06244
1.06500	0.06098
1.06600	0.05954
1.06700	0.05811
1.06800	0.05671
1.06900	0.05532
1.07000	0.05443
1.07100	0.05356
1.07200	0.05271
1.07300	0.05187
1.07400	0.05104
1.07500	0.05024
1.07600	0.05027
1.07700	0.05032
1.07800	0.05039
1.07900	0.05047
1.08000	0.05056
1.08100	0.05066
1.08200	0.05163
1.08300	0.05261
1.08400	0.05360
1.08500	0.05461
1.08600	0.05562
1.08700	0.05665
1.08800	0.05831
1.08900	0.05998
1.09000	0.06166
1.09100	0.06335
1.09200	0.06505
1.09300	0.06676
1.09400	0.06877
1.09500	0.07078
1.09600	0.07281
1.09700	0.07484
1.09800	0.07688
1.09900	0.07892
1.10000	0.08095
1.10100	0.08300
1.10200	0.08504
1.10300	0.08709
1.10400	0.08915
1.10500	0.09121
1.10600	0.09306
1.10700	0.09491
1.10800	0.09677
1.10900	0.09863
1.11000	0.10050
1.11100	0.10237
1.11200	0.10390
1.11300	0.10544
1.11400	0.10698
1.11500	0.10853
1.11600	0.11007
1.11700	0.11162
1.11800	0.11274
1.11900	0.11386
1.12000	0.11498
1.12100	0.11610
1.12200	0.11722
1.12300	0.11834
1.12400	0.11897
1.12500	0.11959
1.12600	0.12022
1.12700	0.12085
1.12800	0.12147
1.12900	0.12210
1.13000	0.12223
1.13100	0.12237
1.13200	0.12250
1.13300	0.12263
1.13400	0.12276
1.13500	0.12289
1.13600	0.12259
1.13700	0.12229
1.13800	0.12199
1.13900	0.12169
1.14000	0.12138
1.14100	0.12108
1.14200	0.12046
1.14300	0.11984
1.14400	0.11921
1.14500	0.11859
1.14600	0.11796
1.14700	0.11732
1.14800	0.11650
1.14900	0.11567
1.15000	0.11483
1.15100	0.11399
1.15200	0.11315
1.15300	0.11230
1.15400	0.11136
1.15500	0.11041
1.15600	0.10946
1.15700	0.10849
1.15800	0.10753
1.15900	0.10655
1.16000	0.10552
1.16100	0.10448
1.16200	0.10343
1.16300	0.10237
1.16400	0.10130
1.16500	0.10022
1.16600	0.09905
1.16700	0.09786
1.16800	0.09667
1.16900	0.09546
1.17000	0.09424
1.17100	0.09301
1.17200	0.09161
1.17300	0.09019
1.17400	0.08876
1.17500	0.08732
1.17600	0.08586
1.17700	0.08438
1.17800	0.08267
1.17900	0.08094
1.18000	0.07919
1.18100	0.07742
1.18200	0.07564
1.18300	0.07384
1.18400	0.07177
1.18500	0.06968
1.18600	0.06758
1.18700	0.06545
1.18800	0.06331
1.18900	0.06114
1.19000	0.05873
1.19100	0.05629
1.19200	0.05383
1.19300	0.05135
1.19400	0.04886
1.19500	0.04634
1.19600	0.04362
1.19700	0.04088
1.19800	0.03812
1.19900	0.03534
1.20000	0.03254
1.20100	0.02972
1.20200	0.02676
1.20300	0.02379
1.20400	0.02079
1.20500	0.01778
1.20600	0.01475
1.20700	0.01169
1.20800	0.00856
1.20900	0.00542
1.21000	0.00226
1.21100	-0.00092
1.21200	-0.00412
1.21300	-0.00732
1.21400	-0.01057
1.21500	-0.01383
1.21600	-0.01710
1.21700	-0.02039
1.21800	-0.02368
1.21900	-0.02698
1.22000	-0.03031
1.22100	-0.03364
1.22200	-0.03698
1.22300	-0.04032
1.22400	-0.04366
1.22500	-0.04701
1.22600	-0.05038
1.22700	-0.05375
1.22800	-0.05712
1.22900	-0.06049
1.23000	-0.06385
1.23100	-0.06720
1.23200	-0.07058
1.23300	-0.07396
1.23400	-0.07733
1.23500	-0.08068
1.23600	-0.08402
1.23700	-0.08734
1.23800	-0.09070
1.23900	-0.09404
1.24000	-0.09737
1.24100	-0.10067
1.24200	-0.10395
1.24300	-0.10720
1.24400	-0.11050
1.24500	-0.11377
1.24600	-0.11701
1.24700	-0.12022
1.24800	-0.12339
1.24900	-0.12654
1.25000	-0.12972
1.25100	-0.13287
1.25200	-0.13599
1.25300	-0.13906
1.25400	-0.14210
1.25500	-0.14510
1.25600	-0.14813
1.25700	-0.15111
1.25800	-0.15406
1.25900	-0.15697
1.26000	-0.15983
1.26100	-0.16266
1.26200	-0.16546
1.26300	-0.16823
1.26400	-0.17095
1.26500	-0.17364
1.26600	-0.17628
1.26700	-0.17889
1.26800	-0.18136
1.26900	-0.18380
1.27000	-0.18621
1.27100	-0.18858
1.27200	-0.19091
1.27300	-0.19322
1.27400	-0.19527
1.27500	-0.19729
1.27600	-0.19929
1.27700	-0.20126
1.27800	-0.20321
1.27900	-0.20514
1.28000	-0.20674
1.28100	-0.20833
1.28200	-0.20991
1.28300	-0.21147
1.28400	-0.21304
1.28500	-0.21460
1.28600	-0.21584
1.28700	-0.21708
1.28800	-0.21834
1.28900	-0.21960
1.29000	-0.22088
1.29100	-0.22218
1.29200	-0.22322
1.29300	-0.22429
1.29400	-0.22539
1.29500	-0.22653
1.29600	-0.22770
1.29700	-0.22892
1.29800	-0.22981
1.29900	-0.23075
1.30000	-0.23175
1.30100	-0.23281
1.30200	-0.23393
1.30300	-0.23512
1.30400	-0.23568
1.30500	-0.23631
1.30600	-0.23702
1.30700	-0.23782
1.30800	-0.23870
1.30900	-0.23967
1.31000	-0.23963
1.31100	-0.23968
1.31200	-0.23984
1.31300	-0.24010
1.31400	-0.24046
1.31500	-0.24093
1.31600	-0.23997
1.31700	-0.23911
1.31800	-0.23838
1.31900	-0.23776
1.32000	-0.23725
1.32100	-0.23687
1.32200	-0.23449
1.32300	-0.23223
1.32400	-0.23010
1.32500	-0.22809
1.32600	-0.22620
1.32700	-0.22444
1.32800	-0.21942
1.32900	-0.21453
1.33000	-0.20977
1.33100	-0.20512
1.33200	-0.20060
1.33300	-0.19619
1.33400	-0.18640
1.33500	-0.17672
1.33600	-0.16715
1.33700	-0.15769
