Time [sec]	Acceleration [g]
0.00000	0.00004
0.00100	0.00004
0.00200	-0.00202
0.00300	-0.00145
0.00400	-0.00087
0.00500	-0.00029
0.00600	0.00026
0.00700	0.00083
0.00800	0.00141
0.00900	0.00138
0.01000	0.00136
0.01100	0.00133
0.01200	0.00130
0.01300	0.00127
0.01400	0.00125
0.01500	0.00122
0.01600	0.00119
0.01700	0.00116
0.01800	0.00114
0.01900	0.00111
0.02000	0.00108
0.02100	0.00105
0.02200	0.00105
0.02300	0.00103
0.02400	0.00100
0.02500	0.00097
0.02600	0.00094
0.02700	0.00092
0.02800	0.00092
0.02900	0.00089
0.03000	0.00086
0.03100	0.00086
0.03200	0.00083
0.03300	0.00081
0.03400	0.00081
0.03500	0.00078
0.03600	0.00075
0.03700	0.00075
0.03800	0.00072
0.03900	0.00072
0.04000	0.00070
0.04100	0.00070
0.04200	0.00067
0.04300	0.00067
0.04400	0.00064
0.04500	0.00064
0.04600	0.00061
0.04700	0.00061
0.04800	0.00061
0.04900	0.00059
0.05000	0.00059
0.05100	0.00059
0.05200	0.00056
0.05300	0.00056
0.05400	0.00056
0.05500	0.00056
0.05600	0.00056
0.05700	0.00056
0.05800	0.00053
0.05900	0.00053
0.06000	0.00053
0.06100	0.00053
0.06200	0.00053
0.06300	0.00053
0.06400	0.00053
0.06500	0.00053
0.06600	0.00056
0.06700	0.00056
0.06800	0.00056
0.06900	0.00056
0.07000	0.00056
0.07100	0.00056
0.07200	0.00059
0.07300	0.00059
0.07400	0.00059
0.07500	0.00062
0.07600	0.00062
0.07700	0.00062
0.07800	0.00064
0.07900	0.00064
0.08000	0.00067
0.08100	0.00067
0.08200	0.00070
0.08300	0.00070
0.08400	0.00073
0.08500	0.00075
0.08600	0.00075
0.08700	0.00078
0.08800	0.00081
0.08900	0.00081
0.09000	0.00084
0.09100	0.00086
0.09200	0.00089
0.09300	0.00092
0.09400	0.00095
0.09500	0.00095
0.09600	0.00098
0.09700	0.00100
0.09800	0.00103
0.09900	0.00106
0.10000	0.00109
0.10100	0.00111
0.10200	0.00114
0.10300	0.00117
0.10400	0.00122
0.10500	0.00125
0.10600	0.00128
0.10700	0.00131
0.10800	0.00133
0.10900	0.00136
0.11000	0.00142
0.11100	0.00145
0.11200	0.00147
0.11300	0.00153
0.11400	0.00156
0.11500	0.00158
0.11600	0.00164
0.11700	0.00167
0.11800	0.00169
0.11900	0.00175
0.12000	0.00178
0.12100	0.00183
0.12200	0.00186
0.12300	0.00192
0.12400	0.00194
0.12500	0.00200
0.12600	0.00203
0.12700	0.00208
0.12800	0.00211
0.12900	0.00217
0.13000	0.00219
0.13100	0.00225
0.13200	0.00230
0.13300	0.00233
0.13400	0.00239
0.13500	0.00241
0.13600	0.00247
0.13700	0.00253
0.13800	0.00255
0.13900	0.00261
0.14000	0.00264
0.14100	0.00269
0.14200	0.00275
0.14300	0.00277
0.14400	0.00283
0.14500	0.00286
0.14600	0.00291
0.14700	0.00297
0.14800	0.00300
0.14900	0.00305
0.15000	0.00308
0.15100	0.00313
0.15200	0.00319
0.15300	0.00322
0.15400	0.00327
0.15500	0.00330
0.15600	0.00336
0.15700	0.00338
0.15800	0.00344
0.15900	0.00347
0.16000	0.00352
0.16100	0.00355
0.16200	0.00361
0.16300	0.00363
0.16400	0.00369
0.16500	0.00372
0.16600	0.00374
0.16700	0.00380
0.16800	0.00383
0.16900	0.00386
0.17000	0.00388
0.17100	0.00394
0.17200	0.00397
0.17300	0.00399
0.17400	0.00402
0.17500	0.00405
0.17600	0.00408
0.17700	0.00411
0.17800	0.00413
0.17900	0.00416
0.18000	0.00419
0.18100	0.00422
0.18200	0.00424
0.18300	0.00427
0.18400	0.00427
0.18500	0.00430
0.18600	0.00433
0.18700	0.00433
0.18800	0.00435
0.18900	0.00438
0.19000	0.00438
0.19100	0.00438
0.19200	0.00441
0.19300	0.00441
0.19400	0.00441
0.19500	0.00441
0.19600	0.00441
0.19700	0.00444
0.19800	0.00441
0.19900	0.00441
0.20000	0.00441
0.20100	0.00441
0.20200	0.00441
0.20300	0.00438
0.20400	0.00438
0.20500	0.00436
0.20600	0.00436
0.20700	0.00433
0.20800	0.00430
0.20900	0.00427
0.21000	0.00425
0.21100	0.00425
0.21200	0.00419
0.21300	0.00416
0.21400	0.00413
0.21500	0.00411
0.21600	0.00405
0.21700	0.00402
0.21800	0.00397
0.21900	0.00391
0.22000	0.00388
0.22100	0.00383
0.22200	0.00377
0.22300	0.00372
0.22400	0.00366
0.22500	0.00358
0.22600	0.00352
0.22700	0.00347
0.22800	0.00339
0.22900	0.00333
0.23000	0.00325
0.23100	0.00316
0.23200	0.00308
0.23300	0.00300
0.23400	0.00291
0.23500	0.00283
0.23600	0.00275
0.23700	0.00264
0.23800	0.00255
0.23900	0.00244
0.24000	0.00233
0.24100	0.00225
0.24200	0.00214
0.24300	0.00203
0.24400	0.00192
0.24500	0.00178
0.24600	0.00167
0.24700	0.00156
0.24800	0.00142
0.24900	0.00131
0.25000	0.00117
0.25100	0.00103
0.25200	0.00089
0.25300	0.00075
0.25400	0.00061
0.25500	0.00047
0.25600	0.00033
0.25700	0.00017
0.25800	0.00003
0.25900	-0.00014
0.26000	-0.00030
0.26100	-0.00044
0.26200	-0.00061
0.26300	-0.00078
0.26400	-0.00094
0.26500	-0.00111
0.26600	-0.00128
0.26700	-0.00144
0.26800	-0.00164
0.26900	-0.00180
0.27000	-0.00197
0.27100	-0.00217
0.27200	-0.00236
0.27300	-0.00253
0.27400	-0.00272
0.27500	-0.00292
0.27600	-0.00311
0.27700	-0.00328
0.27800	-0.00347
0.27900	-0.00367
0.28000	-0.00386
0.28100	-0.00408
0.28200	-0.00428
0.28300	-0.00447
0.28400	-0.00467
0.28500	-0.00489
0.28600	-0.00508
0.28700	-0.00528
0.28800	-0.00550
0.28900	-0.00570
0.29000	-0.00592
0.29100	-0.00611
0.29200	-0.00634
0.29300	-0.00656
0.29400	-0.00678
0.29500	-0.00697
0.29600	-0.00720
0.29700	-0.00742
0.29800	-0.00764
0.29900	-0.00786
0.30000	-0.00809
0.30100	-0.00831
0.30200	-0.00856
0.30300	-0.00878
0.30400	-0.00900
0.30500	-0.00925
0.30600	-0.00948
0.30700	-0.00973
0.30800	-0.00995
0.30900	-0.01020
0.31000	-0.01045
0.31100	-0.01070
0.31200	-0.01092
0.31300	-0.01117
0.31400	-0.01142
0.31500	-0.01167
0.31600	-0.01192
0.31700	-0.01217
0.31800	-0.01242
0.31900	-0.01267
0.32000	-0.01292
0.32100	-0.01320
0.32200	-0.01345
0.32300	-0.01370
0.32400	-0.01395
0.32500	-0.01419
0.32600	-0.01447
0.32700	-0.01472
0.32800	-0.01497
0.32900	-0.01522
0.33000	-0.01547
0.33100	-0.01572
0.33200	-0.01597
0.33300	-0.01619
0.33400	-0.01644
0.33500	-0.01666
0.33600	-0.01691
0.33700	-0.01713
0.33800	-0.01735
0.33900	-0.01757
0.34000	-0.01777
0.34100	-0.01796
0.34200	-0.01818
0.34300	-0.01838
0.34400	-0.01854
0.34500	-0.01871
0.34600	-0.01887
0.34700	-0.01904
0.34800	-0.01918
0.34900	-0.01934
0.35000	-0.01948
0.35100	-0.01959
0.35200	-0.01970
0.35300	-0.01981
0.35400	-0.01992
0.35500	-0.02001
0.35600	-0.02009
0.35700	-0.02017
0.35800	-0.02023
0.35900	-0.02028
0.36000	-0.02034
0.36100	-0.02039
0.36200	-0.02042
0.36300	-0.02044
0.36400	-0.02047
0.36500	-0.02050
0.36600	-0.02050
0.36700	-0.02050
0.36800	-0.02049
0.36900	-0.02049
0.37000	-0.02046
0.37100	-0.02043
0.37200	-0.02043
0.37300	-0.02038
0.37400	-0.02035
0.37500	-0.02029
0.37600	-0.02026
0.37700	-0.02020
0.37800	-0.02014
0.37900	-0.02006
0.38000	-0.01997
0.38100	-0.01991
0.38200	-0.01983
0.38300	-0.01971
0.38400	-0.01963
0.38500	-0.01951
0.38600	-0.01940
0.38700	-0.01926
0.38800	-0.01914
0.38900	-0.01900
0.39000	-0.01883
0.39100	-0.01869
0.39200	-0.01852
0.39300	-0.01835
0.39400	-0.01815
0.39500	-0.01796
0.39600	-0.01776
0.39700	-0.01753
0.39800	-0.01731
0.39900	-0.01705
0.40000	-0.01680
0.40100	-0.01654
0.40200	-0.01626
0.40300	-0.01598
0.40400	-0.01570
0.40500	-0.01539
0.40600	-0.01505
0.40700	-0.01474
0.40800	-0.01438
0.40900	-0.01404
0.41000	-0.01367
0.41100	-0.01331
0.41200	-0.01291
0.41300	-0.01252
0.41400	-0.01213
0.41500	-0.01171
0.41600	-0.01128
0.41700	-0.01086
0.41800	-0.01041
0.41900	-0.00996
0.42000	-0.00951
0.42100	-0.00906
0.42200	-0.00859
0.42300	-0.00814
0.42400	-0.00766
0.42500	-0.00718
0.42600	-0.00670
0.42700	-0.00620
0.42800	-0.00569
0.42900	-0.00521
0.43000	-0.00471
0.43100	-0.00420
0.43200	-0.00369
0.43300	-0.00316
0.43400	-0.00262
0.43500	-0.00212
0.43600	-0.00158
0.43700	-0.00105
0.43800	-0.00049
0.43900	0.00008
0.44000	0.00064
0.44100	0.00120
0.44200	0.00176
0.44300	0.00235
0.44400	0.00294
0.44500	0.00356
0.44600	0.00415
0.44700	0.00477
0.44800	0.00542
0.44900	0.00606
0.45000	0.00671
0.45100	0.00735
0.45200	0.00800
0.45300	0.00870
0.45400	0.00937
0.45500	0.01007
0.45600	0.01077
0.45700	0.01148
0.45800	0.01220
0.45900	0.01293
0.46000	0.01369
0.46100	0.01442
0.46200	0.01517
0.46300	0.01593
0.46400	0.01671
0.46500	0.01747
0.46600	0.01825
0.46700	0.01903
0.46800	0.01982
0.46900	0.02063
0.47000	0.02141
0.47100	0.02219
0.47200	0.02300
0.47300	0.02378
0.47400	0.02459
0.47500	0.02537
0.47600	0.02618
0.47700	0.02697
0.47800	0.02775
0.47900	0.02850
0.48000	0.02928
0.48100	0.03006
0.48200	0.03084
0.48300	0.03160
0.48400	0.03232
0.48500	0.03308
0.48600	0.03380
0.48700	0.03455
0.48800	0.03528
0.48900	0.03598
0.49000	0.03664
0.49100	0.03734
0.49200	0.03804
0.49300	0.03870
0.49400	0.03937
0.49500	0.04001
0.49600	0.04065
0.49700	0.04126
0.49800	0.04190
0.49900	0.04251
0.50000	0.04312
0.50100	0.04371
0.50200	0.04426
0.50300	0.04484
0.50400	0.04540
0.50500	0.04595
0.50600	0.04648
0.50700	0.04700
0.50800	0.04753
0.50900	0.04802
0.51000	0.04852
0.51100	0.04902
0.51200	0.04948
0.51300	0.04998
0.51400	0.05045
0.51500	0.05091
0.51600	0.05135
0.51700	0.05179
0.51800	0.05223
0.51900	0.05266
0.52000	0.05310
0.52100	0.05350
0.52200	0.05390
0.52300	0.05431
0.52400	0.05469
0.52500	0.05507
0.52600	0.05547
0.52700	0.05582
0.52800	0.05620
0.52900	0.05655
0.53000	0.05687
0.53100	0.05718
0.53200	0.05750
0.53300	0.05782
0.53400	0.05811
0.53500	0.05837
0.53600	0.05863
0.53700	0.05884
0.53800	0.05904
0.53900	0.05925
0.54000	0.05942
0.54100	0.05957
0.54200	0.05972
0.54300	0.05981
0.54400	0.05987
0.54500	0.05993
0.54600	0.05997
0.54700	0.05997
0.54800	0.05998
0.54900	0.05990
0.55000	0.05979
0.55100	0.05968
0.55200	0.05955
0.55300	0.05938
0.55400	0.05922
0.55500	0.05897
0.55600	0.05872
0.55700	0.05845
0.55800	0.05817
0.55900	0.05784
0.56000	0.05750
0.56100	0.05717
0.56200	0.05680
0.56300	0.05641
0.56400	0.05599
0.56500	0.05555
0.56600	0.05510
0.56700	0.05468
0.56800	0.05423
0.56900	0.05378
0.57000	0.05330
0.57100	0.05279
0.57200	0.05226
0.57300	0.05180
0.57400	0.05132
0.57500	0.05081
0.57600	0.05030
0.57700	0.04976
0.57800	0.04920
0.57900	0.04871
0.58000	0.04820
0.58100	0.04766
0.58200	0.04712
0.58300	0.04655
0.58400	0.04595
0.58500	0.04544
0.58600	0.04489
0.58700	0.04432
0.58800	0.04375
0.58900	0.04312
0.59000	0.04250
0.59100	0.04192
0.59200	0.04132
0.59300	0.04069
0.59400	0.04004
0.59500	0.03938
0.59600	0.03869
0.59700	0.03801
0.59800	0.03732
0.59900	0.03658
0.60000	0.03587
0.60100	0.03510
0.60200	0.03433
0.60300	0.03353
0.60400	0.03268
0.60500	0.03186
0.60600	0.03098
0.60700	0.03010
0.60800	0.02922
0.60900	0.02823
0.61000	0.02721
0.61100	0.02619
0.61200	0.02518
0.61300	0.02413
0.61400	0.02306
0.61500	0.02188
0.61600	0.02064
0.61700	0.01943
0.61800	0.01820
0.61900	0.01693
0.62000	0.01567
0.62100	0.01427
0.62200	0.01284
0.62300	0.01139
0.62400	0.00993
0.62500	0.00848
0.62600	0.00702
0.62700	0.00541
0.62800	0.00376
0.62900	0.00215
0.63000	0.00050
0.63100	-0.00114
0.63200	-0.00278
0.63300	-0.00456
0.63400	-0.00631
0.63500	-0.00809
0.63600	-0.00987
0.63700	-0.01164
0.63800	-0.01345
0.63900	-0.01530
0.64000	-0.01716
0.64100	-0.01901
0.64200	-0.02087
0.64300	-0.02272
0.64400	-0.02457
0.64500	-0.02648
0.64600	-0.02835
0.64700	-0.03026
0.64800	-0.03213
0.64900	-0.03403
0.65000	-0.03591
0.65100	-0.03780
0.65200	-0.03967
0.65300	-0.04157
0.65400	-0.04344
0.65500	-0.04530
0.65600	-0.04717
0.65700	-0.04903
0.65800	-0.05089
0.65900	-0.05272
0.66000	-0.05455
0.66100	-0.05638
0.66200	-0.05818
0.66300	-0.05998
0.66400	-0.06175
0.66500	-0.06351
0.66600	-0.06528
0.66700	-0.06701
0.66800	-0.06875
0.66900	-0.07040
0.67000	-0.07205
0.67100	-0.07367
0.67200	-0.07525
0.67300	-0.07684
0.67400	-0.07843
0.67500	-0.07987
0.67600	-0.08129
0.67700	-0.08270
0.67800	-0.08409
0.67900	-0.08544
0.68000	-0.08677
0.68100	-0.08795
0.68200	-0.08908
0.68300	-0.09021
0.68400	-0.09131
0.68500	-0.09237
0.68600	-0.09341
0.68700	-0.09428
0.68800	-0.09509
0.68900	-0.09588
0.69000	-0.09663
0.69100	-0.09738
0.69200	-0.09808
0.69300	-0.09857
0.69400	-0.09904
0.69500	-0.09946
0.69600	-0.09987
0.69700	-0.10022
0.69800	-0.10057
0.69900	-0.10070
0.70000	-0.10079
0.70100	-0.10084
0.70200	-0.10087
0.70300	-0.10085
0.70400	-0.10083
0.70500	-0.10062
0.70600	-0.10040
0.70700	-0.10012
0.70800	-0.09984
0.70900	-0.09951
0.71000	-0.09912
0.71100	-0.09869
0.71200	-0.09821
0.71300	-0.09770
0.71400	-0.09716
0.71500	-0.09657
0.71600	-0.09594
0.71700	-0.09528
0.71800	-0.09460
0.71900	-0.09388
0.72000	-0.09311
0.72100	-0.09231
0.72200	-0.09148
0.72300	-0.09048
0.72400	-0.08945
0.72500	-0.08836
0.72600	-0.08727
0.72700	-0.08613
0.72800	-0.08496
0.72900	-0.08340
0.73000	-0.08181
0.73100	-0.08016
0.73200	-0.07851
0.73300	-0.07680
0.73400	-0.07507
0.73500	-0.07273
0.73600	-0.07036
0.73700	-0.06796
0.73800	-0.06553
0.73900	-0.06308
0.74000	-0.06056
0.74100	-0.05739
0.74200	-0.05416
0.74300	-0.05090
0.74400	-0.04761
0.74500	-0.04429
0.74600	-0.04095
0.74700	-0.03711
0.74800	-0.03324
0.74900	-0.02934
0.75000	-0.02542
0.75100	-0.02143
0.75200	-0.01745
0.75300	-0.01344
0.75400	-0.00940
0.75500	-0.00533
0.75600	-0.00127
0.75700	0.00286
0.75800	0.00701
0.75900	0.01061
0.76000	0.01421
0.76100	0.01787
0.76200	0.02152
0.76300	0.02521
0.76400	0.02895
0.76500	0.03170
0.76600	0.03450
0.76700	0.03730
0.76800	0.04014
0.76900	0.04299
0.77000	0.04585
0.77100	0.04764
0.77200	0.04945
0.77300	0.05129
0.77400	0.05312
0.77500	0.05499
0.77600	0.05688
0.77700	0.05783
0.77800	0.05879
0.77900	0.05977
0.78000	0.06077
0.78100	0.06175
0.78200	0.06278
0.78300	0.06318
0.78400	0.06357
0.78500	0.06399
0.78600	0.06441
0.78700	0.06486
0.78800	0.06530
0.78900	0.06546
0.79000	0.06565
0.79100	0.06584
0.79200	0.06603
0.79300	0.06624
0.79400	0.06642
0.79500	0.06668
0.79600	0.06691
0.79700	0.06716
0.79800	0.06738
0.79900	0.06760
0.80000	0.06782
0.80100	0.06828
0.80200	0.06871
0.80300	0.06914
0.80400	0.06956
0.80500	0.06998
0.80600	0.07037
0.80700	0.07100
0.80800	0.07163
0.80900	0.07225
0.81000	0.07284
0.81100	0.07343
0.81200	0.07401
0.81300	0.07473
0.81400	0.07545
0.81500	0.07613
0.81600	0.07680
0.81700	0.07745
0.81800	0.07806
0.81900	0.07872
0.82000	0.07933
0.82100	0.07993
0.82200	0.08049
0.82300	0.08103
0.82400	0.08153
0.82500	0.08191
0.82600	0.08227
0.82700	0.08259
0.82800	0.08288
0.82900	0.08316
0.83000	0.08339
0.83100	0.08339
0.83200	0.08338
0.83300	0.08331
0.83400	0.08321
0.83500	0.08308
0.83600	0.08291
0.83700	0.08247
0.83800	0.08199
0.83900	0.08148
0.84000	0.08090
0.84100	0.08030
0.84200	0.07966
0.84300	0.07874
0.84400	0.07776
0.84500	0.07672
0.84600	0.07565
0.84700	0.07454
0.84800	0.07338
0.84900	0.07190
0.85000	0.07039
0.85100	0.06882
0.85200	0.06722
0.85300	0.06556
0.85400	0.06384
0.85500	0.06183
0.85600	0.05977
0.85700	0.05767
0.85800	0.05552
0.85900	0.05330
0.86000	0.05102
0.86100	0.04849
0.86200	0.04590
0.86300	0.04327
0.86400	0.04056
0.86500	0.03782
0.86600	0.03498
0.86700	0.03195
0.86800	0.02886
0.86900	0.02571
0.87000	0.02250
0.87100	0.01923
0.87200	0.01590
0.87300	0.01237
0.87400	0.00879
0.87500	0.00514
0.87600	0.00146
0.87700	-0.00231
0.87800	-0.00611
0.87900	-0.01010
0.88000	-0.01413
0.88100	-0.01822
0.88200	-0.02239
0.88300	-0.02660
0.88400	-0.03086
0.88500	-0.03513
0.88600	-0.03949
0.88700	-0.04387
0.88800	-0.04832
0.88900	-0.05282
0.89000	-0.05738
0.89100	-0.06156
0.89200	-0.06578
0.89300	-0.07007
0.89400	-0.07440
0.89500	-0.07879
0.89600	-0.08323
0.89700	-0.08680
0.89800	-0.09043
0.89900	-0.09408
0.90000	-0.09782
0.90100	-0.10160
0.90200	-0.10542
0.90300	-0.10802
0.90400	-0.11067
0.90500	-0.11335
0.90600	-0.11608
0.90700	-0.11888
0.90800	-0.12170
0.90900	-0.12323
0.91000	-0.12479
0.91100	-0.12641
0.91200	-0.12806
0.91300	-0.12976
0.91400	-0.13149
0.91500	-0.13215
0.91600	-0.13286
0.91700	-0.13357
0.91800	-0.13434
0.91900	-0.13517
0.92000	-0.13602
0.92100	-0.13632
0.92200	-0.13667
0.92300	-0.13708
0.92400	-0.13749
0.92500	-0.13795
0.92600	-0.13841
0.92700	-0.13912
0.92800	-0.13985
0.92900	-0.14061
0.93000	-0.14137
0.93100	-0.14218
0.93200	-0.14301
0.93300	-0.14470
0.93400	-0.14638
0.93500	-0.14811
0.93600	-0.14984
0.93700	-0.15160
0.93800	-0.15338
0.93900	-0.15628
0.94000	-0.15920
0.94100	-0.16213
0.94200	-0.16507
0.94300	-0.16804
0.94400	-0.17100
0.94500	-0.17498
0.94600	-0.17895
0.94700	-0.18294
0.94800	-0.18693
0.94900	-0.19091
0.95000	-0.19491
0.95100	-0.19951
0.95200	-0.20414
0.95300	-0.20873
0.95400	-0.21334
0.95500	-0.21794
0.95600	-0.22251
0.95700	-0.22726
0.95800	-0.23198
0.95900	-0.23670
0.96000	-0.24137
0.96100	-0.24607
0.96200	-0.25073
0.96300	-0.25525
0.96400	-0.25970
0.96500	-0.26417
0.96600	-0.26860
0.96700	-0.27302
0.96800	-0.27741
0.96900	-0.28157
0.97000	-0.28572
0.97100	-0.28986
0.97200	-0.29396
0.97300	-0.29802
0.97400	-0.30205
0.97500	-0.30606
0.97600	-0.31004
0.97700	-0.31397
0.97800	-0.31787
0.97900	-0.32173
0.98000	-0.32558
0.98100	-0.32964
0.98200	-0.33365
0.98300	-0.33763
0.98400	-0.34157
0.98500	-0.34546
0.98600	-0.34929
0.98700	-0.35352
0.98800	-0.35771
0.98900	-0.36186
0.99000	-0.36594
0.99100	-0.36999
0.99200	-0.37396
0.99300	-0.37778
0.99400	-0.38153
0.99500	-0.38522
0.99600	-0.38886
0.99700	-0.39244
0.99800	-0.39595
0.99900	-0.39743
1.00000	-0.39885
1.00100	-0.40023
1.00200	-0.40154
1.00300	-0.40278
1.00400	-0.40395
1.00500	-0.40074
1.00600	-0.39746
1.00700	-0.39412
1.00800	-0.39073
1.00900	-0.38724
1.01000	-0.38369
1.01100	-0.37405
1.01200	-0.36432
1.01300	-0.35454
1.01400	-0.34467
1.01500	-0.33473
1.01600	-0.32473
1.01700	-0.30855
1.01800	-0.29228
1.01900	-0.27595
1.02000	-0.25954
1.02100	-0.24308
1.02200	-0.22654
1.02300	-0.20623
1.02400	-0.18588
1.02500	-0.16543
1.02600	-0.14489
1.02700	-0.12432
1.02800	-0.10365
1.02900	-0.08327
1.03000	-0.06286
1.03100	-0.04233
1.03200	-0.02176
1.03300	-0.00110
1.03400	0.01963
1.03500	0.03618
1.03600	0.05280
1.03700	0.06951
1.03800	0.08627
1.03900	0.10313
1.04000	0.12005
1.04100	0.13049
1.04200	0.14105
1.04300	0.15164
1.04400	0.16231
1.04500	0.17304
1.04600	0.18386
1.04700	0.18798
1.04800	0.19221
1.04900	0.19647
1.05000	0.20081
1.05100	0.20521
1.05200	0.20967
1.05300	0.20896
1.05400	0.20833
1.05500	0.20775
1.05600	0.20723
1.05700	0.20674
1.05800	0.20635
1.05900	0.20313
1.06000	0.19999
1.06100	0.19690
1.06200	0.19383
1.06300	0.19084
1.06400	0.18790
1.06500	0.18452
1.06600	0.18118
1.06700	0.17789
1.06800	0.17462
1.06900	0.17143
1.07000	0.16825
1.07100	0.16644
1.07200	0.16468
1.07300	0.16296
1.07400	0.16126
1.07500	0.15958
1.07600	0.15796
1.07700	0.15862
1.07800	0.15932
1.07900	0.16006
1.08000	0.16082
1.08100	0.16159
1.08200	0.16238
1.08300	0.16554
1.08400	0.16872
1.08500	0.17191
1.08600	0.17514
1.08700	0.17836
1.08800	0.18162
1.08900	0.18659
1.09000	0.19157
1.09100	0.19657
1.09200	0.20158
1.09300	0.20659
1.09400	0.21162
1.09500	0.21746
1.09600	0.22328
1.09700	0.22914
1.09800	0.23498
1.09900	0.24084
1.10000	0.24667
1.10100	0.25246
1.10200	0.25829
1.10300	0.26408
1.10400	0.26988
1.10500	0.27568
1.10600	0.28147
1.10700	0.28667
1.10800	0.29185
1.10900	0.29705
1.11000	0.30222
1.11100	0.30741
1.11200	0.31259
1.11300	0.31682
1.11400	0.32106
1.11500	0.32528
1.11600	0.32952
1.11700	0.33372
1.11800	0.33794
1.11900	0.34096
1.12000	0.34398
1.12100	0.34698
1.12200	0.34997
1.12300	0.35296
1.12400	0.35593
1.12500	0.35756
1.12600	0.35914
1.12700	0.36075
1.12800	0.36236
1.12900	0.36393
1.13000	0.36553
1.13100	0.36575
1.13200	0.36600
1.13300	0.36622
1.13400	0.36644
1.13500	0.36666
1.13600	0.36689
1.13700	0.36593
1.13800	0.36498
1.13900	0.36403
1.14000	0.36308
1.14100	0.36211
1.14200	0.36118
1.14300	0.35937
1.14400	0.35757
1.14500	0.35575
1.14600	0.35397
1.14700	0.35216
1.14800	0.35034
1.14900	0.34803
1.15000	0.34570
1.15100	0.34335
1.15200	0.34100
1.15300	0.33867
1.15400	0.33631
1.15500	0.33372
1.15600	0.33110
1.15700	0.32849
1.15800	0.32583
1.15900	0.32321
1.16000	0.32053
1.16100	0.31771
1.16200	0.31487
1.16300	0.31201
1.16400	0.30911
1.16500	0.30618
1.16600	0.30323
1.16700	0.30002
1.16800	0.29675
1.16900	0.29347
1.17000	0.29013
1.17100	0.28675
1.17200	0.28334
1.17300	0.27944
1.17400	0.27547
1.17500	0.27146
1.17600	0.26740
1.17700	0.26327
1.17800	0.25906
1.17900	0.25420
1.18000	0.24927
1.18100	0.24425
1.18200	0.23916
1.18300	0.23401
1.18400	0.22879
1.18500	0.22279
1.18600	0.21672
1.18700	0.21059
1.18800	0.20436
1.18900	0.19807
1.19000	0.19168
1.19100	0.18460
1.19200	0.17742
1.19300	0.17015
1.19400	0.16282
1.19500	0.15543
1.19600	0.14795
1.19700	0.13990
1.19800	0.13178
1.19900	0.12359
1.20000	0.11534
1.20100	0.10702
1.20200	0.09864
1.20300	0.08988
1.20400	0.08108
1.20500	0.07221
1.20600	0.06331
1.20700	0.05437
1.20800	0.04535
1.20900	0.03615
1.21000	0.02694
1.21100	0.01769
1.21200	0.00840
1.21300	-0.00093
1.21400	-0.01023
1.21500	-0.01964
1.21600	-0.02906
1.21700	-0.03849
1.21800	-0.04794
1.21900	-0.05736
1.22000	-0.06679
1.22100	-0.07627
1.22200	-0.08573
1.22300	-0.09519
1.22400	-0.10463
1.22500	-0.11405
1.22600	-0.12348
1.22700	-0.13294
1.22800	-0.14240
1.22900	-0.15185
1.23000	-0.16130
1.23100	-0.17072
1.23200	-0.18011
1.23300	-0.18960
1.23400	-0.19911
1.23500	-0.20861
1.23600	-0.21808
1.23700	-0.22755
1.23800	-0.23702
1.23900	-0.24663
1.24000	-0.25625
1.24100	-0.26590
1.24200	-0.27553
1.24300	-0.28518
1.24400	-0.29482
1.24500	-0.30469
1.24600	-0.31456
1.24700	-0.32445
1.24800	-0.33435
1.24900	-0.34425
1.25000	-0.35421
1.25100	-0.36436
1.25200	-0.37454
1.25300	-0.38476
1.25400	-0.39497
1.25500	-0.40521
1.25600	-0.41546
1.25700	-0.42592
1.25800	-0.43635
1.25900	-0.44682
1.26000	-0.45729
1.26100	-0.46774
1.26200	-0.47820
1.26300	-0.48867
1.26400	-0.49916
1.26500	-0.50958
1.26600	-0.52000
1.26700	-0.53034
1.26800	-0.54065
1.26900	-0.55061
1.27000	-0.56052
1.27100	-0.57036
1.27200	-0.58009
1.27300	-0.58970
1.27400	-0.59923
1.27500	-0.60800
1.27600	-0.61662
1.27700	-0.62513
1.27800	-0.63346
1.27900	-0.64163
1.28000	-0.64962
1.28100	-0.65658
1.28200	-0.66336
1.28300	-0.66994
1.28400	-0.67630
1.28500	-0.68249
1.28600	-0.68845
1.28700	-0.69332
1.28800	-0.69796
1.28900	-0.70243
1.29000	-0.70665
1.29100	-0.71067
1.29200	-0.71450
1.29300	-0.71735
1.29400	-0.72002
1.29500	-0.72250
1.29600	-0.72484
1.29700	-0.72699
1.29800	-0.72901
1.29900	-0.72988
1.30000	-0.73063
1.30100	-0.73130
1.30200	-0.73191
1.30300	-0.73246
1.30400	-0.73299
1.30500	-0.73159
1.30600	-0.73021
1.30700	-0.72887
1.30800	-0.72764
1.30900	-0.72649
1.31000	-0.72548
1.31100	-0.72160
1.31200	-0.71790
1.31300	-0.71444
1.31400	-0.71123
1.31500	-0.70829
1.31600	-0.70566
1.31700	-0.69914
1.31800	-0.69294
1.31900	-0.68718
1.32000	-0.68181
1.32100	-0.67686
1.32200	-0.67241
1.32300	-0.66261
1.32400	-0.65330
1.32500	-0.64454
1.32600	-0.63630
1.32700	-0.62860
1.32800	-0.62148
1.32900	-0.60564
1.33000	-0.59038
1.33100	-0.57573
1.33200	-0.56162
1.33300	-0.54812
1.33400	-0.53518
1.33500	-0.50769
1.33600	-0.48075
1.33700	-0.45435
1.33800	-0.42849
