element_id,node_i,node_j,element_type,tower,connection,length
68,28,49,column,tower1,rigid,6.0
69,29,50,column,tower1,rigid,6.0
70,30,51,column,tower1,rigid,6.0
71,31,52,column,tower1,rigid,6.0
72,32,53,column,tower1,rigid,6.0
73,33,54,column,tower1,rigid,6.0
74,34,55,column,tower1,rigid,6.0
75,35,56,column,tower1,rigid,6.0
76,36,57,column,tower1,rigid,6.0
77,37,58,column,tower1,rigid,6.0
78,38,59,column,tower1,rigid,6.0
79,39,60,column,tower1,rigid,6.0
80,40,61,column,tower1,rigid,6.0
81,41,62,column,tower1,rigid,6.0
82,21,24,beam_x,tower1,rigid,2.7
83,23,26,beam_x,tower1,rigid,2.7
84,24,27,beam_x,tower1,rigid,8.3
85,26,29,beam_x,tower1,rigid,8.3
86,27,30,beam_x,tower1,rigid,3.7
87,29,32,beam_x,tower1,rigid,3.7
88,30,33,beam_x,tower1,rigid,3.7
89,32,35,beam_x,tower1,rigid,3.7
90,33,36,beam_x,tower1,rigid,8.3
91,35,38,beam_x,tower1,rigid,8.3
92,36,39,beam_x,tower1,rigid,2.7
93,38,41,beam_x,tower1,rigid,2.7
94,21,22,beam_y,tower1,rigid,7.7
95,39,40,beam_y,tower1,rigid,7.7
96,22,23,beam_y,tower1,rigid,7.7
97,40,41,beam_y,tower1,rigid,7.7
98,27,51,brace_xz,tower1,pin,7.0491
99,30,48,brace_xz,tower1,pin,7.0491
100,30,54,brace_xz,tower1,pin,7.0491
101,33,51,brace_xz,tower1,pin,7.0491
102,29,53,brace_xz,tower1,pin,7.0491
103,32,50,brace_xz,tower1,pin,7.0491
104,32,56,brace_xz,tower1,pin,7.0491
105,35,53,brace_xz,tower1,pin,7.0491
106,42,63,column,tower1,rigid,6.0
107,43,64,column,tower1,rigid,6.0
108,44,65,column,tower1,rigid,6.0
109,45,66,column,tower1,rigid,6.0
110,46,67,column,tower1,rigid,6.0
111,47,68,column,tower1,rigid,6.0
112,48,69,column,tower1,rigid,6.0
113,49,70,column,tower1,rigid,6.0
114,50,71,column,tower1,rigid,6.0
115,51,72,column,tower1,rigid,6.0
116,52,73,column,tower1,rigid,6.0
117,53,74,column,tower1,rigid,6.0
118,54,75,column,tower1,rigid,6.0
119,55,76,column,tower1,rigid,6.0
120,56,77,column,tower1,rigid,6.0
121,57,78,column,tower1,rigid,6.0
122,58,79,column,tower1,rigid,6.0
123,59,80,column,tower1,rigid,6.0
124,60,81,column,tower1,rigid,6.0
125,61,82,column,tower1,rigid,6.0
126,62,83,column,tower1,rigid,6.0
127,42,45,beam_x,tower1,rigid,2.7
128,44,47,beam_x,tower1,rigid,2.7
129,45,48,beam_x,tower1,rigid,8.3
130,47,50,beam_x,tower1,rigid,8.3
131,48,51,beam_x,tower1,rigid,3.7
132,50,53,beam_x,tower1,rigid,3.7
133,51,54,beam_x,tower1,rigid,3.7
134,53,56,beam_x,tower1,rigid,3.7
135,54,57,beam_x,tower1,rigid,8.3
136,56,59,beam_x,tower1,rigid,8.3
137,57,60,beam_x,tower1,rigid,2.7
138,59,62,beam_x,tower1,rigid,2.7
139,42,43,beam_y,tower1,rigid,7.7
140,60,61,beam_y,tower1,rigid,7.7
141,43,44,beam_y,tower1,rigid,7.7
142,61,62,beam_y,tower1,rigid,7.7
143,48,72,brace_xz,tower1,pin,7.0491
144,51,69,brace_xz,tower1,pin,7.0491
145,51,75,brace_xz,tower1,pin,7.0491
146,54,72,brace_xz,tower1,pin,7.0491
147,50,74,brace_xz,tower1,pin,7.0491
148,53,71,brace_xz,tower1,pin,7.0491
149,53,77,brace_xz,tower1,pin,7.0491
150,56,74,brace_xz,tower1,pin,7.0491
151,63,84,column,tower1,rigid,6.0
152,64,85,column,tower1,rigid,6.0
153,65,86,column,tower1,rigid,6.0
154,66,87,column,tower1,rigid,6.0
155,67,88,column,tower1,rigid,6.0
156,68,89,column,tower1,rigid,6.0
157,69,90,column,tower1,rigid,6.0
158,70,91,column,tower1,rigid,6.0
159,71,92,column,tower1,rigid,6.0
160,72,93,column,tower1,rigid,6.0
161,73,94,column,tower1,rigid,6.0
162,74,95,column,tower1,rigid,6.0
163,75,96,column,tower1,rigid,6.0
164,76,97,column,tower1,rigid,6.0
165,77,98,column,tower1,rigid,6.0
166,78,99,column,tower1,rigid,6.0
167,79,100,column,tower1,rigid,6.0
168,80,101,column,tower1,rigid,6.0
169,81,102,column,tower1,rigid,6.0
170,82,103,column,tower1,rigid,6.0
171,83,104,column,tower1,rigid,6.0
172,63,66,beam_x,tower1,rigid,2.7
173,65,68,beam_x,tower1,rigid,2.7
174,66,69,beam_x,tower1,rigid,8.3
175,68,71,beam_x,tower1,rigid,8.3
176,69,72,beam_x,tower1,rigid,3.7
177,71,74,beam_x,tower1,rigid,3.7
178,72,75,beam_x,tower1,rigid,3.7
179,74,77,beam_x,tower1,rigid,3.7
180,75,78,beam_x,tower1,rigid,8.3
181,77,80,beam_x,tower1,rigid,8.3
182,78,81,beam_x,tower1,rigid,2.7
183,80,83,beam_x,tower1,rigid,2.7
184,63,64,beam_y,tower1,rigid,7.7
185,81,82,beam_y,tower1,rigid,7.7
186,64,65,beam_y,tower1,rigid,7.7
187,82,83,beam_y,tower1,rigid,7.7
188,69,93,brace_xz,tower1,pin,7.0491
189,72,90,brace_xz,tower1,pin,7.0491
190,72,96,brace_xz,tower1,pin,7.0491
191,75,93,brace_xz,tower1,pin,7.0491
192,71,95,brace_xz,tower1,pin,7.0491
193,74,92,brace_xz,tower1,pin,7.0491
194,74,98,brace_xz,tower1,pin,7.0491
195,77,95,brace_xz,tower1,pin,7.0491
196,84,105,column,tower1,rigid,6.0
197,85,106,column,tower1,rigid,6.0
198,86,107,column,tower1,rigid,6.0
199,87,108,column,tower1,rigid,6.0
200,88,109,column,tower1,rigid,6.0
201,89,110,column,tower1,rigid,6.0
202,90,111,column,tower1,rigid,6.0
203,91,112,column,tower1,rigid,6.0
204,92,113,column,tower1,rigid,6.0
205,93,114,column,tower1,rigid,6.0
206,94,115,column,tower1,rigid,6.0
207,95,116,column,tower1,rigid,6.0
208,96,117,column,tower1,rigid,6.0
209,97,118,column,tower1,rigid,6.0
210,98,119,column,tower1,rigid,6.0
211,99,120,column,tower1,rigid,6.0
212,100,121,column,tower1,rigid,6.0
213,101,122,column,tower1,rigid,6.0
214,102,123,column,tower1,rigid,6.0
215,103,124,column,tower1,rigid,6.0
216,104,125,column,tower1,rigid,6.0
217,84,87,beam_x,tower1,rigid,2.7
218,85,88,beam_x,tower1,rigid,2.7
219,86,89,beam_x,tower1,rigid,2.7
220,87,90,beam_x,tower1,rigid,8.3
221,88,91,beam_x,tower1,rigid,8.3
222,89,92,beam_x,tower1,rigid,8.3
223,90,93,beam_x,tower1,rigid,3.7
224,91,94,beam_x,tower1,rigid,3.7
225,92,95,beam_x,tower1,rigid,3.7
226,93,96,beam_x,tower1,rigid,3.7
227,94,97,beam_x,tower1,rigid,3.7
228,95,98,beam_x,tower1,rigid,3.7
229,96,99,beam_x,tower1,rigid,8.3
230,97,100,beam_x,tower1,rigid,8.3
231,98,101,beam_x,tower1,rigid,8.3
232,99,102,beam_x,tower1,rigid,2.7
233,100,103,beam_x,tower1,rigid,2.7
234,101,104,beam_x,tower1,rigid,2.7
235,84,85,beam_y,tower1,rigid,7.7
236,87,88,beam_y,tower1,rigid,7.7
237,90,91,beam_y,tower1,rigid,7.7
238,93,94,beam_y,tower1,rigid,7.7
239,96,97,beam_y,tower1,rigid,7.7
240,99,100,beam_y,tower1,rigid,7.7
241,102,103,beam_y,tower1,rigid,7.7
242,85,86,beam_y,tower1,rigid,7.7
243,88,89,beam_y,tower1,rigid,7.7
244,91,92,beam_y,tower1,rigid,7.7
245,94,95,beam_y,tower1,rigid,7.7
246,97,98,beam_y,tower1,rigid,7.7
247,100,101,beam_y,tower1,rigid,7.7
248,103,104,beam_y,tower1,rigid,7.7
249,90,114,brace_xz,tower1,pin,7.0491
250,93,111,brace_xz,tower1,pin,7.0491
251,93,117,brace_xz,tower1,pin,7.0491
252,96,114,brace_xz,tower1,pin,7.0491
253,92,116,brace_xz,tower1,pin,7.0491
254,95,113,brace_xz,tower1,pin,7.0491
255,95,119,brace_xz,tower1,pin,7.0491
256,98,116,brace_xz,tower1,pin,7.0491
257,105,126,column,tower1,rigid,6.0
258,106,127,column,tower1,rigid,6.0
259,107,128,column,tower1,rigid,6.0
260,108,129,column,tower1,rigid,6.0
261,109,130,column,tower1,rigid,6.0
262,110,131,column,tower1,rigid,6.0
263,111,132,column,tower1,rigid,6.0
264,112,133,column,tower1,rigid,6.0
265,113,134,column,tower1,rigid,6.0
266,114,135,column,tower1,rigid,6.0
267,115,136,column,tower1,rigid,6.0
268,116,137,column,tower1,rigid,6.0
269,117,138,column,tower1,rigid,6.0
270,118,139,column,tower1,rigid,6.0
271,119,140,column,tower1,rigid,6.0
272,120,141,column,tower1,rigid,6.0
273,121,142,column,tower1,rigid,6.0
274,122,143,column,tower1,rigid,6.0
275,123,144,column,tower1,rigid,6.0
276,124,145,column,tower1,rigid,6.0
277,125,146,column,tower1,rigid,6.0
278,105,108,beam_x,tower1,rigid,2.7
279,107,110,beam_x,tower1,rigid,2.7
280,108,111,beam_x,tower1,rigid,8.3
281,110,113,beam_x,tower1,rigid,8.3
282,111,114,beam_x,tower1,rigid,3.7
283,113,116,beam_x,tower1,rigid,3.7
284,114,117,beam_x,tower1,rigid,3.7
285,116,119,beam_x,tower1,rigid,3.7
286,117,120,beam_x,tower1,rigid,8.3
287,119,122,beam_x,tower1,rigid,8.3
288,120,123,beam_x,tower1,rigid,2.7
289,122,125,beam_x,tower1,rigid,2.7
290,105,106,beam_y,tower1,rigid,7.7
291,123,124,beam_y,tower1,rigid,7.7
292,106,107,beam_y,tower1,rigid,7.7
293,124,125,beam_y,tower1,rigid,7.7
294,111,135,brace_xz,tower1,pin,7.0491
295,114,132,brace_xz,tower1,pin,7.0491
296,114,138,brace_xz,tower1,pin,7.0491
297,117,135,brace_xz,tower1,pin,7.0491
298,113,137,brace_xz,tower1,pin,7.0491
299,116,134,brace_xz,tower1,pin,7.0491
300,116,140,brace_xz,tower1,pin,7.0491
301,119,137,brace_xz,tower1,pin,7.0491
302,126,147,column,tower1,rigid,6.0
303,127,148,column,tower1,rigid,6.0
304,128,149,column,tower1,rigid,6.0
305,129,150,column,tower1,rigid,6.0
306,130,151,column,tower1,rigid,6.0
307,131,152,column,tower1,rigid,6.0
308,132,153,column,tower1,rigid,6.0
309,133,154,column,tower1,rigid,6.0
310,134,155,column,tower1,rigid,6.0
311,135,156,column,tower1,rigid,6.0
312,136,157,column,tower1,rigid,6.0
313,137,158,column,tower1,rigid,6.0
314,138,159,column,tower1,rigid,6.0
315,139,160,column,tower1,rigid,6.0
316,140,161,column,tower1,rigid,6.0
317,141,162,column,tower1,rigid,6.0
318,142,163,column,tower1,rigid,6.0
319,143,164,column,tower1,rigid,6.0
320,144,165,column,tower1,rigid,6.0
321,145,166,column,tower1,rigid,6.0
322,146,167,column,tower1,rigid,6.0
323,126,129,beam_x,tower1,rigid,2.7
324,128,131,beam_x,tower1,rigid,2.7
325,129,132,beam_x,tower1,rigid,8.3
326,131,134,beam_x,tower1,rigid,8.3
327,132,135,beam_x,tower1,rigid,3.7
328,134,137,beam_x,tower1,rigid,3.7
329,135,138,beam_x,tower1,rigid,3.7
330,137,140,beam_x,tower1,rigid,3.7
331,138,141,beam_x,tower1,rigid,8.3
332,140,143,beam_x,tower1,rigid,8.3
333,141,144,beam_x,tower1,rigid,2.7
334,143,146,beam_x,tower1,rigid,2.7
335,126,127,beam_y,tower1,rigid,7.7
336,144,145,beam_y,tower1,rigid,7.7
337,127,128,beam_y,tower1,rigid,7.7
338,145,146,beam_y,tower1,rigid,7.7
339,132,156,brace_xz,tower1,pin,7.0491
340,135,153,brace_xz,tower1,pin,7.0491
341,135,159,brace_xz,tower1,pin,7.0491
342,138,156,brace_xz,tower1,pin,7.0491
343,134,158,brace_xz,tower1,pin,7.0491
344,137,155,brace_xz,tower1,pin,7.0491
345,137,161,brace_xz,tower1,pin,7.0491
346,140,158,brace_xz,tower1,pin,7.0491
347,147,168,column,tower1,rigid,6.0
348,148,169,column,tower1,rigid,6.0
349,149,170,column,tower1,rigid,6.0
350,150,171,column,tower1,rigid,6.0
351,151,172,column,tower1,rigid,6.0
352,152,173,column,tower1,rigid,6.0
353,153,174,column,tower1,rigid,6.0
354,154,175,column,tower1,rigid,6.0
355,155,176,column,tower1,rigid,6.0
356,156,177,column,tower1,rigid,6.0
357,157,178,column,tower1,rigid,6.0
358,158,179,column,tower1,rigid,6.0
359,159,180,column,tower1,rigid,6.0
360,160,181,column,tower1,rigid,6.0
361,161,182,column,tower1,rigid,6.0
362,162,183,column,tower1,rigid,6.0
363,163,184,column,tower1,rigid,6.0
364,164,185,column,tower1,rigid,6.0
365,165,186,column,tower1,rigid,6.0
366,166,187,column,tower1,rigid,6.0
367,167,188,column,tower1,rigid,6.0
368,147,150,beam_x,tower1,rigid,2.7
369,149,152,beam_x,tower1,rigid,2.7
370,150,153,beam_x,tower1,rigid,8.3
371,152,155,beam_x,tower1,rigid,8.3
372,153,156,beam_x,tower1,rigid,3.7
373,155,158,beam_x,tower1,rigid,3.7
374,156,159,beam_x,tower1,rigid,3.7
375,158,161,beam_x,tower1,rigid,3.7
376,159,162,beam_x,tower1,rigid,8.3
377,161,164,beam_x,tower1,rigid,8.3
378,162,165,beam_x,tower1,rigid,2.7
379,164,167,beam_x,tower1,rigid,2.7
380,147,148,beam_y,tower1,rigid,7.7
381,165,166,beam_y,tower1,rigid,7.7
382,148,149,beam_y,tower1,rigid,7.7
383,166,167,beam_y,tower1,rigid,7.7
384,153,177,brace_xz,tower1,pin,7.0491
385,156,174,brace_xz,tower1,pin,7.0491
386,156,180,brace_xz,tower1,pin,7.0491
387,159,177,brace_xz,tower1,pin,7.0491
388,155,179,brace_xz,tower1,pin,7.0491
389,158,176,brace_xz,tower1,pin,7.0491
390,158,182,brace_xz,tower1,pin,7.0491
391,161,179,brace_xz,tower1,pin,7.0491
392,168,189,column,tower1,rigid,6.0
393,169,190,column,tower1,rigid,6.0
394,170,191,column,tower1,rigid,6.0
395,171,192,column,tower1,rigid,6.0
396,172,193,column,tower1,rigid,6.0
397,173,194,column,tower1,rigid,6.0
398,174,195,column,tower1,rigid,6.0
399,175,196,column,tower1,rigid,6.0
400,176,197,column,tower1,rigid,6.0
401,177,198,column,tower1,rigid,6.0
402,178,199,column,tower1,rigid,6.0
403,179,200,column,tower1,rigid,6.0
404,180,201,column,tower1,rigid,6.0
405,181,202,column,tower1,rigid,6.0
406,182,203,column,tower1,rigid,6.0
407,183,204,column,tower1,rigid,6.0
408,184,205,column,tower1,rigid,6.0
409,185,206,column,tower1,rigid,6.0
410,186,207,column,tower1,rigid,6.0
411,187,208,column,tower1,rigid,6.0
412,188,209,column,tower1,rigid,6.0
413,168,171,beam_x,tower1,rigid,2.7
414,169,172,beam_x,tower1,rigid,2.7
415,170,173,beam_x,tower1,rigid,2.7
416,171,174,beam_x,tower1,rigid,8.3
417,172,175,beam_x,tower1,rigid,8.3
418,173,176,beam_x,tower1,rigid,8.3
419,174,177,beam_x,tower1,rigid,3.7
420,175,178,beam_x,tower1,rigid,3.7
421,176,179,beam_x,tower1,rigid,3.7
422,177,180,beam_x,tower1,rigid,3.7
423,178,181,beam_x,tower1,rigid,3.7
424,179,182,beam_x,tower1,rigid,3.7
425,180,183,beam_x,tower1,rigid,8.3
426,181,184,beam_x,tower1,rigid,8.3
427,182,185,beam_x,tower1,rigid,8.3
428,183,186,beam_x,tower1,rigid,2.7
429,184,187,beam_x,tower1,rigid,2.7
430,185,188,beam_x,tower1,rigid,2.7
431,168,169,beam_y,tower1,rigid,7.7
432,171,172,beam_y,tower1,rigid,7.7
433,174,175,beam_y,tower1,rigid,7.7
434,177,178,beam_y,tower1,rigid,7.7
435,180,181,beam_y,tower1,rigid,7.7
436,183,184,beam_y,tower1,rigid,7.7
437,186,187,beam_y,tower1,rigid,7.7
438,169,170,beam_y,tower1,rigid,7.7
439,172,173,beam_y,tower1,rigid,7.7
440,175,176,beam_y,tower1,rigid,7.7
441,178,179,beam_y,tower1,rigid,7.7
442,181,182,beam_y,tower1,rigid,7.7
443,184,185,beam_y,tower1,rigid,7.7
444,187,188,beam_y,tower1,rigid,7.7
445,174,198,brace_xz,tower1,pin,7.0491
446,177,195,brace_xz,tower1,pin,7.0491
447,177,201,brace_xz,tower1,pin,7.0491
448,180,198,brace_xz,tower1,pin,7.0491
449,176,200,brace_xz,tower1,pin,7.0491
450,179,197,brace_xz,tower1,pin,7.0491
451,179,203,brace_xz,tower1,pin,7.0491
452,182,200,brace_xz,tower1,pin,7.0491
453,189,210,column,tower1,rigid,6.0
454,190,211,column,tower1,rigid,6.0
455,191,212,column,tower1,rigid,6.0
456,192,213,column,tower1,rigid,6.0
457,193,214,column,tower1,rigid,6.0
458,194,215,column,tower1,rigid,6.0
459,195,216,column,tower1,rigid,6.0
460,196,217,column,tower1,rigid,6.0
461,197,218,column,tower1,rigid,6.0
462,198,219,column,tower1,rigid,6.0
463,199,220,column,tower1,rigid,6.0
464,200,221,column,tower1,rigid,6.0
465,201,222,column,tower1,rigid,6.0
466,202,223,column,tower1,rigid,6.0
467,203,224,column,tower1,rigid,6.0
468,204,225,column,tower1,rigid,6.0
469,205,226,column,tower1,rigid,6.0
470,206,227,column,tower1,rigid,6.0
471,207,228,column,tower1,rigid,6.0
472,208,229,column,tower1,rigid,6.0
473,209,230,column,tower1,rigid,6.0
474,189,192,beam_x,tower1,rigid,2.7
475,191,194,beam_x,tower1,rigid,2.7
476,192,195,beam_x,tower1,rigid,8.3
477,194,197,beam_x,tower1,rigid,8.3
478,195,198,beam_x,tower1,rigid,3.7
479,197,200,beam_x,tower1,rigid,3.7
480,198,201,beam_x,tower1,rigid,3.7
481,200,203,beam_x,tower1,rigid,3.7
482,201,204,beam_x,tower1,rigid,8.3
483,203,206,beam_x,tower1,rigid,8.3
484,204,207,beam_x,tower1,rigid,2.7
485,206,209,beam_x,tower1,rigid,2.7
486,189,190,beam_y,tower1,rigid,7.7
487,207,208,beam_y,tower1,rigid,7.7
488,190,191,beam_y,tower1,rigid,7.7
489,208,209,beam_y,tower1,rigid,7.7
490,195,219,brace_xz,tower1,pin,7.0491
491,198,216,brace_xz,tower1,pin,7.0491
492,198,222,brace_xz,tower1,pin,7.0491
493,201,219,brace_xz,tower1,pin,7.0491
494,197,221,brace_xz,tower1,pin,7.0491
495,200,218,brace_xz,tower1,pin,7.0491
496,200,224,brace_xz,tower1,pin,7.0491
497,203,221,brace_xz,tower1,pin,7.0491
498,210,231,column,tower1,rigid,6.0
499,211,232,column,tower1,rigid,6.0
500,212,233,column,tower1,rigid,6.0
501,213,234,column,tower1,rigid,6.0
502,214,235,column,tower1,rigid,6.0
503,215,236,column,tower1,rigid,6.0
504,216,237,column,tower1,rigid,6.0
505,217,238,column,tower1,rigid,6.0
506,218,239,column,tower1,rigid,6.0
507,219,240,column,tower1,rigid,6.0
508,220,241,column,tower1,rigid,6.0
509,221,242,column,tower1,rigid,6.0
510,222,243,column,tower1,rigid,6.0
511,223,244,column,tower1,rigid,6.0
512,224,245,column,tower1,rigid,6.0
513,225,246,column,tower1,rigid,6.0
514,226,247,column,tower1,rigid,6.0
515,227,248,column,tower1,rigid,6.0
516,228,249,column,tower1,rigid,6.0
517,229,250,column,tower1,rigid,6.0
518,230,251,column,tower1,rigid,6.0
519,210,213,beam_x,tower1,rigid,2.7
520,212,215,beam_x,tower1,rigid,2.7
521,213,216,beam_x,tower1,rigid,8.3
522,215,218,beam_x,tower1,rigid,8.3
523,216,219,beam_x,tower1,rigid,3.7
524,218,221,beam_x,tower1,rigid,3.7
525,219,222,beam_x,tower1,rigid,3.7
526,221,224,beam_x,tower1,rigid,3.7
527,222,225,beam_x,tower1,rigid,8.3
528,224,227,beam_x,tower1,rigid,8.3
529,225,228,beam_x,tower1,rigid,2.7
530,227,230,beam_x,tower1,rigid,2.7
531,210,211,beam_y,tower1,rigid,7.7
532,228,229,beam_y,tower1,rigid,7.7
533,211,212,beam_y,tower1,rigid,7.7
534,229,230,beam_y,tower1,rigid,7.7
535,216,240,brace_xz,tower1,pin,7.0491
536,219,237,brace_xz,tower1,pin,7.0491
537,219,243,brace_xz,tower1,pin,7.0491
538,222,240,brace_xz,tower1,pin,7.0491
539,218,242,brace_xz,tower1,pin,7.0491
540,221,239,brace_xz,tower1,pin,7.0491
541,221,245,brace_xz,tower1,pin,7.0491
542,224,242,brace_xz,tower1,pin,7.0491
543,231,252,column,tower1,rigid,6.0
544,232,253,column,tower1,rigid,6.0
545,233,254,column,tower1,rigid,6.0
546,234,255,column,tower1,rigid,6.0
547,235,256,column,tower1,rigid,6.0
548,236,257,column,tower1,rigid,6.0
549,237,258,column,tower1,rigid,6.0
550,238,259,column,tower1,rigid,6.0
551,239,260,column,tower1,rigid,6.0
552,240,261,column,tower1,rigid,6.0
553,241,262,column,tower1,rigid,6.0
554,242,263,column,tower1,rigid,6.0
555,243,264,column,tower1,rigid,6.0
556,244,265,column,tower1,rigid,6.0
557,245,266,column,tower1,rigid,6.0
558,246,267,column,tower1,rigid,6.0
559,247,268,column,tower1,rigid,6.0
560,248,269,column,tower1,rigid,6.0
561,249,270,column,tower1,rigid,6.0
562,250,271,column,tower1,rigid,6.0
563,251,272,column,tower1,rigid,6.0
564,231,234,beam_x,tower1,rigid,2.7
565,233,236,beam_x,tower1,rigid,2.7
566,234,237,beam_x,tower1,rigid,8.3
567,236,239,beam_x,tower1,rigid,8.3
568,237,240,beam_x,tower1,rigid,3.7
569,239,242,beam_x,tower1,rigid,3.7
570,240,243,beam_x,tower1,rigid,3.7
571,242,245,beam_x,tower1,rigid,3.7
572,243,246,beam_x,tower1,rigid,8.3
573,245,248,beam_x,tower1,rigid,8.3
574,246,249,beam_x,tower1,rigid,2.7
575,248,251,beam_x,tower1,rigid,2.7
576,231,232,beam_y,tower1,rigid,7.7
577,249,250,beam_y,tower1,rigid,7.7
578,232,233,beam_y,tower1,rigid,7.7
579,250,251,beam_y,tower1,rigid,7.7
580,237,261,brace_xz,tower1,pin,7.0491
581,240,258,brace_xz,tower1,pin,7.0491
582,240,264,brace_xz,tower1,pin,7.0491
583,243,261,brace_xz,tower1,pin,7.0491
584,239,263,brace_xz,tower1,pin,7.0491
585,242,260,brace_xz,tower1,pin,7.0491
586,242,266,brace_xz,tower1,pin,7.0491
587,245,263,brace_xz,tower1,pin,7.0491
588,252,273,column,tower1,rigid,6.0
589,253,274,column,tower1,rigid,6.0
590,254,275,column,tower1,rigid,6.0
591,255,276,column,tower1,rigid,6.0
592,256,277,column,tower1,rigid,6.0
593,257,278,column,tower1,rigid,6.0
594,258,279,column,tower1,rigid,6.0
595,259,280,column,tower1,rigid,6.0
596,260,281,column,tower1,rigid,6.0
597,261,282,column,tower1,rigid,6.0
598,262,283,column,tower1,rigid,6.0
599,263,284,column,tower1,rigid,6.0
600,264,285,column,tower1,rigid,6.0
601,265,286,column,tower1,rigid,6.0
602,266,287,column,tower1,rigid,6.0
603,267,288,column,tower1,rigid,6.0
604,268,289,column,tower1,rigid,6.0
605,269,290,column,tower1,rigid,6.0
606,270,291,column,tower1,rigid,6.0
607,271,292,column,tower1,rigid,6.0
608,272,293,column,tower1,rigid,6.0
609,252,255,beam_x,tower1,rigid,2.7
610,253,256,beam_x,tower1,rigid,2.7
611,254,257,beam_x,tower1,rigid,2.7
612,255,258,beam_x,tower1,rigid,8.3
613,256,259,beam_x,tower1,rigid,8.3
614,257,260,beam_x,tower1,rigid,8.3
615,258,261,beam_x,tower1,rigid,3.7
616,259,262,beam_x,tower1,rigid,3.7
617,260,263,beam_x,tower1,rigid,3.7
618,261,264,beam_x,tower1,rigid,3.7
619,262,265,beam_x,tower1,rigid,3.7
620,263,266,beam_x,tower1,rigid,3.7
621,264,267,beam_x,tower1,rigid,8.3
622,265,268,beam_x,tower1,rigid,8.3
623,266,269,beam_x,tower1,rigid,8.3
624,267,270,beam_x,tower1,rigid,2.7
625,268,271,beam_x,tower1,rigid,2.7
626,269,272,beam_x,tower1,rigid,2.7
627,252,253,beam_y,tower1,rigid,7.7
628,255,256,beam_y,tower1,rigid,7.7
629,258,259,beam_y,tower1,rigid,7.7
630,261,262,beam_y,tower1,rigid,7.7
631,264,265,beam_y,tower1,rigid,7.7
632,267,268,beam_y,tower1,rigid,7.7
633,270,271,beam_y,tower1,rigid,7.7
634,253,254,beam_y,tower1,rigid,7.7
635,256,257,beam_y,tower1,rigid,7.7
636,259,260,beam_y,tower1,rigid,7.7
637,262,263,beam_y,tower1,rigid,7.7
