node_id,x,y,z,floor,zone,tower
488,16.0,40.0,33.0,5,podium,2
489,24.0,24.0,33.0,5,podium,2
490,24.0,32.0,33.0,5,podium,2
491,24.0,40.0,33.0,5,podium,2
492,32.0,24.0,33.0,5,podium,2
493,32.0,32.0,33.0,5,podium,2
494,32.0,40.0,33.0,5,podium,2
495,40.0,24.0,33.0,5,podium,2
496,40.0,32.0,33.0,5,podium,2
497,40.0,40.0,33.0,5,podium,2
498,0.0,24.0,39.0,6,podium,2
499,0.0,32.0,39.0,6,podium,2
500,0.0,40.0,39.0,6,podium,2
501,8.0,24.0,39.0,6,podium,2
502,8.0,32.0,39.0,6,podium,2
503,8.0,40.0,39.0,6,podium,2
504,16.0,24.0,39.0,6,podium,2
505,16.0,32.0,39.0,6,podium,2
506,16.0,40.0,39.0,6,podium,2
507,24.0,24.0,39.0,6,podium,2
508,24.0,32.0,39.0,6,podium,2
509,24.0,40.0,39.0,6,podium,2
510,32.0,24.0,39.0,6,podium,2
511,32.0,32.0,39.0,6,podium,2
512,32.0,40.0,39.0,6,podium,2
513,40.0,24.0,39.0,6,podium,2
514,40.0,32.0,39.0,6,podium,2
515,40.0,40.0,39.0,6,podium,2
516,0.0,24.0,45.0,7,podium,2
517,0.0,32.0,45.0,7,podium,2
518,0.0,40.0,45.0,7,podium,2
519,8.0,24.0,45.0,7,podium,2
520,8.0,32.0,45.0,7,podium,2
521,8.0,40.0,45.0,7,podium,2
522,16.0,24.0,45.0,7,podium,2
523,16.0,32.0,45.0,7,podium,2
524,16.0,40.0,45.0,7,podium,2
525,24.0,24.0,45.0,7,podium,2
526,24.0,32.0,45.0,7,podium,2
527,24.0,40.0,45.0,7,podium,2
528,32.0,24.0,45.0,7,podium,2
529,32.0,32.0,45.0,7,podium,2
530,32.0,40.0,45.0,7,podium,2
531,40.0,24.0,45.0,7,podium,2
532,40.0,32.0,45.0,7,podium,2
533,40.0,40.0,45.0,7,podium,2
534,0.0,24.0,51.0,8,podium,2
535,0.0,32.0,51.0,8,podium,2
536,0.0,40.0,51.0,8,podium,2
537,8.0,24.0,51.0,8,podium,2
538,8.0,32.0,51.0,8,podium,2
539,8.0,40.0,51.0,8,podium,2
540,16.0,24.0,51.0,8,podium,2
541,16.0,32.0,51.0,8,podium,2
542,16.0,40.0,51.0,8,podium,2
543,24.0,24.0,51.0,8,podium,2
544,24.0,32.0,51.0,8,podium,2
545,24.0,40.0,51.0,8,podium,2
546,32.0,24.0,51.0,8,podium,2
547,32.0,32.0,51.0,8,podium,2
548,32.0,40.0,51.0,8,podium,2
549,40.0,24.0,51.0,8,podium,2
550,40.0,32.0,51.0,8,podium,2
551,40.0,40.0,51.0,8,podium,2
552,0.0,24.0,57.0,9,podium,2
553,0.0,32.0,57.0,9,podium,2
554,0.0,40.0,57.0,9,podium,2
555,8.0,24.0,57.0,9,podium,2
556,8.0,32.0,57.0,9,podium,2
557,8.0,40.0,57.0,9,podium,2
558,16.0,24.0,57.0,9,podium,2
559,16.0,32.0,57.0,9,podium,2
560,16.0,40.0,57.0,9,podium,2
561,24.0,24.0,57.0,9,podium,2
562,24.0,32.0,57.0,9,podium,2
563,24.0,40.0,57.0,9,podium,2
564,32.0,24.0,57.0,9,podium,2
565,32.0,32.0,57.0,9,podium,2
566,32.0,40.0,57.0,9,podium,2
567,40.0,24.0,57.0,9,podium,2
568,40.0,32.0,57.0,9,podium,2
569,40.0,40.0,57.0,9,podium,2
570,0.0,24.0,63.0,10,podium,2
571,0.0,32.0,63.0,10,podium,2
572,0.0,40.0,63.0,10,podium,2
573,8.0,24.0,63.0,10,podium,2
574,8.0,32.0,63.0,10,podium,2
575,8.0,40.0,63.0,10,podium,2
576,16.0,24.0,63.0,10,podium,2
577,16.0,32.0,63.0,10,podium,2
578,16.0,40.0,63.0,10,podium,2
579,24.0,24.0,63.0,10,podium,2
580,24.0,32.0,63.0,10,podium,2
581,24.0,40.0,63.0,10,podium,2
582,32.0,24.0,63.0,10,podium,2
583,32.0,32.0,63.0,10,podium,2
584,32.0,40.0,63.0,10,podium,2
585,40.0,24.0,63.0,10,podium,2
586,40.0,32.0,63.0,10,podium,2
587,40.0,40.0,63.0,10,podium,2
588,0.0,24.0,69.0,11,podium,2
589,0.0,32.0,69.0,11,podium,2
590,0.0,40.0,69.0,11,podium,2
591,8.0,24.0,69.0,11,podium,2
592,8.0,32.0,69.0,11,podium,2
593,8.0,40.0,69.0,11,podium,2
594,16.0,24.0,69.0,11,podium,2
595,16.0,32.0,69.0,11,podium,2
596,16.0,40.0,69.0,11,podium,2
597,24.0,24.0,69.0,11,podium,2
598,24.0,32.0,69.0,11,podium,2
599,24.0,40.0,69.0,11,podium,2
600,32.0,24.0,69.0,11,podium,2
601,32.0,32.0,69.0,11,podium,2
602,32.0,40.0,69.0,11,podium,2
603,40.0,24.0,69.0,11,podium,2
604,40.0,32.0,69.0,11,podium,2
605,40.0,40.0,69.0,11,podium,2
606,0.0,24.0,75.0,12,podium,2
607,0.0,32.0,75.0,12,podium,2
608,0.0,40.0,75.0,12,podium,2
609,8.0,24.0,75.0,12,podium,2
610,8.0,32.0,75.0,12,podium,2
611,8.0,40.0,75.0,12,podium,2
612,16.0,24.0,75.0,12,podium,2
613,16.0,32.0,75.0,12,podium,2
614,16.0,40.0,75.0,12,podium,2
615,24.0,24.0,75.0,12,podium,2
616,24.0,32.0,75.0,12,podium,2
617,24.0,40.0,75.0,12,podium,2
618,32.0,24.0,75.0,12,podium,2
619,32.0,32.0,75.0,12,podium,2
620,32.0,40.0,75.0,12,podium,2
621,40.0,24.0,75.0,12,podium,2
622,40.0,32.0,75.0,12,podium,2
623,40.0,40.0,75.0,12,podium,2
624,12.0,24.0,81.0,13,tower,2
625,12.0,32.0,81.0,13,tower,2
626,12.0,40.0,81.0,13,tower,2
627,19.2,24.0,81.0,13,tower,2
628,19.2,32.0,81.0,13,tower,2
629,19.2,40.0,81.0,13,tower,2
630,20.8,24.0,81.0,13,tower,2
631,20.8,32.0,81.0,13,tower,2
632,20.8,40.0,81.0,13,tower,2
633,28.0,24.0,81.0,13,tower,2
634,28.0,32.0,81.0,13,tower,2
635,28.0,40.0,81.0,13,tower,2
636,12.0,24.0,87.0,14,tower,2
637,12.0,32.0,87.0,14,tower,2
638,12.0,40.0,87.0,14,tower,2
639,19.2,24.0,87.0,14,tower,2
640,19.2,32.0,87.0,14,tower,2
641,19.2,40.0,87.0,14,tower,2
642,20.8,24.0,87.0,14,tower,2
643,20.8,32.0,87.0,14,tower,2
644,20.8,40.0,87.0,14,tower,2
645,28.0,24.0,87.0,14,tower,2
646,28.0,32.0,87.0,14,tower,2
647,28.0,40.0,87.0,14,tower,2
648,12.0,24.0,93.0,15,tower,2
649,12.0,32.0,93.0,15,tower,2
650,12.0,40.0,93.0,15,tower,2
651,19.2,24.0,93.0,15,tower,2
652,19.2,32.0,93.0,15,tower,2
653,19.2,40.0,93.0,15,tower,2
654,20.8,24.0,93.0,15,tower,2
655,20.8,32.0,93.0,15,tower,2
656,20.8,40.0,93.0,15,tower,2
657,28.0,24.0,93.0,15,tower,2
658,28.0,32.0,93.0,15,tower,2
659,28.0,40.0,93.0,15,tower,2
660,12.0,24.0,99.0,16,tower,2
661,12.0,32.0,99.0,16,tower,2
662,12.0,40.0,99.0,16,tower,2
