element_id,element_type,is_truss,ni,nj,mid_x,mid_y,mid_z,x1,y1,z1,x2,y2,z2,sigma_axial_kPa,sigma_bending_kPa,sigma_combined_kPa,sigma_combined_MPa
630,beam_y,False,261,262,0.15,0.0415,0.75,0.15,0.003,0.75,0.15,0.08,0.75,2.160355633422844,86.6254491502757,88.78580478369854,0.08878580478369853
631,beam_y,False,264,265,0.187,0.0415,0.75,0.187,0.003,0.75,0.187,0.08,0.75,1.1975288834691218,49.12801507314611,50.32554395661523,0.050325543956615225
632,beam_y,False,267,268,0.27,0.0415,0.75,0.27,0.003,0.75,0.27,0.08,0.75,-3.8566352963247117,156.13029005949014,159.98692535581486,0.15998692535581485
633,beam_y,False,270,271,0.297,0.0415,0.75,0.297,0.003,0.75,0.297,0.08,0.75,-0.9273646826334722,38.03522235672117,38.962587039354645,0.038962587039354644
634,beam_y,False,253,254,0.003,0.1185,0.75,0.003,0.08,0.75,0.003,0.157,0.75,3.425727093000866,132.84455087748918,136.27027797049004,0.13627027797049004
635,beam_y,False,256,257,0.03,0.1185,0.75,0.03,0.08,0.75,0.03,0.157,0.75,9.869111611925506,398.58467737973245,408.453788991658,0.40845378899165796
636,beam_y,False,259,260,0.113,0.1185,0.75,0.113,0.08,0.75,0.113,0.157,0.75,4.7826914642974545,186.76209089425595,191.5447823585534,0.19154478235855338
637,beam_y,False,262,263,0.15,0.1185,0.75,0.15,0.08,0.75,0.15,0.157,0.75,2.7910085551848685,108.023736577471,110.81474513265587,0.11081474513265588
638,beam_y,False,265,266,0.187,0.1185,0.75,0.187,0.08,0.75,0.187,0.157,0.75,2.5726305240053375,108.49937750605557,111.0720080300609,0.1110720080300609
639,beam_y,False,268,269,0.27,0.1185,0.75,0.27,0.08,0.75,0.27,0.157,0.75,-3.1285316276577664,129.3500240911424,132.47855571880015,0.13247855571880016
640,beam_y,False,271,272,0.297,0.1185,0.75,0.297,0.08,0.75,0.297,0.157,0.75,-0.05234274661939735,17.629246972774794,17.681589719394193,0.017681589719394195
641,brace_xz,True,258,282,0.1315,0.003,0.78,0.113,0.003,0.75,0.15,0.003,0.81,124.87679381577304,0.0,124.87679381577304,0.12487679381577305
642,brace_xz,True,261,279,0.1315,0.003,0.78,0.15,0.003,0.75,0.113,0.003,0.81,373.2252739190362,0.0,373.2252739190362,0.3732252739190362
643,brace_xz,True,261,285,0.16849999999999998,0.003,0.78,0.15,0.003,0.75,0.187,0.003,0.81,344.95759126413213,0.0,344.95759126413213,0.3449575912641321
644,brace_xz,True,264,282,0.16849999999999998,0.003,0.78,0.187,0.003,0.75,0.15,0.003,0.81,127.37557665549224,0.0,127.37557665549224,0.12737557665549223
645,brace_xz,True,260,284,0.1315,0.157,0.78,0.113,0.157,0.75,0.15,0.157,0.81,-162.35671925258202,0.0,162.35671925258202,0.16235671925258202
646,brace_xz,True,263,281,0.1315,0.157,0.78,0.15,0.157,0.75,0.113,0.157,0.81,-392.01173558215265,0.0,392.01173558215265,0.39201173558215263
647,brace_xz,True,263,287,0.16849999999999998,0.157,0.78,0.15,0.157,0.75,0.187,0.157,0.81,-365.2184645680206,0.0,365.2184645680206,0.3652184645680206
648,brace_xz,True,266,284,0.16849999999999998,0.157,0.78,0.187,0.157,0.75,0.15,0.157,0.81,-163.81541207905607,0.0,163.81541207905607,0.16381541207905606
649,column,False,273,294,0.003,0.003,0.8400000000000001,0.003,0.003,0.81,0.003,0.003,0.87,52.08883835374233,1613.2097186073345,1665.2985569610769,1.665298556961077
650,column,False,274,295,0.003,0.08,0.8400000000000001,0.003,0.08,0.81,0.003,0.08,0.87,-0.5041632091334406,59.48332393892274,59.987487148056175,0.05998748714805618
651,column,False,275,296,0.003,0.157,0.8400000000000001,0.003,0.157,0.81,0.003,0.157,0.87,-58.62184543527766,1812.6373139658967,1871.2591594011744,1.8712591594011745
652,column,False,276,297,0.03,0.003,0.8400000000000001,0.03,0.003,0.81,0.03,0.003,0.87,46.98807353495076,1449.0371182724414,1496.025191807392,1.4960251918073921
653,column,False,277,298,0.03,0.08,0.8400000000000001,0.03,0.08,0.81,0.03,0.08,0.87,0.18846255421175823,28.48637123033026,28.674833784542017,0.02867483378454202
654,column,False,278,299,0.03,0.157,0.8400000000000001,0.03,0.157,0.81,0.03,0.157,0.87,-52.92944523367813,1629.1808175797898,1682.110262813468,1.6821102628134679
655,column,False,279,300,0.113,0.003,0.8400000000000001,0.113,0.003,0.81,0.113,0.003,0.87,2.9493145440111386,90.81156187149953,93.76087641551068,0.09376087641551067
656,column,False,280,301,0.113,0.08,0.8400000000000001,0.113,0.08,0.81,0.113,0.08,0.87,0.5134540357732913,47.925934773269596,48.43938880904289,0.04843938880904289
657,column,False,281,302,0.113,0.157,0.8400000000000001,0.113,0.157,0.81,0.113,0.157,0.87,-3.193342147365625,99.4228337495826,102.61617589694822,0.10261617589694821
658,column,False,282,303,0.15,0.003,0.8400000000000001,0.15,0.003,0.81,0.15,0.003,0.87,1.0547229177745536,32.4179104294786,33.47263334725316,0.03347263334725316
659,column,False,283,304,0.15,0.08,0.8400000000000001,0.15,0.08,0.81,0.15,0.08,0.87,-0.22367321051201564,24.759052424676195,24.98272563518821,0.02498272563518821
660,column,False,284,305,0.15,0.157,0.8400000000000001,0.15,0.157,0.81,0.15,0.157,0.87,-0.95824616663843,29.370653224609647,30.328899391248076,0.030328899391248075
661,column,False,285,306,0.187,0.003,0.8400000000000001,0.187,0.003,0.81,0.187,0.003,0.87,-1.4632524476003133,48.790786782552004,50.254039230152316,0.050254039230152314
662,column,False,286,307,0.187,0.08,0.8400000000000001,0.187,0.08,0.81,0.187,0.08,0.87,0.10441112590380706,14.816881048801777,14.921292174705584,0.014921292174705584
663,column,False,287,308,0.187,0.157,0.8400000000000001,0.187,0.157,0.81,0.187,0.157,0.87,1.826940688741227,60.51553141067976,62.34247209942099,0.06234247209942099
664,column,False,288,309,0.27,0.003,0.8400000000000001,0.27,0.003,0.81,0.27,0.003,0.87,-46.43800489707301,1430.8039430495369,1477.2419479466098,1.47724194794661
665,column,False,289,310,0.27,0.08,0.8400000000000001,0.27,0.08,0.81,0.27,0.08,0.87,-0.6931945506893689,37.791802449718425,38.484997000407795,0.03848499700040779
666,column,False,290,311,0.27,0.157,0.8400000000000001,0.27,0.157,0.81,0.27,0.157,0.87,52.16910036813163,1604.0559990631743,1656.225099431306,1.6562250994313061
667,column,False,291,312,0.297,0.003,0.8400000000000001,0.297,0.003,0.81,0.297,0.003,0.87,-51.64507524407239,1597.8650966146633,1649.5101718587357,1.6495101718587357
668,column,False,292,313,0.297,0.08,0.8400000000000001,0.297,0.08,0.81,0.297,0.08,0.87,0.9072736684979835,71.80966977847645,72.71694344697443,0.07271694344697442
669,column,False,293,314,0.297,0.157,0.8400000000000001,0.297,0.157,0.81,0.297,0.157,0.87,57.91346363008905,1788.556304568083,1846.4697681981722,1.8464697681981723
670,beam_x,False,273,276,0.0165,0.003,0.81,0.003,0.003,0.81,0.03,0.003,0.81,-7.361855036466224,3159.6561591059635,3167.01801414243,3.16701801414243
671,beam_x,False,275,278,0.0165,0.157,0.81,0.003,0.157,0.81,0.03,0.157,0.81,12.33721755817825,3576.8210491503473,3589.1582667085254,3.5891582667085253
672,beam_x,False,276,279,0.07150000000000001,0.003,0.81,0.03,0.003,0.81,0.113,0.003,0.81,272.4757573776093,500.88228551457604,773.3580428921853,0.7733580428921852
673,beam_x,False,278,281,0.07150000000000001,0.157,0.81,0.03,0.157,0.81,0.113,0.157,0.81,-249.4115314422547,549.451107445566,798.8626388878207,0.7988626388878207
674,beam_x,False,279,282,0.1315,0.003,0.81,0.113,0.003,0.81,0.15,0.003,0.81,213.0419118701605,264.75702945322814,477.79894132338865,0.4777989413233886
675,beam_x,False,281,284,0.1315,0.157,0.81,0.113,0.157,0.81,0.15,0.157,0.81,-213.43071379646742,351.7162654923459,565.1469792888133,0.5651469792888133
676,beam_x,False,282,285,0.16849999999999998,0.003,0.81,0.15,0.003,0.81,0.187,0.003,0.81,213.27738321680653,232.09743251759056,445.3748157343971,0.4453748157343971
677,beam_x,False,284,287,0.16849999999999998,0.157,0.81,0.15,0.157,0.81,0.187,0.157,0.81,-213.22665698956595,330.13586142212813,543.362518411694,0.543362518411694
678,beam_x,False,285,288,0.2285,0.003,0.81,0.187,0.003,0.81,0.27,0.003,0.81,291.63035566080083,505.91073744406737,797.5410931048682,0.7975410931048682
679,beam_x,False,287,290,0.2285,0.157,0.81,0.187,0.157,0.81,0.27,0.157,0.81,-268.69257964475236,553.4984763181716,822.1910559629239,0.8221910559629239
680,beam_x,False,288,291,0.2835,0.003,0.81,0.27,0.003,0.81,0.297,0.003,0.81,-5.410859615456427,3173.601727579232,3179.0125871946884,3.1790125871946886
681,beam_x,False,290,293,0.2835,0.157,0.81,0.27,0.157,0.81,0.297,0.157,0.81,9.18658412845749,3564.2505336120644,3573.437117740522,3.573437117740522
682,beam_y,False,273,274,0.003,0.0415,0.81,0.003,0.003,0.81,0.003,0.08,0.81,0.7029447826566715,78.15006550767963,78.8530102903363,0.0788530102903363
683,beam_y,False,291,292,0.297,0.0415,0.81,0.297,0.003,0.81,0.297,0.08,0.81,-0.09099699943733815,22.14904782137743,22.240044820814767,0.022240044820814767
684,beam_y,False,274,275,0.003,0.1185,0.81,0.003,0.08,0.81,0.003,0.157,0.81,5.646622625100274,394.3309160513204,399.9775386764207,0.3999775386764207
685,beam_y,False,292,293,0.297,0.1185,0.81,0.297,0.08,0.81,0.297,0.157,0.81,-3.4881112598017294,277.26801365751834,280.75612491732005,0.28075612491732005
686,column,False,294,315,0.003,0.003,0.9,0.003,0.003,0.87,0.003,0.003,0.93,43.074384344815535,1298.5542359790502,1341.6286203238658,1.3416286203238659
687,column,False,295,316,0.003,0.08,0.9,0.003,0.08,0.87,0.003,0.08,0.93,-0.47642608704382167,31.915444644719862,32.39187073176368,0.03239187073176368
688,column,False,296,317,0.003,0.157,0.9,0.003,0.157,0.87,0.003,0.157,0.93,-49.68195210732476,1497.8625391186017,1547.5444912259265,1.5475444912259266
689,column,False,297,318,0.03,0.003,0.9,0.03,0.003,0.87,0.03,0.003,0.93,38.6539369533568,1162.511655376379,1201.1655923297358,1.2011655923297357
690,column,False,298,319,0.03,0.08,0.9,0.03,0.08,0.87,0.03,0.08,0.93,0.18846255421175673,39.79412446931438,39.982587023526136,0.03998258702352614
691,column,False,299,320,0.03,0.157,0.9,0.03,0.157,0.87,0.03,0.157,0.93,-44.796727461275246,1347.8199765852523,1392.6167040465275,1.3926167040465276
692,column,False,300,321,0.113,0.003,0.9,0.113,0.003,0.87,0.113,0.003,0.93,2.4312723339287863,78.20574724411708,80.63701957804587,0.08063701957804587
693,column,False,301,322,0.113,0.08,0.9,0.113,0.08,0.87,0.113,0.08,0.93,0.5134540357732911,17.11869262597928,17.632146661752568,0.017632146661752567
694,column,False,302,323,0.113,0.157,0.9,0.113,0.157,0.87,0.113,0.157,0.93,-2.7072211983289405,85.81028445339852,88.51750565172746,0.08851750565172746
695,column,False,303,324,0.15,0.003,0.9,0.15,0.003,0.87,0.15,0.003,0.93,0.9191758000573603,28.307136503632453,29.226312303689813,0.029226312303689814
696,column,False,304,325,0.15,0.08,0.9,0.15,0.08,0.87,0.15,0.08,0.93,-0.2236732105120154,11.33865979395522,11.562333004467234,0.011562333004467235
697,column,False,305,326,0.15,0.157,0.9,0.15,0.157,0.87,0.15,0.157,0.93,-0.8108540858940245,25.028775577023996,25.83962966291802,0.025839629662918022
698,column,False,306,327,0.187,0.003,0.9,0.187,0.003,0.87,0.187,0.003,0.93,-1.3294217930232142,43.81108326203487,45.140505055058085,0.04514050505505809
699,column,False,307,328,0.187,0.08,0.9,0.187,0.08,0.87,0.187,0.08,0.93,0.10441112590380691,8.552213494949559,8.656624620853366,0.008656624620853365
700,column,False,308,329,0.187,0.157,0.9,0.187,0.157,0.87,0.187,0.157,0.93,1.7405681662754975,55.58681146583724,57.32737963211274,0.057327379632112735
701,column,False,309,330,0.27,0.003,0.9,0.27,0.003,0.87,0.27,0.003,0.93,-38.22392751423107,1149.0139655220896,1187.2378930363207,1.1872378930363205
702,column,False,310,331,0.27,0.08,0.9,0.27,0.08,0.87,0.27,0.08,0.93,-0.6931945506893689,45.39154363306575,46.08473818375512,0.04608473818375512
703,column,False,311,332,0.27,0.157,0.9,0.27,0.157,0.87,0.27,0.157,0.93,44.36238675339625,1335.146505636697,1379.5088923900933,1.3795088923900933
704,column,False,312,333,0.297,0.003,0.9,0.297,0.003,0.87,0.297,0.003,0.93,-42.701628089463846,1286.0417894313975,1328.7434175208614,1.3287434175208614
705,column,False,313,334,0.297,0.08,0.9,0.297,0.08,0.87,0.297,0.08,0.93,0.4052073331445398,21.742745089511434,22.147952422655973,0.02214795242265597
706,column,False,314,335,0.297,0.157,0.9,0.297,0.157,0.87,0.297,0.157,0.93,49.2855795766237,1485.7623527517042,1535.0479323283278,1.5350479323283277
707,beam_x,False,294,297,0.0165,0.003,0.87,0.003,0.003,0.87,0.03,0.003,0.87,9.95124418485866,2903.7310763010637,2913.6823204859224,2.9136823204859224
708,beam_x,False,296,299,0.0165,0.157,0.87,0.003,0.157,0.87,0.03,0.157,0.87,-9.904420625979796,3306.341145117695,3316.2455657436744,3.3162455657436745
709,beam_x,False,297,300,0.07150000000000001,0.003,0.87,0.03,0.003,0.87,0.113,0.003,0.87,18.28538076645123,376.75922064795344,395.04460141440467,0.3950446014144047
710,beam_x,False,299,302,0.07150000000000001,0.157,0.87,0.03,0.157,0.87,0.113,0.157,0.87,-18.03713839837803,419.7715775867018,437.80871598507986,0.43780871598507987
711,beam_x,False,300,303,0.1315,0.003,0.87,0.113,0.003,0.87,0.15,0.003,0.87,18.80342297652811,288.811885636672,307.6153086132001,0.30761530861320013
712,beam_x,False,302,305,0.1315,0.157,0.87,0.113,0.157,0.87,0.15,0.157,0.87,-18.5232593474502,315.52825051571045,334.0515098631607,0.3340515098631607
713,beam_x,False,303,306,0.16849999999999998,0.003,0.87,0.15,0.003,0.87,0.187,0.003,0.87,18.93897009424237,231.1030095139288,250.04197960817118,0.25004197960817115
714,beam_x,False,305,308,0.16849999999999998,0.157,0.87,0.15,0.157,0.87,0.187,0.157,0.87,-18.670651428205424,263.7816641484259,282.4523155766313,0.2824523155766313
715,beam_x,False,306,309,0.2285,0.003,0.87,0.187,0.003,0.87,0.27,0.003,0.87,18.80513943965823,385.35567357391756,404.16081301357576,0.40416081301357576
716,beam_x,False,308,311,0.2285,0.157,0.87,0.187,0.157,0.87,0.27,0.157,0.87,-18.584278905733527,427.0670257412366,445.6513046469701,0.4456513046469701
717,beam_x,False,309,312,0.2835,0.003,0.87,0.27,0.003,0.87,0.297,0.003,0.87,10.59106205681626,2885.2537096922997,2895.844771749116,2.8958447717491156
718,beam_x,False,311,314,0.2835,0.157,0.87,0.27,0.157,0.87,0.297,0.157,0.87,-10.777565290998036,3279.753748329541,3290.531313620539,3.290531313620539
719,beam_y,False,294,295,0.003,0.0415,0.87,0.003,0.003,0.87,0.003,0.08,0.87,-0.936790175939921,123.88369910099833,124.82048927693825,0.12482048927693824
720,beam_y,False,312,313,0.297,0.0415,0.87,0.297,0.003,0.87,0.297,0.08,0.87,1.6476149022056454,195.10566568891682,196.75328059112246,0.19675328059112246
721,beam_y,False,295,296,0.003,0.1185,0.87,0.003,0.08,0.87,0.003,0.157,0.87,-0.9645272980296036,53.340143966288714,54.304671264318316,0.054304671264318316
722,beam_y,False,313,314,0.297,0.1185,0.87,0.297,0.08,0.87,0.297,0.157,0.87,2.14968123755901,95.9374551498808,98.08713638743981,0.09808713638743981
723,column,False,315,336,0.003,0.003,0.96,0.003,0.003,0.93,0.003,0.003,0.99,40.87513480492039,1242.9459565156149,1283.8210913205353,1.2838210913205352
724,column,False,316,337,0.003,0.08,0.96,0.003,0.08,0.93,0.003,0.08,0.99,0.6775847811203097,49.39594361715865,50.07352839827896,0.05007352839827896
725,column,False,317,338,0.003,0.157,0.96,0.003,0.157,0.93,0.003,0.157,0.99,-48.41253118382294,1476.620656305603,1525.033187489426,1.5250331874894258
726,column,False,318,339,0.03,0.003,0.96,0.03,0.003,0.93,0.03,0.003,0.99,35.22236127932909,1064.2315037054602,1099.4538649847893,1.0994538649847894
727,column,False,319,340,0.03,0.08,0.96,0.03,0.08,0.93,0.03,0.08,0.99,0.18846255421175792,51.101877722020006,51.29034027623177,0.05129034027623176
728,column,False,320,341,0.03,0.157,0.96,0.03,0.157,0.93,0.03,0.157,0.99,-42.07773436068388,1275.1532938939888,1317.2310282546728,1.3172310282546729
729,column,False,321,342,0.113,0.003,0.96,0.113,0.003,0.93,0.113,0.003,0.99,2.1932974420893765,66.6849809569033,68.87827839899268,0.06887827839899267
730,column,False,322,343,0.113,0.08,0.96,0.113,0.08,0.93,0.113,0.08,0.99,0.5134540357732923,44.49579166681575,45.00924570258904,0.04500924570258904
731,column,False,323,344,0.113,0.157,0.96,0.113,0.157,0.93,0.113,0.157,0.99,-2.0444457922067403,64.27728960417072,66.32173539637746,0.06632173539637747
732,column,False,324,345,0.15,0.003,0.96,0.15,0.003,0.93,0.15,0.003,0.99,0.8503735746375711,26.1965941259065,27.046967700544073,0.027046967700544072
733,column,False,325,346,0.15,0.08,0.96,0.15,0.08,0.93,0.15,0.08,0.99,-0.22367321051201522,15.502125471157877,15.725798681669891,0.01572579868166989
734,column,False,326,347,0.15,0.157,0.96,0.15,0.157,0.93,0.15,0.157,0.99,-0.7825056708452143,23.969173666328754,24.751679337173968,0.024751679337173968
735,column,False,327,348,0.187,0.003,0.96,0.187,0.003,0.93,0.187,0.003,0.99,-1.3651029567563473,41.56607227523224,42.93117523198858,0.04293117523198858
736,column,False,328,349,0.187,0.08,0.96,0.187,0.08,0.93,0.187,0.08,0.99,0.10441112590380695,3.977121613507218,4.081532739411025,0.004081532739411025
737,column,False,329,350,0.187,0.157,0.96,0.187,0.157,0.93,0.187,0.157,0.99,1.280552819000528,41.20233256454288,42.482885383543405,0.0424828853835434
738,column,False,330,351,0.27,0.003,0.96,0.27,0.003,0.93,0.27,0.003,0.99,-35.08484174331335,1059.6191828019516,1094.704024545265,1.0947040245452648
739,column,False,331,352,0.27,0.08,0.96,0.27,0.08,0.93,0.27,0.08,0.99,-0.6931945506893694,86.98321667442796,87.67641122511733,0.08767641122511734
740,column,False,332,353,0.27,0.157,0.96,0.27,0.157,0.93,0.27,0.157,0.99,41.991736413763256,1273.3016224670446,1315.2933588808078,1.3152933588808078
741,column,False,333,354,0.297,0.003,0.96,0.297,0.003,0.93,0.297,0.003,0.99,-40.65833245660109,1235.396544556267,1276.054877012868,1.2760548770128681
742,column,False,334,355,0.297,0.08,0.96,0.297,0.08,0.93,0.297,0.08,0.99,-0.7807694041346297,50.251783791073464,51.032553195208095,0.051032553195208094
743,column,False,335,356,0.297,0.157,0.96,0.297,0.157,0.93,0.297,0.157,0.99,48.25957537852304,1472.3664329988098,1520.626008377333,1.5206260083773329
744,beam_x,False,315,318,0.0165,0.003,0.93,0.003,0.003,0.93,0.03,0.003,0.93,6.879395874879974,2628.209824660865,2635.089220535745,2.635089220535745
745,beam_x,False,317,320,0.0165,0.157,0.93,0.003,0.157,0.93,0.03,0.157,0.93,-7.10357812665013,3061.979592719827,3069.083170846477,3.069083170846477
746,beam_x,False,318,321,0.07150000000000001,0.003,0.93,0.03,0.003,0.93,0.113,0.003,0.93,10.31097154890771,416.58799624430753,426.89896779321526,0.4268989677932153
747,beam_x,False,320,323,0.07150000000000001,0.157,0.93,0.03,0.157,0.93,0.113,0.157,0.93,-9.822571227242426,464.64884841719817,474.4714196444406,0.47447141964444056
748,beam_x,False,321,324,0.1315,0.003,0.93,0.113,0.003,0.93,0.15,0.003,0.93,10.548946440747056,431.8342610165201,442.38320745726713,0.4423832074572671
749,beam_x,False,323,326,0.1315,0.157,0.93,0.113,0.157,0.93,0.15,0.157,0.93,-10.485346633358438,409.8817221735799,420.36706880693833,0.42036706880693836
750,beam_x,False,324,327,0.16849999999999998,0.003,0.93,0.15,0.003,0.93,0.187,0.003,0.93,10.617748666166918,433.21570082844227,443.83344949460917,0.4438334494946092
751,beam_x,False,326,329,0.16849999999999998,0.157,0.93,0.15,0.157,0.93,0.187,0.157,0.93,-10.513695048407058,411.0045886832878,421.51828373169485,0.42151828373169486
752,beam_x,False,327,330,0.2285,0.003,0.93,0.187,0.003,0.93,0.27,0.003,0.93,10.653429829900185,415.820681360544,426.47411119044415,0.42647411119044415
753,beam_x,False,329,332,0.2285,0.157,0.93,0.187,0.157,0.93,0.27,0.157,0.93,-10.053679701132232,463.989965626236,474.04364532736827,0.47404364532736826
754,beam_x,False,330,333,0.2835,0.003,0.93,0.27,0.003,0.93,0.297,0.003,0.93,7.514344058982343,2610.144299017343,2617.6586430763255,2.6176586430763256
755,beam_x,False,332,335,0.2835,0.157,0.93,0.27,0.157,0.93,0.297,0.157,0.93,-7.683029361500195,3045.339033602934,3053.022062964434,3.053022062964434
756,beam_y,False,315,316,0.003,0.0415,0.93,0.003,0.003,0.93,0.003,0.08,0.93,-4.680146334984743,398.6313032585528,403.31144959353753,0.40331144959353754
757,beam_y,False,333,334,0.297,0.0415,0.93,0.297,0.003,0.93,0.297,0.08,0.93,5.471048426119746,460.36456383513973,465.8356122612595,0.46583561226125947
758,beam_y,False,316,317,0.003,0.1185,0.93,0.003,0.08,0.93,0.003,0.157,0.93,-5.834157203147985,384.5655855008886,390.39974270403656,0.39039974270403655
759,beam_y,False,334,335,0.297,0.1185,0.93,0.297,0.08,0.93,0.297,0.157,0.93,6.657025163399374,444.85699166479674,451.51401682819613,0.45151401682819614
760,column,False,336,357,0.003,0.003,1.02,0.003,0.003,0.99,0.003,0.003,1.05,45.76401939730945,1421.7361137397447,1467.5001331370543,1.4675001331370543
761,column,False,337,358,0.003,0.08,1.02,0.003,0.08,0.99,0.003,0.08,1.05,3.274227144358473,251.71917129165004,254.9933984360085,0.2549933984360085
762,column,False,338,359,0.003,0.157,1.02,0.003,0.157,0.99,0.003,0.157,1.05,-53.29313286523371,1655.8056405204306,1709.0987733856643,1.7090987733856644
763,column,False,339,360,0.03,0.003,1.02,0.03,0.003,0.99,0.03,0.003,1.05,40.57760365482392,1252.4116213503187,1292.9892250051425,1.2929892250051425
764,column,False,340,361,0.03,0.08,1.02,0.03,0.08,0.99,0.03,0.08,1.05,0.7269011135231866,93.30279554967119,94.02969666319437,0.09402969666319437
765,column,False,341,362,0.03,0.157,1.02,0.03,0.157,0.99,0.03,0.157,1.05,-47.29237056418488,1460.7795008997045,1508.0718714638895,1.5080718714638894
766,column,False,342,363,0.113,0.003,1.02,0.113,0.003,0.99,0.113,0.003,1.05,3.440625149262048,103.78432205347134,107.22494720273339,0.10722494720273339
767,column,False,343,364,0.113,0.08,1.02,0.113,0.08,0.99,0.113,0.08,1.05,0.12664057883623478,12.848694238362945,12.97533481719918,0.01297533481719918
768,column,False,344,365,0.113,0.157,1.02,0.113,0.157,0.99,0.113,0.157,1.05,-4.8716864718124455,163.2557181614972,168.12740463330965,0.16812740463330966
769,column,False,345,366,0.15,0.003,1.02,0.15,0.003,0.99,0.15,0.003,1.05,0.9552131299959514,29.22585623186376,30.18106936185971,0.03018106936185971
770,column,False,346,367,0.15,0.08,1.02,0.15,0.08,0.99,0.15,0.08,1.05,0.024232433752458805,3.6050065887871936,3.6292390225396525,0.0036292390225396527
771,column,False,347,368,0.15,0.157,1.02,0.15,0.157,0.99,0.15,0.157,1.05,-0.9652922217175823,29.553808138293675,30.519100360011258,0.030519100360011257
772,column,False,348,369,0.187,0.003,1.02,0.187,0.003,0.99,0.187,0.003,1.05,-2.410064305885922,72.46242809687232,74.87249240275824,0.07487249240275824
773,column,False,349,370,0.187,0.08,1.02,0.187,0.08,0.99,0.187,0.08,1.05,-0.14178277495368505,16.46129309527867,16.603075870232356,0.016603075870232357
774,column,False,350,371,0.187,0.157,1.02,0.187,0.157,0.99,0.187,0.157,1.05,3.737747788398931,129.52884514846127,133.2665929368602,0.13326659293686022
775,column,False,351,372,0.27,0.003,1.02,0.27,0.003,0.99,0.27,0.003,1.05,-40.26413063978425,1242.7531208097807,1283.017251449565,1.283017251449565
776,column,False,352,373,0.27,0.08,1.02,0.27,0.08,0.99,0.27,0.08,1.05,-0.7026164002956966,88.76504297496685,89.46765937526254,0.08946765937526255
777,column,False,353,374,0.27,0.157,1.02,0.27,0.157,0.99,0.27,0.157,1.05,47.005616043498826,1452.0672618510794,1499.0728778945781,1.499072877894578
778,column,False,354,375,0.297,0.003,1.02,0.297,0.003,0.99,0.297,0.003,1.05,-45.365137528272,1409.1713376703713,1454.5364751986433,1.4545364751986434
779,column,False,355,376,0.297,0.08,1.02,0.297,0.08,0.99,0.297,0.08,1.05,-3.1821143292468084,248.3831150617702,251.56522939101703,0.25156522939101705
780,column,False,356,377,0.297,0.157,1.02,0.297,0.157,0.99,0.297,0.157,1.05,52.9429044837943,1644.9178066870966,1697.860711170891,1.697860711170891
781,beam_x,False,336,339,0.0165,0.003,0.99,0.003,0.003,0.99,0.03,0.003,0.99,9.077426676002629,2824.4290539478443,2833.506480623847,2.833506480623847
782,beam_x,False,337,340,0.0165,0.08,0.99,0.003,0.08,0.99,0.03,0.08,0.99,1.810585864018111,1228.8868186302066,1230.6974044942247,1.2306974044942247
783,beam_x,False,338,341,0.0165,0.157,0.99,0.003,0.157,0.99,0.03,0.157,0.99,-13.492937814238719,3323.18824917276,3336.681186986999,3.336681186986999
784,beam_x,False,339,342,0.07150000000000001,0.003,0.99,0.03,0.003,0.99,0.113,0.003,0.99,264.2877792181402,1161.2549144253535,1425.5426936434937,1.4255426936434938
785,beam_x,False,340,343,0.07150000000000001,0.08,0.99,0.03,0.08,0.99,0.113,0.08,0.99,4.71072192747091,1405.8098159259152,1410.5205378533863,1.4105205378533863
786,beam_x,False,341,344,0.07150000000000001,0.157,0.99,0.03,0.157,0.99,0.113,0.157,0.99,-259.332293932722,1128.2578729628876,1387.5901668956096,1.3875901668956097
787,beam_x,False,342,345,0.1315,0.003,0.99,0.113,0.003,0.99,0.15,0.003,0.99,106.53412713708633,431.881494573098,538.4156217101843,0.5384156217101843
788,beam_x,False,343,346,0.1315,0.08,0.99,0.113,0.08,0.99,0.15,0.08,0.99,4.489531613919512,504.15088035389135,508.64041196781085,0.5086404119678108
789,beam_x,False,344,347,0.1315,0.157,0.99,0.113,0.157,0.99,0.15,0.157,0.99,-112.66655881310545,452.23698087110836,564.9035396842138,0.5649035396842138
790,beam_x,False,345,348,0.16849999999999998,0.003,0.99,0.15,0.003,0.99,0.187,0.003,0.99,104.29446858032796,427.44836764476133,531.7428362250893,0.5317428362250892
791,beam_x,False,346,349,0.16849999999999998,0.08,0.99,0.15,0.08,0.99,0.187,0.08,0.99,4.327454309196977,661.4549182453082,665.7823725545052,0.6657823725545051
792,beam_x,False,347,350,0.16849999999999998,0.157,0.99,0.15,0.157,0.99,0.187,0.157,0.99,-110.43478160037091,417.8956448779192,528.3304264782901,0.5283304264782901
793,beam_x,False,348,351,0.2285,0.003,0.99,0.187,0.003,0.99,0.27,0.003,0.99,266.90890263222536,1315.7135151071097,1582.622417739335,1.582622417739335
794,beam_x,False,349,352,0.2285,0.08,0.99,0.187,0.08,0.99,0.27,0.08,0.99,5.352037575039894,1613.4665404302798,1618.8185780053198,1.6188185780053197
795,beam_x,False,350,353,0.2285,0.157,0.99,0.187,0.157,0.99,0.27,0.157,0.99,-264.270775890453,1279.7982258359214,1544.0690017263744,1.5440690017263743
796,beam_x,False,351,354,0.2835,0.003,0.99,0.27,0.003,0.99,0.297,0.003,0.99,11.360862226890573,2801.8275465458023,2813.188408772693,2.813188408772693
