Period,Sae
0.6573283283283283,0.9416907401118673
0.6593293293293293,0.9388327994291528
0.6613303303303303,0.9359921534081364
0.6633313313313314,0.9331686455359244
0.6653323323323324,0.9303621211824868
0.6673333333333333,0.9275724275724275
0.6693343343343343,0.9247994137572626
0.6713353353353353,0.9220429305881932
0.6733363363363364,0.9193028306893645
0.6753373373373374,0.9165789684315998
0.6773383383383383,0.9138711999066002
0.6793393393393393,0.9111793829016003
0.6813403403403403,0.9085033768744702
0.6833413413413414,0.9058430429292559
0.6853423423423424,0.903198243792147
0.6873433433433433,0.9005688437878646
0.6893443443443443,0.8979547088164611
0.6913453453453453,0.8953557063305215
0.6933463463463464,0.8927717053127612
0.6953473473473474,0.8902025762540091
0.6973483483483484,0.8876481911315709
0.6993493493493493,0.8851084233879625
0.7013503503503503,0.8825831479100091
0.7033513513513514,0.8800722410083
0.7053523523523524,0.877575580396993
0.7073533533533534,0.8750930451739626
0.7093543543543543,0.8726245158012828
0.7113553553553553,0.8701698740860403
0.7133563563563564,0.8677290031614707
0.7153573573573574,0.8653017874684107
0.7173583583583584,0.8628881127370608
0.7193593593593594,0.8604878659690527
0.7213603603603603,0.8581009354198149
0.7233613613613614,0.8557272105812315
0.7253623623623624,0.8533665821645872
0.7273633633633634,0.8510189420837944
0.7293643643643644,0.8486841834388961
0.7313653653653653,0.8463622004998399
0.7333663663663663,0.8440528886905176
0.7353673673673674,0.8417561445730651
0.7373683683683684,0.8394718658324181
0.7393693693693694,0.8371999512611186
0.7413703703703703,0.8349403007443673
0.7433713713713713,0.832692815245318
0.7453723723723724,0.8304573967906078
0.7473733733733734,0.8282339484561212
0.7493743743743744,0.8260223743529804
0.7513753753753754,0.8238225796137614
0.7533763763763763,0.8216344703789281
0.7553773773773774,0.8194579537834836
0.7573783783783784,0.8172929379438318
0.7593793793793794,0.8151393319448472
0.7613803803803804,0.8129970458271487
0.7633813813813813,0.8108659905745734
0.7653823823823824,0.808746078101847
0.7673833833833834,0.8066372212424473
0.7693843843843844,0.8045393337366562
0.7713853853853854,0.8024523302197988
0.7733863863863863,0.8003761262106643
0.7753873873873874,0.7983106381001068
0.7773883883883884,0.7962557831398216
0.7793893893893894,0.7942114794312942
0.7813903903903904,0.7921776459149202
0.7833913913913914,0.790154202359291
0.7853923923923924,0.788141069350643
0.7873933933933934,0.7861381682824692
0.7893943943943944,0.7841454213452869
0.7913953953953954,0.782162751516562
0.7933963963963964,0.7801900825507853
0.7953973973973975,0.778227338969698
0.7973983983983984,0.7762744460526663
0.7993993993993994,0.7743313298271975
0.8014004004004004,0.7723979170596016
0.8034014014014014,0.7704741352457893
0.8054024024024025,0.7685599126022095
0.8074034034034034,0.7666551780569206
0.8094044044044044,0.7647598612407942
0.8114054054054054,0.7628738924788488
0.8134064064064064,0.7609972027817123
0.8154074074074074,0.7591297238372093
0.8174084084084084,0.7572713880020719
0.8194094094094094,0.7554221282937734
0.8214104104104104,0.7535818783824789
0.8234114114114114,0.7517505725831157
0.8254124124124124,0.7499281458475576
0.8274134134134135,0.748114533756923
0.8294144144144144,0.7463096725139846
0.8314154154154154,0.7445134989356886
0.8334164164164164,0.7427259504457814
0.8354174174174174,0.7409469650675429
0.8374184184184185,0.7391764814166231
0.8394194194194194,0.7374144386939827
0.8414204204204204,0.735660776678932
0.8434214214214214,0.7339154357222715
0.8454224224224224,0.7321783567395276
0.8474234234234235,0.7304494812042864
0.8494244244244245,0.7287287511416197
0.8514254254254254,0.727016109121605
0.8534264264264264,0.7253114982529355
0.8554274274274274,0.7236148621766217
0.8574284284284285,0.721926145059779
0.8594294294294295,0.7202452915895035
0.8614304304304304,0.7185722469668324
0.8634314314314314,0.7169069569007893
0.8654324324324324,0.7152493676025109
0.8674334334334335,0.7135994257794559
0.8694344344344345,0.7119570786296938
0.8714354354354354,0.7103222738362717
0.8734364364364364,0.7086949595616592
0.8754374374374374,0.7070750844422694
0.8774384384384385,0.7054625975830546
