elem_id,type,tower,length,axial_force_N,shear_Vy_N,shear_Vz_N,torsion_Nmm,moment_My_Nmm,moment_Mz_Nmm,axial_stress_MPa,bending_stress_MPa,combined_stress_MPa,shear_stress_MPa
9439,shear_wall_yz,tower2,72.11102550927978,0.032280243580074246,-158.4963534131459,-242.67627517129188,-96.43681248668746,-7.7914765680968365,-2.5666289254793235,0.0008966734327798401,0.2877251525993378,0.2886218260321176,12.077072269867095
9440,shear_wall_yz,tower2,72.11102550927978,-0.16233648073644025,180.3924983032456,-275.1456706821219,90.17332712531856,-13.938342845832528,-2.4051961190067725,-0.00450934668712334,0.45398719346775834,0.45849654015488167,13.708687529568076
9441,shear_wall_yz,tower2,72.11102550927978,-0.16616154233032407,-181.6695042944198,-277.05503992086346,-89.80993056667054,-14.057620470960535,2.3949328642189727,-0.004615598398064557,0.45701537042165297,0.46163096881971755,13.804393922073647
9442,shear_wall_yz,tower2,72.11102550927978,0.04035689887693332,156.26701026511992,-239.3318194765225,96.61549841649543,-7.416605713587991,3.011931430414436,0.0011210249688037033,0.28968158733340077,0.29080261230220444,11.909605885407476
9443,shear_wall_yz,tower2,72.11102550927978,-0.45379871164381985,-199.86474105447584,-304.111040862954,-85.63128664343103,-22.919422398657797,6.871074421900647,-0.012605519767883884,0.8275138005710678,0.8401193203389518,15.162856658093562
9444,shear_wall_yz,tower2,72.11102550927978,0.3018020579076002,137.69065456403513,-212.10067576915355,108.85807001660628,1.4303147019872036,13.723995336903211,0.008383390497433339,0.4209530566358448,0.4293364471332782,10.536429283285383
9445,shear_wall_yz,tower2,72.11102550927978,0.3448177448352088,140.51211116402098,216.36855165355527,109.3257556600052,2.5207962271149036,-14.301124431394692,0.00957827068986691,0.4672755738474888,0.47685384453735574,10.749596530576692
9446,shear_wall_yz,tower2,72.11102550927978,-0.45864737021531304,-200.18833584957392,304.61990945303825,-86.39577331529935,-23.09607614768493,-6.911296012040478,-0.01274020472820314,0.833538115547928,0.8462783202761311,15.18798061913272
9447,shear_wall_yz,tower2,72.11102550927978,0.03228024358003796,158.49635341314934,242.67627517129702,96.43681248668707,-7.791476568097783,-2.5666289254781236,0.0008966734327788323,0.28772515259933074,0.28862182603210956,12.077072269867353
9448,shear_wall_yz,tower2,72.11102550927978,-0.16233648073646442,-180.3924983032422,275.14567068211664,-90.17332712531626,-13.938342845832697,-2.4051961190075666,-0.004509346687124011,0.4539871934677851,0.4584965401549091,13.708687529567815
9449,shear_wall_yz,tower2,72.11102550927978,-0.16616154233027566,181.66950429441297,277.0550399208531,89.8099305666681,-14.057620470958652,2.394932864217603,-0.004615598398063213,0.4570153704215626,0.4616309688196258,13.80439392207313
9450,shear_wall_yz,tower2,72.11102550927978,0.040356898877284386,-156.26701026511304,239.3318194765122,-96.615498416495,-7.416605713576853,3.011931430421861,0.0011210249688134552,0.28968158733329763,0.2908026123021111,11.909605885406958
9451,shear_wall_yz,tower2,72.11102550927978,-0.4537987116434809,199.8647410544724,304.1110408629488,85.6312866434306,-22.91942239864694,6.871074421894375,-0.01260551976787447,0.8275138005705921,0.8401193203384666,15.162856658093304
9452,shear_wall_yz,tower2,72.11102550927978,0.3018020579076728,-137.69065456403507,212.1006757691536,-108.85807001660852,1.4303147019897668,13.72399533690566,0.008383390497435354,0.4209530566359841,0.42933644713341945,10.536429283285383
