t_s,Ux_T1_cm,Ux_T2_cm,Uy_T1_cm,Uy_T2_cm
0.7200,0.03447180,0.03447037,-0.00004692,-0.00004582
0.7400,0.03212958,0.03212819,-0.00005488,-0.00005384
0.7600,0.01903144,0.01903051,-0.00005260,-0.00005195
0.7800,-0.00497784,-0.00497768,-0.00003479,-0.00003494
0.8000,-0.02959634,-0.02959495,-0.00000056,-0.00000151
0.8200,-0.03997917,-0.03997724,0.00003670,0.00003541
0.8400,-0.03405209,-0.03405035,0.00006602,0.00006491
0.8600,-0.01880669,-0.01880587,0.00007870,0.00007810
0.8800,-0.00082940,-0.00082960,0.00006803,0.00006798
0.9000,0.01774616,0.01774501,0.00003452,0.00003506
0.9200,0.03661816,0.03661626,-0.00001617,-0.00001500
0.9400,0.04898310,0.04898093,-0.00006975,-0.00006819
0.9600,0.05170841,0.05170659,-0.00010682,-0.00010520
0.9800,0.05691802,0.05691624,-0.00012456,-0.00012278
1.0000,0.07415942,0.07415714,-0.00012953,-0.00012725
1.0200,0.09858696,0.09858325,-0.00012891,-0.00012572
1.0400,0.09109463,0.09108999,-0.00012661,-0.00012350
1.0600,0.01008989,0.01008875,-0.00008149,-0.00008120
1.0800,-0.09145610,-0.09145292,0.00001043,0.00000758
1.1000,-0.13779549,-0.13778921,0.00009937,0.00009489
1.1200,-0.12494059,-0.12493404,0.00017869,0.00017464
1.1400,-0.08624571,-0.08624143,0.00022661,0.00022391
1.1600,-0.05392640,-0.05392440,0.00022751,0.00022579
1.1800,-0.04019522,-0.04019528,0.00018004,0.00017882
1.2000,-0.03780931,-0.03780943,0.00010091,0.00009966
1.2200,-0.02605028,-0.02604982,0.00001579,0.00001491
1.2400,0.01336538,0.01336583,-0.00006310,-0.00006276
1.2600,0.07917106,0.07916975,-0.00012969,-0.00012725
1.2800,0.15205988,0.15205510,-0.00018727,-0.00018246
1.3000,0.20535474,0.20534645,-0.00023931,-0.00023278
1.3200,0.22077955,0.22076942,-0.00028147,-0.00027444
1.3400,0.19549653,0.19548696,-0.00030445,-0.00029810
1.3600,0.09866309,0.09865694,-0.00028703,-0.00028338
1.3800,-0.11982680,-0.11982198,-0.00014793,-0.00015189
1.4000,-0.32423394,-0.32421804,0.00013275,0.00012225
1.4200,-0.32105495,-0.32103861,0.00036595,0.00035554
1.4400,-0.14379142,-0.14378168,0.00049003,0.00048500
1.4600,0.07557987,0.07557598,0.00045942,0.00046200
1.4800,0.22772050,0.22770743,0.00024279,0.00025004
1.5000,0.25242272,0.25240613,-0.00008101,-0.00007263
1.5200,0.12144509,0.12143436,-0.00038371,-0.00037946
1.5400,-0.10297184,-0.10296581,-0.00046899,-0.00047270
1.5600,-0.20765603,-0.20764236,-0.00035560,-0.00036200
1.5800,-0.13551560,-0.13550112,-0.00014932,-0.00015409
1.6000,-0.00776937,-0.00776487,0.00011550,0.00011554
1.6200,0.04305281,0.04304847,0.00030943,0.00031107
1.6400,-0.05301296,-0.05301850,0.00041449,0.00041303
1.6600,-0.22841760,-0.22841546,0.00044105,0.00043355
1.6800,-0.27969306,-0.27968208,0.00039583,0.00038645
1.7000,-0.10004637,-0.10003790,0.00021825,0.00021501
1.7200,0.13870760,0.13870796,-0.00002485,-0.00002038
1.7400,0.21509077,0.21508301,-0.00021778,-0.00021047
1.7600,0.09550104,0.09549353,-0.00030673,-0.00030352
1.7800,-0.07755456,-0.07755584,-0.00027149,-0.00027410
1.8000,-0.13803922,-0.13803450,-0.00015186,-0.00015645
1.8200,-0.05623064,-0.05622430,-0.00000718,-0.00000915
1.8400,0.07163839,0.07164071,0.00011060,0.00011290
1.8600,0.13877834,0.13877420,0.00015045,0.00015513
1.8800,0.08198312,0.08197590,0.00011524,0.00011799
1.9000,-0.05663750,-0.05664077,0.00006909,0.00006720
1.9200,-0.14671857,-0.14671604,0.00002410,0.00001937
1.9400,-0.12508568,-0.12507819,-0.00000512,-0.00000937
1.9600,-0.02483914,-0.02483290,-0.00000818,-0.00000888
1.9800,0.05223810,0.05223933,-0.00000997,-0.00000805
2.0000,0.02362092,0.02362014,0.00002327,0.00002393
2.0200,-0.03936964,-0.03937185,0.00006488,0.00006369
2.0400,-0.03615398,-0.03615549,0.00005754,0.00005617
2.0600,0.00128967,0.00128732,0.00001531,0.00001581
2.0800,-0.04548232,-0.04547872,0.00001303,0.00001128
2.1000,-0.10627482,-0.10626726,0.00008259,0.00007919
2.1200,-0.04933940,-0.04933536,0.00007546,0.00007391
2.1400,0.03821282,0.03821139,0.00003134,0.00003251
2.1600,0.05048155,0.05047751,0.00001673,0.00001838
2.1800,0.03678393,0.03678003,-0.00000832,-0.00000708
2.2000,0.04302178,0.04301933,-0.00006575,-0.00006457
2.2200,0.06588632,0.06588441,-0.00011287,-0.00011072
2.2400,0.08316821,0.08316642,-0.00014891,-0.00014625
2.2600,0.07537619,0.07537463,-0.00014844,-0.00014607
2.2800,0.05634143,0.05633908,-0.00012698,-0.00012516
2.3000,0.04824142,0.04823915,-0.00009238,-0.00009096
2.3200,0.05373668,0.05373337,-0.00006349,-0.00006165
2.3400,0.03491127,0.03490931,-0.00003740,-0.00003628
2.3600,-0.01664210,-0.01664111,0.00001167,0.00001107
2.3800,-0.03818806,-0.03818566,0.00005060,0.00004929
2.4000,0.01274792,0.01274886,0.00004594,0.00004611
2.4200,0.12001105,0.12000694,-0.00001075,-0.00000701
2.4400,0.21410392,0.21409399,-0.00012527,-0.00011816
2.4600,0.18611922,0.18610933,-0.00023319,-0.00022719
2.4800,0.04557689,0.04557325,-0.00024764,-0.00024607
2.5000,-0.09300669,-0.09300346,-0.00019311,-0.00019598
2.5200,-0.16806499,-0.16805486,-0.00005144,-0.00005712
2.5400,-0.14518390,-0.14517454,0.00013010,0.00012548
2.5600,-0.04181811,-0.04181356,0.00025278,0.00025126
2.5800,0.07440660,0.07440291,0.00027329,0.00027564
2.6000,0.15533427,0.15532428,0.00016533,0.00017027
2.6200,0.18891012,0.18889824,-0.00003765,-0.00003166
2.6400,0.18432582,0.18431589,-0.00026719,-0.00026129
2.6600,0.14149728,0.14149181,-0.00043826,-0.00043345
2.6800,0.02188117,0.02188275,-0.00046012,-0.00045940
2.7000,-0.11622541,-0.11621589,-0.00027405,-0.00027793
2.7200,-0.15204534,-0.15203729,-0.00002659,-0.00003111
2.7400,-0.14693661,-0.14692957,0.00022403,0.00021911
2.7600,-0.16651821,-0.16651338,0.00046401,0.00045878
2.7800,-0.15230028,-0.15229669,0.00056134,0.00055640
2.8000,-0.07838808,-0.07838672,0.00048026,0.00047755
2.8200,0.02547978,0.02547770,0.00026265,0.00026342
2.8400,0.12826110,0.12825620,-0.00002965,-0.00002561
2.8600,0.18436186,0.18435396,-0.00031962,-0.00031337
2.8800,0.12643842,0.12643327,-0.00049103,-0.00048704
2.9000,0.00936893,0.00936948,-0.00045880,-0.00045845
2.9200,-0.05070164,-0.05069818,-0.00031071,-0.00031230
2.9400,-0.03706162,-0.03705635,-0.00008177,-0.00008339
2.9600,0.03612659,0.03612602,0.00012583,0.00012746
2.9800,0.04270571,0.04270197,0.00022687,0.00022835
3.0000,-0.09450782,-0.09450675,0.00032288,0.00031975
3.0200,-0.22646298,-0.22645844,0.00034215,0.00033535
3.0400,-0.29509423,-0.29508270,0.00029882,0.00028908
3.0600,-0.29315420,-0.29313877,0.00030910,0.00029935
3.0800,-0.12075233,-0.12074322,0.00026138,0.00025761
3.1000,0.13200461,0.13200182,0.00009212,0.00009623
3.1200,0.25442688,0.25441403,-0.00009065,-0.00008217
3.1400,0.16863174,0.16861815,-0.00024638,-0.00024046
3.1600,-0.07020829,-0.07020962,-0.00027777,-0.00028014
3.1800,-0.27148343,-0.27147186,-0.00015115,-0.00015990
3.2000,-0.26296000,-0.26294217,0.00004395,0.00003509
3.2200,-0.05567681,-0.05566676,0.00021036,0.00020854
3.2400,0.16361466,0.16361027,0.00025634,0.00026163
3.2600,0.24378855,0.24377465,0.00019590,0.00020368
3.2800,0.20932319,0.20930539,0.00001008,0.00001697
3.3000,0.13146092,0.13144983,-0.00022508,-0.00022115
3.3200,0.07393177,0.07392853,-0.00039941,-0.00039694
3.3400,0.04019314,0.04019713,-0.00045915,-0.00045777
3.3600,-0.02308495,-0.02307690,-0.00034529,-0.00034598
3.3800,-0.10710997,-0.10710193,-0.00009444,-0.00009776
3.4000,-0.15553879,-0.15553311,0.00018522,0.00018015
3.4200,-0.13598583,-0.13598367,0.00039974,0.00039521
3.4400,-0.04765030,-0.04765183,0.00046669,0.00046511
3.4600,0.04817207,0.04816770,0.00035757,0.00035924
3.4800,0.06235066,0.06234754,0.00015248,0.00015446
3.5000,0.01262266,0.01262254,-0.00005534,-0.00005489
3.5200,-0.02223295,-0.02223124,-0.00022657,-0.00022722
3.5400,-0.03589598,-0.03589315,-0.00029287,-0.00029404
3.5600,-0.04985134,-0.04984788,-0.00022069,-0.00022220
3.5800,-0.06351423,-0.06351059,-0.00006178,-0.00006372
3.6000,-0.07892080,-0.07891705,0.00012254,0.00011996
3.6200,-0.07703325,-0.07703041,0.00026967,0.00026710
3.6400,-0.02086782,-0.02086760,0.00030881,0.00030797
3.6600,0.08377580,0.08377120,0.00020847,0.00021109
3.6800,0.17400925,0.17400091,0.00000663,0.00001212
3.7000,0.21283303,0.21282354,-0.00021921,-0.00021243
3.7200,0.20574254,0.20573332,-0.00041833,-0.00041154
3.7400,0.12798689,0.12798186,-0.00050839,-0.00050421
3.7600,-0.01398700,-0.01398517,-0.00041376,-0.00041410
3.7800,-0.14287943,-0.14287146,-0.00017583,-0.00018037
3.8000,-0.20247371,-0.20246295,0.00012522,0.00011867
3.8200,-0.19038748,-0.19037834,0.00039860,0.00039240
3.8400,-0.11374711,-0.11374263,0.00054989,0.00054610
3.8600,0.00731889,0.00731613,0.00050251,0.00050272
3.8800,0.11125454,0.11124660,0.00027581,0.00027932
3.9000,0.15243800,0.15242873,-0.00003505,-0.00003011
3.9200,0.13519224,0.13518562,-0.00032914,-0.00032473
3.9400,0.07674703,0.07674525,-0.00050335,-0.00050080
3.9600,-0.00393724,-0.00393386,-0.00049039,-0.00049048
3.9800,-0.06869708,-0.06869063,-0.00030199,-0.00030416
4.0000,-0.09203743,-0.09203151,-0.00002694,-0.00002988
4.0200,-0.08460229,-0.08459868,0.00024177,0.00023900
4.0400,-0.06351741,-0.06351717,0.00041318,0.00041121
4.0600,-0.04687107,-0.04687210,0.00044002,0.00043842
4.0800,-0.03019762,-0.03019878,0.00033540,0.00033439
4.1000,0.00576603,0.00576512,0.00013256,0.00013265
4.1200,0.06465160,0.06465021,-0.00009738,-0.00009542
4.1400,0.13525197,0.13524829,-0.00029701,-0.00029271
4.1600,0.19500191,0.19499567,-0.00042472,-0.00041852
4.1800,0.21252018,0.21251145,-0.00046442,-0.00045740
4.2000,0.14395888,0.14395206,-0.00040066,-0.00039601
4.2200,0.01648475,0.01648373,-0.00022239,-0.00022192
4.2400,-0.07096010,-0.07095693,-0.00001470,-0.00001694
4.2600,-0.09448631,-0.09448096,0.00016308,0.00015996
4.2800,-0.09398280,-0.09397799,0.00029531,0.00029230
4.3000,-0.08145162,-0.08144853,0.00034422,0.00034162
4.3200,-0.05802318,-0.05802248,0.00029226,0.00029040
4.3400,-0.03918199,-0.03918261,0.00017322,0.00017202
4.3600,-0.04201524,-0.04201519,0.00003924,0.00003801
4.3800,-0.06499775,-0.06499465,-0.00005151,-0.00005365
4.4000,-0.06544507,-0.06544047,-0.00008213,-0.00008424
4.4200,-0.01247785,-0.01247469,-0.00007946,-0.00008000
4.4400,0.07929202,0.07929053,-0.00006609,-0.00006365
4.4600,0.16962406,0.16961666,-0.00008119,-0.00007574
4.4800,0.20440636,0.20439569,-0.00013081,-0.00012419
4.5000,0.15084021,0.15083116,-0.00018157,-0.00017667
4.5200,0.04369747,0.04369448,-0.00019212,-0.00019072
4.5400,-0.05108248,-0.05107962,-0.00015365,-0.00015520
4.5600,-0.11494204,-0.11493455,-0.00005372,-0.00005746
4.5800,-0.14469833,-0.14468966,0.00009973,0.00009510
4.6000,-0.12797825,-0.12797185,0.00023869,0.00023457
4.6200,-0.07539743,-0.07539515,0.00031028,0.00030779
4.6400,-0.01218304,-0.01218508,0.00028646,0.00028609
4.6600,0.03206680,0.03206276,0.00017226,0.00017334
4.6800,0.03305714,0.03305421,0.00001923,0.00002031
4.7000,0.00467626,0.00467630,-0.00011154,-0.00011133
4.7200,-0.02768156,-0.02767906,-0.00018474,-0.00018553
4.7400,-0.06467390,-0.06466923,-0.00016334,-0.00016537
4.7600,-0.10180366,-0.10179820,-0.00005197,-0.00005516
4.7800,-0.11962283,-0.11961738,0.00010101,0.00009716
4.8000,-0.10464578,-0.10464193,0.00023411,0.00023073
4.8200,-0.05932565,-0.05932404,0.00029584,0.00029384
4.8400,0.01085614,0.01085484,0.00025821,0.00025849
4.8600,0.07972222,0.07971745,0.00011689,0.00011957
4.8800,0.09216273,0.09215800,-0.00005930,-0.00005641
4.9000,0.05537916,0.05537640,-0.00019308,-0.00019123
4.9200,0.02214135,0.02214112,-0.00026746,-0.00026677
4.9400,0.01300090,0.01300239,-0.00025410,-0.00025377
4.9600,0.02669223,0.02669300,-0.00017015,-0.00016926
4.9800,0.04525471,0.04525403,-0.00005968,-0.00005826
5.0000,0.04918071,0.04917823,0.00003901,0.00004057
5.0200,0.04264184,0.04263854,0.00009070,0.00009203
5.0400,0.04018514,0.04018190,0.00008074,0.00008198
5.0600,0.04348520,0.04348257,0.00002166,0.00002303
5.0800,0.04274213,0.04274069,-0.00005320,-0.00005184
5.1000,0.03290352,0.03290306,-0.00011125,-0.00011017
5.1200,0.01495808,0.01495838,-0.00013174,-0.00013125
5.1400,-0.00381331,-0.00381252,-0.00010588,-0.00010603
5.1600,-0.01743539,-0.01743493,-0.00004954,-0.00004991
5.1800,-0.06219300,-0.06219142,0.00002836,0.00002648
5.2000,-0.14508796,-0.14508214,0.00015179,0.00014708
5.2200,-0.18483101,-0.18482350,0.00025905,0.00025317
5.2400,-0.13879667,-0.13878974,0.00029790,0.00029323
5.2600,-0.03458434,-0.03458230,0.00026195,0.00026081
5.2800,0.07704257,0.07703903,0.00013956,0.00014202
5.3000,0.14111873,0.14111117,-0.00003667,-0.00003206
5.3200,0.12557765,0.12557018,-0.00020560,-0.00020149
5.3400,0.05595348,0.05595040,-0.00029811,-0.00029633
5.3600,-0.00634875,-0.00634741,-0.00029525,-0.00029543
5.3800,-0.02538237,-0.02537790,-0.00020156,-0.00020257
5.4000,0.01579798,0.01580057,-0.00006364,-0.00006322
5.4200,0.09951887,0.09951604,0.00003404,0.00003722
5.4400,0.12624732,0.12623886,0.00005810,0.00006260
5.4600,-0.00568087,-0.00568463,0.00008077,0.00008046
5.4800,-0.18858054,-0.18857604,0.00014218,0.00013637
5.5000,-0.27614605,-0.27613437,0.00017507,0.00016609
5.5200,-0.24810461,-0.24808964,0.00023737,0.00022915
5.5400,-0.11866060,-0.11865202,0.00026847,0.00026477
5.5600,0.05155129,0.05155166,0.00022071,0.00022206
5.5800,0.20431041,0.20429939,0.00007636,0.00008298
5.6000,0.28799999,0.28798282,-0.00016184,-0.00015243
5.6200,0.23733277,0.23731855,-0.00038159,-0.00037399
5.6400,0.09294433,0.09293961,-0.00047412,-0.00047101
5.6600,-0.03970838,-0.03970339,-0.00043094,-0.00043220
5.6800,-0.11693632,-0.11692558,-0.00023917,-0.00024300
5.7000,-0.13282953,-0.13281972,0.00003931,0.00003505
5.7200,-0.09197618,-0.09197123,0.00029451,0.00029144
5.7400,-0.01568746,-0.01568977,0.00042401,0.00042344
5.7600,0.06584581,0.06583864,0.00038185,0.00038388
5.7800,0.10189404,0.10188466,0.00018483,0.00018844
5.8000,0.03082727,0.03082454,-0.00003989,-0.00003906
5.8200,-0.07402514,-0.07402076,-0.00017960,-0.00018185
5.8400,-0.10038500,-0.10037673,-0.00024324,-0.00024660
5.8600,-0.05383765,-0.05383139,-0.00020016,-0.00020175
5.8800,-0.02669449,-0.02669227,-0.00007413,-0.00007487
5.9000,-0.05190715,-0.05190560,0.00011253,0.00011081
5.9200,-0.06674419,-0.06674467,0.00024373,0.00024167
5.9400,-0.03469815,-0.03469801,0.00027644,0.00027496
5.9600,0.05242310,0.05242029,0.00019916,0.00020083
5.9800,0.15695133,0.15694560,0.00001332,0.00001830
6.0000,0.19701701,0.19700893,-0.00020007,-0.00019363
6.0200,0.13517927,0.13517289,-0.00035029,-0.00034583
6.0400,0.01332478,0.01332349,-0.00037766,-0.00037719
6.0600,-0.08279813,-0.08279336,-0.00026898,-0.00027184
6.0800,-0.07193801,-0.07193209,-0.00008668,-0.00008907
6.1000,0.02111535,0.02111719,0.00007216,0.00007280
6.1200,0.09211577,0.09211267,0.00017513,0.00017807
6.1400,0.08787986,0.08787298,0.00018718,0.00019024
6.1600,0.00818886,0.00818425,0.00012454,0.00012478
6.1800,-0.09436778,-0.09436677,0.00005418,0.00005115
6.2000,-0.13903037,-0.13902368,0.00000303,-0.00000155
6.2200,-0.08759893,-0.08759097,-0.00001649,-0.00001947
6.2400,0.02926767,0.02927045,-0.00002855,-0.00002753
6.2600,0.10916582,0.10916182,-0.00004797,-0.00004425
6.2800,0.06353531,0.06352963,-0.00003985,-0.00003772
6.3000,-0.06234291,-0.06234479,0.00000579,0.00000397
6.3200,-0.17257383,-0.17256890,0.00006588,0.00006026
6.3400,-0.19675755,-0.19674672,0.00015637,0.00014975
6.3600,-0.08476759,-0.08475962,0.00020468,0.00020189
6.3800,0.10728317,0.10728252,0.00015074,0.00015401
6.4000,0.24950924,0.24949765,0.00000667,0.00001485
6.4200,0.25169790,0.25168246,-0.00017922,-0.00017103
6.4400,0.13055113,0.13054049,-0.00032080,-0.00031655
6.4600,-0.01497500,-0.01497581,-0.00036268,-0.00036316
6.4800,-0.10038651,-0.10037852,-0.00028048,-0.00028378
6.5000,-0.10438195,-0.10437112,-0.00009766,-0.00010112
6.5200,-0.04084352,-0.04083679,0.00010838,0.00010696
6.5400,0.05568475,0.05568246,0.00023434,0.00023612
6.5600,0.12056506,0.12055524,0.00023102,0.00023495
6.5800,0.10107437,0.10106368,0.00012738,0.00013074
6.6000,0.00774281,0.00773842,-0.00000892,-0.00000862
6.6200,-0.08710776,-0.08710295,-0.00010574,-0.00010864
6.6400,-0.10329159,-0.10328230,-0.00013707,-0.00014046
6.6600,-0.03749769,-0.03749070,-0.00011333,-0.00011453
6.6800,0.02688759,0.02688828,-0.00004877,-0.00004775
6.7000,0.01559263,0.01558970,0.00004416,0.00004473
6.7200,-0.04589670,-0.04589912,0.00013279,0.00013134
6.7400,-0.08213832,-0.08213782,0.00017235,0.00016962
6.7600,-0.05916651,-0.05916373,0.00015653,0.00015457
6.7800,-0.01134804,-0.01134553,0.00009529,0.00009503
6.8000,0.00099706,0.00099917,0.00003117,0.00003123
6.8200,-0.02538650,-0.02538540,-0.00000959,-0.00001032
6.8400,-0.04956078,-0.04955997,-0.00002891,-0.00003053
6.8600,-0.04412244,-0.04412179,-0.00002384,-0.00002529
6.8800,-0.01408462,-0.01408426,-0.00000609,-0.00000648
6.9000,0.00329213,0.00329271,0.00001656,0.00001674
6.9200,-0.02252140,-0.02251992,0.00004925,0.00004861
6.9400,-0.07194274,-0.07193970,0.00008833,0.00008602
6.9600,-0.09673014,-0.09672668,0.00011611,0.00011300
6.9800,-0.08010477,-0.08010182,0.00012259,0.00011996
7.0000,-0.03829832,-0.03829670,0.00011065,0.00010941
7.0200,0.00825664,0.00825651,0.00007328,0.00007355
7.0400,0.04140090,0.04139922,0.00001363,0.00001497
7.0600,0.05214444,0.05214186,-0.00005220,-0.00005052
7.0800,0.04707438,0.04707198,-0.00010544,-0.00010394
7.1000,0.03982875,0.03982706,-0.00013328,-0.00013204
7.1200,0.04266910,0.04266812,-0.00013122,-0.00012994
7.1400,0.07038951,0.07038800,-0.00011254,-0.00011043
7.1600,0.12684661,0.12684236,-0.00010940,-0.00010534
7.1800,0.15602408,0.15601678,-0.00013421,-0.00012901
7.2000,0.07993762,0.07993262,-0.00012979,-0.00012716
7.2200,-0.06349662,-0.06349553,-0.00006143,-0.00006342
7.2400,-0.16017833,-0.16017159,0.00003338,0.00002823
7.2600,-0.16840920,-0.16840007,0.00013626,0.00013071
7.2800,-0.10472728,-0.10472022,0.00022677,0.00022333
7.3000,0.00096245,0.00096342,0.00024147,0.00024152
7.3200,0.08391664,0.08391149,0.00016235,0.00016510
7.3400,0.08708431,0.08707693,0.00003271,0.00003563
7.3600,0.01711613,0.01711216,-0.00008874,-0.00008809
7.3800,-0.07404417,-0.07404166,-0.00014919,-0.00015153
7.4000,-0.12684397,-0.12683572,-0.00011876,-0.00012297
7.4200,-0.09242854,-0.09242014,-0.00002633,-0.00002936
7.4400,0.01014027,0.01014281,0.00005580,0.00005610
7.4600,0.09634616,0.09634168,0.00009625,0.00009940
7.4800,0.10628781,0.10627946,0.00008124,0.00008473
7.5000,0.05325028,0.05324392,0.00002541,0.00002713
7.5200,-0.01494974,-0.01495139,-0.00004640,-0.00004681
7.5400,-0.06720676,-0.06720220,-0.00008190,-0.00008419
7.5600,-0.06943777,-0.06943094,-0.00006334,-0.00006560
7.5800,-0.01551785,-0.01551371,-0.00002821,-0.00002875
7.6000,0.04896316,0.04896212,0.00000708,0.00000863
7.6200,0.07941904,0.07941329,0.00002072,0.00002338
7.6400,0.05876588,0.05876004,0.00000965,0.00001154
7.6600,0.00977344,0.00977076,-0.00001047,-0.00001017
7.6800,-0.02183064,-0.02182921,-0.00003115,-0.00003190
7.7000,-0.01916074,-0.01915756,-0.00004460,-0.00004521
7.7200,-0.00474687,-0.00474408,-0.00003728,-0.00003748
7.7400,0.01353352,0.01353410,-0.00001280,-0.00001241
7.7600,0.04629651,0.04629375,-0.00000584,-0.00000438
7.7800,0.07924138,0.07923630,-0.00002668,-0.00002417
7.8000,0.08624848,0.08624326,-0.00006136,-0.00005856
7.8200,0.05826544,0.05826245,-0.00009292,-0.00009099
7.8400,0.00723027,0.00723082,-0.00009814,-0.00009795
7.8600,-0.02886491,-0.02886211,-0.00006930,-0.00007027
7.8800,-0.02037153,-0.02036918,-0.00002861,-0.00002933
7.9000,0.02228176,0.02228164,0.00000705,0.00000767
7.9200,0.07200500,0.07200152,0.00001673,0.00001905
7.9400,0.09091529,0.09090974,-0.00001118,-0.00000812
7.9600,0.03858871,0.03858521,-0.00004125,-0.00003995
7.9800,-0.06305873,-0.06305711,-0.00003163,-0.00003357
8.0000,-0.14212842,-0.14212170,0.00001526,0.00001066
8.0200,-0.14733846,-0.14732986,0.00008886,0.00008400
8.0400,-0.07183057,-0.07182513,0.00014903,0.00014663
8.0600,0.03498205,0.03498092,0.00015049,0.00015175
8.0800,0.08365313,0.08364776,0.00009677,0.00009941
8.1000,0.06510305,0.06509743,0.00002323,0.00002535
8.1200,0.02960573,0.02960171,-0.00007971,-0.00007855
8.1400,-0.03445664,-0.03445516,-0.00013977,-0.00014097
8.1600,-0.09737254,-0.09736584,-0.00009632,-0.00009951
8.1800,-0.07747108,-0.07746459,-0.00002288,-0.00002534
8.2000,-0.00164103,-0.00163862,0.00003991,0.00003976
8.2200,0.05017714,0.05017429,0.00009034,0.00009203
8.2400,0.05390453,0.05389940,0.00009680,0.00009858
8.2600,0.02449556,0.02449152,0.00005824,0.00005900
8.2800,-0.00773520,-0.00773614,0.00000027,-0.00000001
8.3000,-0.01205825,-0.01205631,-0.00005295,-0.00005343
8.3200,0.02533233,0.02533429,-0.00009106,-0.00009037
8.3400,0.08628179,0.08628016,-0.00012356,-0.00012065
8.3600,0.09011079,0.09010621,-0.00014028,-0.00013716
8.3800,-0.01735730,-0.01735879,-0.00008079,-0.00008131
8.4000,-0.14885024,-0.14884615,0.00003903,0.00003431
8.4200,-0.19181587,-0.19180731,0.00015656,0.00015022
8.4400,-0.12523026,-0.12522237,0.00024074,0.00023659
8.4600,0.00223307,0.00223540,0.00024736,0.00024741
8.4800,0.10428391,0.10427915,0.00015850,0.00016204
8.5000,0.09310822,0.09310071,0.00002029,0.00002343
8.5200,-0.02385960,-0.02386269,-0.00007953,-0.00008020
8.5400,-0.13954656,-0.13954218,-0.00011052,-0.00011506
8.5600,-0.15055005,-0.15054031,-0.00006798,-0.00007309
8.5800,-0.02721405,-0.02720746,-0.00000584,-0.00000684
8.6000,0.15531957,0.15531712,0.00001213,0.00001704
8.6200,0.26647333,0.26646076,-0.00003947,-0.00003068
8.6400,0.21144026,0.21142565,-0.00012582,-0.00011885
8.6600,0.02398825,0.02398150,-0.00016949,-0.00016869
8.6800,-0.14290347,-0.14289862,-0.00014155,-0.00014628
8.7000,-0.16431303,-0.16430137,-0.00006010,-0.00006557
8.7200,-0.05793555,-0.05792640,0.00003625,0.00003437
8.7400,0.05996830,0.05996980,0.00011416,0.00011608
8.7600,0.11093555,0.11092898,0.00013765,0.00014133
8.7800,0.08550257,0.08549269,0.00008411,0.00008696
8.8000,0.00327774,0.00327180,0.00000092,0.00000104
8.8200,-0.08926070,-0.08925863,-0.00005307,-0.00005587
8.8400,-0.14071456,-0.14070488,-0.00004699,-0.00005162
8.8600,-0.11414618,-0.11413532,0.00001165,0.00000791
8.8800,-0.01991853,-0.01991372,0.00006691,0.00006624
8.9000,0.07622774,0.07622414,0.00008648,0.00008892
8.9200,0.11865429,0.11864489,0.00005506,0.00005896
8.9400,0.08811631,0.08810718,-0.00001922,-0.00001619
8.9600,-0.01421979,-0.01422178,-0.00007789,-0.00007838
