t_s,Ux_T1_cm,Ux_T2_cm,Uy_T1_cm,Uy_T2_cm
1.0200,0.11427364,0.11426901,-0.00009360,-0.00008987
1.0400,0.11478285,0.11477526,-0.00006097,-0.00005704
1.0600,0.01406722,0.01406501,-0.00000082,-0.00000059
1.0800,-0.12720351,-0.12720125,0.00008203,0.00007838
1.1000,-0.20212483,-0.20211344,0.00014540,0.00013829
1.1200,-0.17870708,-0.17869698,0.00022640,0.00022100
1.1400,-0.08388102,-0.08387412,0.00025658,0.00025374
1.1600,0.00640965,0.00641011,0.00025577,0.00025595
1.1800,0.04260445,0.04259582,0.00016119,0.00016311
1.2000,0.00999406,0.00999065,0.00002947,0.00002910
1.2200,-0.04440572,-0.04441048,-0.00010394,-0.00010450
1.2400,-0.05126608,-0.05125703,-0.00020319,-0.00020596
1.2600,0.02202178,0.02202586,-0.00022707,-0.00022563
1.2800,0.15850815,0.15851033,-0.00021974,-0.00021534
1.3000,0.28008095,0.28006981,-0.00019001,-0.00018078
1.3200,0.32034416,0.32032246,-0.00020591,-0.00019543
1.3400,0.24850362,0.24848653,-0.00024396,-0.00023642
1.3600,0.05936744,0.05935374,-0.00027859,-0.00027521
1.3800,-0.25701129,-0.25699175,-0.00017384,-0.00018385
1.4000,-0.50975142,-0.50972400,0.00016478,0.00014988
1.4200,-0.43781925,-0.43778448,0.00045887,0.00044319
1.4400,-0.10421755,-0.10420711,0.00072527,0.00072209
1.4600,0.29175487,0.29173008,0.00069520,0.00070539
1.4800,0.50172551,0.50169438,0.00036847,0.00038313
1.5000,0.41244134,0.41239541,-0.00021099,-0.00019473
1.5200,0.05337510,0.05337653,-0.00082910,-0.00082999
1.5400,-0.39833998,-0.39831653,-0.00101054,-0.00102139
1.5600,-0.54211610,-0.54206403,-0.00081327,-0.00083193
1.5800,-0.29101128,-0.29097111,-0.00022976,-0.00024000
1.6000,0.14514618,0.14513588,0.00051710,0.00052395
1.6200,0.41670708,0.41668011,0.00100229,0.00101339
1.6400,0.26638797,0.26632837,0.00117869,0.00119079
1.6600,-0.19991274,-0.19992055,0.00083134,0.00082176
1.6800,-0.59535028,-0.59532766,0.00039159,0.00037393
1.7000,-0.50727208,-0.50721967,-0.00027699,-0.00029419
1.7200,-0.04728372,-0.04723533,-0.00067366,-0.00067661
1.7400,0.41447940,0.41446296,-0.00083919,-0.00082205
1.7600,0.53174170,0.53171911,-0.00069800,-0.00068475
1.7800,0.25398801,0.25391628,-0.00036426,-0.00035093
1.8000,-0.15112759,-0.15113291,-0.00000381,-0.00001364
1.8200,-0.41076742,-0.41075603,0.00042570,0.00041570
1.8400,-0.33944547,-0.33938817,0.00067270,0.00065944
1.8600,-0.03495764,-0.03491271,0.00076025,0.00075898
1.8800,0.27065234,0.27063532,0.00054634,0.00055742
1.9000,0.33344040,0.33341255,0.00012629,0.00013333
1.9200,0.15014427,0.15006400,-0.00037861,-0.00036812
1.9400,-0.12797381,-0.12796809,-0.00080255,-0.00081291
1.9600,-0.31661722,-0.31660418,-0.00081267,-0.00081699
1.9800,-0.29144780,-0.29136590,-0.00057423,-0.00058830
2.0000,-0.14477932,-0.14473201,0.00008189,0.00007965
2.0200,0.08468145,0.08467386,0.00065787,0.00066062
2.0400,0.27609472,0.27605327,0.00098371,0.00098994
2.0600,0.29184598,0.29174702,0.00084411,0.00085910
2.0800,0.02328486,0.02328360,0.00037237,0.00036611
2.1000,-0.32463491,-0.32462801,-0.00008651,-0.00008969
2.1200,-0.38136243,-0.38126299,-0.00065732,-0.00067654
2.1400,-0.18328401,-0.18323860,-0.00076561,-0.00076690
2.1600,0.11850204,0.11850425,-0.00064489,-0.00064284
2.1800,0.33114389,0.33109883,-0.00020369,-0.00019396
2.2000,0.36221981,0.36212344,0.00014089,0.00015664
2.2200,0.19149576,0.19149001,0.00040011,0.00040014
2.2400,-0.06830175,-0.06831302,0.00044146,0.00044666
2.2600,-0.23597689,-0.23588091,0.00028795,0.00027202
2.2800,-0.21087817,-0.21085443,0.00008565,0.00008591
2.3000,0.01753613,0.01755292,-0.00017587,-0.00018096
2.3200,0.26678430,0.26672592,-0.00035997,-0.00034803
2.3400,0.34847661,0.34840449,-0.00049488,-0.00048367
2.3600,0.16556725,0.16556146,-0.00044928,-0.00044630
2.3800,-0.11555233,-0.11554866,-0.00025989,-0.00025869
2.4000,-0.26282731,-0.26272995,-0.00002594,-0.00004174
2.4200,-0.15012303,-0.15011315,0.00028937,0.00029186
2.4400,0.16654488,0.16655896,0.00037480,0.00037298
2.4600,0.38646624,0.38638349,0.00035305,0.00037142
2.4800,0.34236885,0.34231125,0.00008135,0.00008903
2.5000,0.06225349,0.06223732,-0.00023206,-0.00022861
2.5200,-0.28240324,-0.28237404,-0.00047853,-0.00048682
2.5400,-0.44785763,-0.44776170,-0.00046772,-0.00048531
2.5600,-0.31193091,-0.31190317,-0.00020473,-0.00021068
2.5800,0.04880858,0.04882777,0.00018135,0.00017765
2.6000,0.40520394,0.40511712,0.00046087,0.00047939
2.6200,0.55143398,0.55137618,0.00046979,0.00048277
2.6400,0.40914175,0.40909264,0.00015823,0.00017542
2.6600,0.07161162,0.07163456,-0.00032756,-0.00032752
2.6800,-0.30553047,-0.30546249,-0.00071937,-0.00072867
2.7000,-0.50379118,-0.50374103,-0.00069196,-0.00070787
2.7200,-0.33847336,-0.33844335,-0.00040807,-0.00042026
2.7400,-0.01867071,-0.01871698,0.00014751,0.00014865
2.7600,0.18549110,0.18545256,0.00073407,0.00073855
2.7800,0.17885200,0.17881450,0.00101910,0.00102687
2.8000,0.00666063,0.00667917,0.00092902,0.00092723
2.8200,-0.16517711,-0.16514048,0.00044609,0.00044233
2.8400,-0.18940593,-0.18937063,-0.00013006,-0.00013825
2.8600,-0.01454661,-0.01454554,-0.00072081,-0.00071922
2.8800,0.17473291,0.17470114,-0.00100546,-0.00100173
2.9000,0.25088825,0.25085300,-0.00090521,-0.00089504
2.9200,0.20163852,0.20162059,-0.00058419,-0.00057872
2.9400,0.03705241,0.03707338,-0.00004097,-0.00003982
2.9600,-0.09548138,-0.09545658,0.00043511,0.00043345
2.9800,-0.19874057,-0.19871080,0.00077307,0.00076396
3.0000,-0.29329325,-0.29329956,0.00095274,0.00094636
3.0200,-0.26531769,-0.26533063,0.00081407,0.00080263
3.0400,-0.17783937,-0.17785818,0.00049828,0.00049484
3.0600,-0.10830903,-0.10830477,0.00010974,0.00010447
3.0800,0.02358263,0.02360725,-0.00029389,-0.00029180
3.1000,0.17968066,0.17969715,-0.00063965,-0.00063429
3.1200,0.21011616,0.21012310,-0.00074199,-0.00073523
3.1400,0.07256296,0.07253740,-0.00062857,-0.00062447
3.1600,-0.19025570,-0.19026607,-0.00020862,-0.00021716
3.1800,-0.37514913,-0.37515745,0.00034360,0.00033429
3.2000,-0.29778814,-0.29775780,0.00079958,0.00078613
3.2200,0.02076506,0.02078491,0.00101436,0.00101821
3.2400,0.34754122,0.34754720,0.00076470,0.00077327
3.2600,0.42714932,0.42712575,0.00024474,0.00026009
3.2800,0.28058958,0.28053963,-0.00053087,-0.00052144
3.3000,0.02221557,0.02219850,-0.00113570,-0.00113709
3.3200,-0.14704640,-0.14705582,-0.00137644,-0.00137773
3.3400,-0.14573491,-0.14567961,-0.00112711,-0.00113618
3.3600,-0.06264686,-0.06261568,-0.00036245,-0.00035970
3.3800,0.01942086,0.01944972,0.00049750,0.00049404
3.4000,0.02381192,0.02378556,0.00124696,0.00125068
3.4200,-0.02265968,-0.02270862,0.00147699,0.00147468
3.4400,-0.07292937,-0.07295680,0.00120894,0.00120606
3.4600,-0.07224784,-0.07226272,0.00045200,0.00045179
3.4800,-0.06005219,-0.05999593,-0.00041332,-0.00041897
3.5000,-0.03333837,-0.03331111,-0.00106139,-0.00105756
3.5200,0.03697397,0.03701221,-0.00136734,-0.00137093
3.5400,0.07189594,0.07186479,-0.00110233,-0.00109540
3.5600,0.03771352,0.03768022,-0.00047074,-0.00047250
3.5800,-0.06600102,-0.06602527,0.00039377,0.00039326
3.6000,-0.16688750,-0.16688698,0.00109231,0.00108690
3.6200,-0.19251256,-0.19246015,0.00145171,0.00144326
3.6400,-0.07819821,-0.07818409,0.00128032,0.00128079
3.6600,0.14305374,0.14307074,0.00058751,0.00058781
3.6800,0.32174516,0.32168669,-0.00034785,-0.00033300
3.7000,0.36422264,0.36418530,-0.00125146,-0.00124359
3.7200,0.25532726,0.25529459,-0.00176590,-0.00175409
3.7400,0.03813912,0.03816025,-0.00171590,-0.00171658
3.7600,-0.20563697,-0.20557781,-0.00097975,-0.00098570
3.7800,-0.32685797,-0.32682151,0.00014119,0.00013146
3.8000,-0.27224226,-0.27221564,0.00127155,0.00126023
3.8200,-0.10524524,-0.10529675,0.00200281,0.00200255
3.8400,0.07686272,0.07682953,0.00200862,0.00200706
3.8600,0.18764999,0.18760137,0.00126318,0.00127313
3.8800,0.18341197,0.18342667,-0.00002301,-0.00002057
3.9000,0.07864168,0.07867315,-0.00128596,-0.00128070
3.9200,-0.02505358,-0.02501816,-0.00212626,-0.00212827
3.9400,-0.06894728,-0.06892459,-0.00215257,-0.00215465
3.9600,-0.04774381,-0.04777184,-0.00136943,-0.00136950
3.9800,0.00346806,0.00345736,-0.00005393,-0.00005617
4.0000,0.03486319,0.03482942,0.00126548,0.00126974
4.0200,0.00882652,0.00884600,0.00209556,0.00209212
4.0400,-0.06667674,-0.06667173,0.00216237,0.00216351
4.0600,-0.13644542,-0.13642541,0.00141330,0.00140569
4.0800,-0.14326237,-0.14326665,0.00020551,0.00020285
4.1000,-0.04366553,-0.04368496,-0.00106774,-0.00107008
4.1200,0.11837688,0.11837408,-0.00190291,-0.00189926
4.1400,0.26876100,0.26874815,-0.00208586,-0.00207539
4.1600,0.32753270,0.32756134,-0.00155700,-0.00154885
4.1800,0.26028664,0.26028100,-0.00055357,-0.00054169
4.2000,0.07212861,0.07213911,0.00054764,0.00054627
4.2200,-0.14879711,-0.14882362,0.00145637,0.00145447
4.2400,-0.22936308,-0.22937936,0.00177325,0.00176310
4.2600,-0.15359529,-0.15360190,0.00147653,0.00147253
4.2800,-0.01334074,-0.01334092,0.00065694,0.00065663
4.3000,0.08192438,0.08195653,-0.00035573,-0.00035417
4.3200,0.07688644,0.07688698,-0.00121937,-0.00121429
4.3400,-0.01862462,-0.01860535,-0.00162773,-0.00163093
4.3600,-0.15005053,-0.15006993,-0.00135980,-0.00136134
4.3800,-0.22453354,-0.22452538,-0.00054987,-0.00056011
4.4000,-0.17201796,-0.17201566,0.00053732,0.00053394
4.4200,0.01584217,0.01585294,0.00139572,0.00139447
4.4400,0.23214962,0.23215612,0.00172759,0.00173521
4.4600,0.36099275,0.36096107,0.00129192,0.00130430
4.4800,0.31368433,0.31366335,0.00028014,0.00028852
4.5000,0.10066826,0.10062578,-0.00089403,-0.00088817
4.5200,-0.14350367,-0.14348617,-0.00175255,-0.00176000
4.5400,-0.26683873,-0.26681537,-0.00191818,-0.00192373
4.5600,-0.22319259,-0.22313687,-0.00131839,-0.00132810
4.5800,-0.08534551,-0.08531801,-0.00012642,-0.00012719
4.6000,0.05839219,0.05838039,0.00110206,0.00110307
4.6200,0.11128639,0.11125301,0.00193562,0.00193889
4.6400,0.05977608,0.05971749,0.00201286,0.00201591
4.6600,-0.04767004,-0.04767469,0.00132350,0.00131966
4.6800,-0.13844449,-0.13843846,0.00016433,0.00016240
4.7000,-0.13923036,-0.13917283,-0.00102208,-0.00102928
4.7200,-0.05367709,-0.05364974,-0.00177301,-0.00177192
4.7400,0.03854207,0.03855293,-0.00184261,-0.00184307
4.7600,0.04792866,0.04790589,-0.00117131,-0.00116808
4.7800,-0.03126281,-0.03129574,-0.00005527,-0.00005664
4.8000,-0.13906906,-0.13906876,0.00110569,0.00110060
4.8200,-0.18470582,-0.18469950,0.00187139,0.00186633
4.8400,-0.10559019,-0.10555102,0.00196062,0.00195498
4.8600,0.06681250,0.06680865,0.00130055,0.00130488
4.8800,0.19833819,0.19832866,0.00013045,0.00013439
4.9000,0.20135634,0.20131385,-0.00108081,-0.00107166
4.9200,0.10259500,0.10257575,-0.00195253,-0.00195089
4.9400,-0.03510466,-0.03509179,-0.00207848,-0.00207839
4.9600,-0.11055816,-0.11052449,-0.00145147,-0.00145507
4.9800,-0.08404448,-0.08399397,-0.00025409,-0.00025776
5.0000,0.01978830,0.01978543,0.00101195,0.00101407
5.0200,0.13256930,0.13254977,0.00186558,0.00186740
5.0400,0.18255125,0.18248455,0.00197862,0.00198682
5.0600,0.14240824,0.14237518,0.00127620,0.00127828
5.0800,0.02749317,0.02748746,0.00007958,0.00008236
5.1000,-0.08219153,-0.08215248,-0.00115659,-0.00116041
5.1200,-0.12419877,-0.12414397,-0.00192181,-0.00192529
5.1400,-0.07342756,-0.07340782,-0.00194336,-0.00194511
5.1600,0.02705181,0.02705088,-0.00121971,-0.00121959
5.1800,0.05756300,0.05751542,-0.00002492,-0.00002122
5.2000,-0.04764731,-0.04766400,0.00121301,0.00120942
5.2200,-0.18826270,-0.18827079,0.00202502,0.00202100
5.2400,-0.23842354,-0.23838772,0.00209820,0.00208781
5.2600,-0.14664996,-0.14662484,0.00144861,0.00144551
5.2800,0.05526539,0.05526955,0.00024459,0.00024503
5.3000,0.23782975,0.23780795,-0.00102429,-0.00101584
5.3200,0.28015704,0.28011347,-0.00197592,-0.00196617
5.3400,0.14888552,0.14888106,-0.00219482,-0.00219094
5.3600,-0.04947332,-0.04946538,-0.00163907,-0.00163852
5.3800,-0.18247834,-0.18242287,-0.00046496,-0.00047367
5.4000,-0.14349293,-0.14347162,0.00088402,0.00088185
5.4200,0.06396806,0.06396891,0.00184899,0.00184815
5.4400,0.24652549,0.24647245,0.00208784,0.00209827
5.4600,0.17560460,0.17555189,0.00151035,0.00151424
5.4800,-0.10820451,-0.10822064,0.00045527,0.00045295
5.5000,-0.37067578,-0.37065163,-0.00080248,-0.00081441
5.5200,-0.46658510,-0.46650531,-0.00154362,-0.00156016
5.5400,-0.28126872,-0.28122770,-0.00166556,-0.00167162
5.5600,0.07900371,0.07903428,-0.00104482,-0.00104658
5.5800,0.43528176,0.43521782,-0.00009965,-0.00008033
5.6000,0.58825588,0.58820041,0.00071735,0.00073150
5.6200,0.39294116,0.39287767,0.00117266,0.00118948
5.6400,-0.01179317,-0.01178916,0.00104784,0.00104442
5.6600,-0.36533641,-0.36528570,0.00053600,0.00052498
5.6800,-0.45045591,-0.45040832,-0.00013957,-0.00015357
5.7000,-0.25726832,-0.25722269,-0.00064208,-0.00065304
5.7200,0.07974518,0.07970824,-0.00083714,-0.00083033
5.7400,0.34255004,0.34252403,-0.00073877,-0.00073226
5.7600,0.37294245,0.37288275,-0.00037909,-0.00036173
5.7800,0.16583657,0.16584274,-0.00002085,-0.00001966
5.8000,-0.20128176,-0.20125475,0.00039382,0.00039020
5.8200,-0.45007841,-0.45003274,0.00068460,0.00066840
5.8400,-0.37320166,-0.37316608,0.00077508,0.00076212
5.8600,-0.03718282,-0.03721061,0.00063854,0.00063942
5.8800,0.27792999,0.27790415,0.00025185,0.00025802
5.9000,0.31632339,0.31627087,-0.00015181,-0.00013786
5.9200,0.11737042,0.11737715,-0.00061571,-0.00061477
5.9400,-0.16828118,-0.16825472,-0.00079964,-0.00080311
5.9600,-0.28279708,-0.28275490,-0.00069917,-0.00070937
5.9800,-0.12721562,-0.12718464,-0.00033250,-0.00033733
6.0000,0.17030142,0.17027307,0.00016599,0.00017313
6.0200,0.38562356,0.38559314,0.00051067,0.00052103
6.0400,0.33541969,0.33536179,0.00065394,0.00066727
6.0600,0.07471705,0.07471538,0.00041765,0.00041783
6.0800,-0.20261512,-0.20259670,0.00006303,0.00005777
6.1000,-0.28402571,-0.28398469,-0.00036309,-0.00037295
6.1200,-0.16389194,-0.16385519,-0.00056022,-0.00056636
6.1400,0.06717815,0.06716216,-0.00053561,-0.00053117
6.1600,0.22600111,0.22598695,-0.00031636,-0.00031175
6.1800,0.18320340,0.18315197,0.00004600,0.00005536
6.2000,0.00014308,0.00014758,0.00029983,0.00029682
6.2200,-0.19105074,-0.19104124,0.00052012,0.00051584
6.2400,-0.21336963,-0.21333291,0.00048411,0.00047616
6.2600,-0.09056039,-0.09053528,0.00033811,0.00033457
6.2800,0.05070935,0.05069206,0.00008034,0.00008404
6.3000,0.09998009,0.09996932,-0.00016413,-0.00016358
6.3200,0.02397146,0.02392794,-0.00034755,-0.00034306
6.3400,-0.11352855,-0.11350834,-0.00037284,-0.00038039
6.3600,-0.16504543,-0.16503643,-0.00021439,-0.00021625
6.3800,-0.04181383,-0.04176998,-0.00002250,-0.00002697
6.4000,0.16320770,0.16321025,0.00018754,0.00019455
6.4200,0.30790831,0.30788276,0.00023491,0.00024464
6.4400,0.26994328,0.26990959,0.00016361,0.00017116
6.4600,0.08670269,0.08665605,-0.00006331,-0.00005784
6.4800,-0.13092219,-0.13089956,-0.00027999,-0.00028800
6.5000,-0.25441651,-0.25440049,-0.00034757,-0.00035165
6.5200,-0.19534691,-0.19528284,-0.00026688,-0.00027763
6.5400,0.01550455,0.01550692,-0.00003594,-0.00003173
6.5600,0.24278265,0.24276845,0.00015012,0.00015542
6.5800,0.29794311,0.29789213,0.00027348,0.00028458
6.6000,0.13515255,0.13510878,0.00021376,0.00021853
6.6200,-0.13900777,-0.13899301,0.00009729,0.00009081
6.6400,-0.30580684,-0.30578347,-0.00004597,-0.00005289
6.6600,-0.24201826,-0.24194910,-0.00014336,-0.00015531
6.6800,-0.02779070,-0.02778952,-0.00012387,-0.00012033
6.7000,0.15554237,0.15553862,-0.00004655,-0.00004539
6.7200,0.17658764,0.17653105,0.00008025,0.00008942
6.7400,0.06332366,0.06329390,0.00011363,0.00011364
6.7600,-0.09609813,-0.09609289,0.00013078,0.00012817
6.7800,-0.19098203,-0.19095446,0.00008547,0.00008028
6.8000,-0.19154908,-0.19148793,0.00007167,0.00006290
6.8200,-0.09945050,-0.09944948,0.00009142,0.00009183
6.8400,0.04165099,0.04165136,0.00007971,0.00007689
6.8600,0.14023377,0.14017301,0.00006442,0.00007320
6.8800,0.14453668,0.14451556,-0.00003736,-0.00003603
6.9000,0.02647061,0.02646598,-0.00009788,-0.00009452
6.9200,-0.14529247,-0.14525676,-0.00013910,-0.00014478
6.9400,-0.26458914,-0.26453564,-0.00005540,-0.00006452
6.9600,-0.23174675,-0.23173829,0.00009984,0.00009416
6.9800,-0.06488794,-0.06488661,0.00025643,0.00025130
7.0000,0.11719804,0.11714079,0.00035794,0.00036539
7.0200,0.20840636,0.20839000,0.00028409,0.00028729
7.0400,0.15033664,0.15032131,0.00010284,0.00011097
7.0600,0.00508829,0.00512093,-0.00018319,-0.00018540
7.0800,-0.12439326,-0.12435978,-0.00037914,-0.00038208
7.1000,-0.13517481,-0.13516542,-0.00043903,-0.00044343
7.1200,-0.01598622,-0.01598835,-0.00032366,-0.00032560
7.1400,0.16818105,0.16813490,-0.00010103,-0.00009345
7.1600,0.32336282,0.32334905,0.00007259,0.00008035
7.1800,0.32032628,0.32030137,0.00013087,0.00014438
7.2000,0.09666139,0.09668623,0.00006863,0.00006901
7.2200,-0.22943651,-0.22941769,0.00002247,0.00001726
7.2400,-0.41230507,-0.41228272,-0.00001535,-0.00003023
7.2600,-0.34502854,-0.34501953,0.00005096,0.00003992
7.2800,-0.07855031,-0.07856816,0.00018237,0.00018055
7.3000,0.22818733,0.22818400,0.00025635,0.00026230
7.3200,0.36893312,0.36890770,0.00019634,0.00021061
7.3400,0.24411451,0.24412301,-0.00001123,-0.00000542
7.3600,-0.07044733,-0.07045190,-0.00021699,-0.00021701
7.3800,-0.35601588,-0.35599694,-0.00033700,-0.00035043
7.4000,-0.42308348,-0.42306926,-0.00023771,-0.00025054
7.4200,-0.19895472,-0.19894548,0.00002763,0.00002074
7.4400,0.17948862,0.17949478,0.00028947,0.00029490
7.4600,0.43717642,0.43715233,0.00041042,0.00042576
7.4800,0.39427740,0.39426318,0.00028438,0.00029605
7.5000,0.08172433,0.08169721,0.00001302,0.00001707
7.5200,-0.27016668,-0.27016013,-0.00031349,-0.00032350
7.5400,-0.44172412,-0.44170414,-0.00044564,-0.00045947
7.5600,-0.30710826,-0.30707542,-0.00032200,-0.00033230
7.5800,0.05255331,0.05257720,-0.00005582,-0.00005438
7.6000,0.37979948,0.37978440,0.00023037,0.00024337
7.6200,0.45555213,0.45552145,0.00033320,0.00034760
7.6400,0.21575307,0.21570704,0.00025871,0.00026625
7.6600,-0.16079336,-0.16080372,0.00002227,0.00001670
7.6800,-0.40824124,-0.40821939,-0.00017950,-0.00019303
7.7000,-0.35320860,-0.35316229,-0.00025250,-0.00026373
7.7200,-0.05453537,-0.05449589,-0.00018346,-0.00018595
7.7400,0.27903175,0.27902578,-0.00001592,-0.00000598
7.7600,0.44860668,0.44856898,0.00006897,0.00008298
7.7800,0.34074698,0.34068745,0.00005463,0.00006617
7.8000,0.03685940,0.03683354,-0.00008174,-0.00008058
7.8200,-0.26851515,-0.26849647,-0.00017303,-0.00018229
7.8400,-0.37408328,-0.37402953,-0.00016706,-0.00017863
7.8600,-0.20995823,-0.20990550,-0.00004168,-0.00004972
7.8800,0.11727471,0.11727682,0.00012646,0.00013149
7.9000,0.38590531,0.38586659,0.00020552,0.00021691
7.9200,0.41444100,0.41437165,0.00013452,0.00014913
7.9400,0.18691508,0.18687950,-0.00009148,-0.00008584
7.9600,-0.18158267,-0.18156848,-0.00028038,-0.00028625
7.9800,-0.45631514,-0.45625396,-0.00031799,-0.00033235
8.0000,-0.45370260,-0.45363552,-0.00014518,-0.00016110
8.0200,-0.17313162,-0.17311295,0.00019031,0.00018596
8.0400,0.21125843,0.21122798,0.00046548,0.00047094
8.0600,0.44389966,0.44382669,0.00053638,0.00055242
8.0800,0.35238125,0.35233445,0.00031588,0.00032626
8.1000,0.00934343,0.00934298,-0.00002690,-0.00002589
8.1200,-0.30735748,-0.30730656,-0.00042731,-0.00043727
8.1400,-0.43121098,-0.43114390,-0.00057380,-0.00058888
8.1600,-0.29138380,-0.29135543,-0.00039674,-0.00040470
8.1800,0.06112091,0.06110690,-0.00005138,-0.00005124
8.2000,0.37426012,0.37419630,0.00029916,0.00031325
8.2200,0.41789685,0.41784861,0.00046970,0.00048196
8.2400,0.16208590,0.16207125,0.00041388,0.00042019
8.2600,-0.19805348,-0.19801728,0.00015614,0.00014917
8.2800,-0.41063100,-0.41057446,-0.00012468,-0.00013852
8.3000,-0.31803260,-0.31800207,-0.00028356,-0.00029319
8.3200,0.03006248,0.03005726,-0.00031180,-0.00031232
8.3400,0.40292664,0.40287249,-0.00024329,-0.00022820
8.3600,0.50566931,0.50562384,-0.00019031,-0.00017518
8.3800,0.19287922,0.19286003,-0.00006933,-0.00006154
8.4000,-0.30578139,-0.30574805,0.00004290,0.00003226
8.4200,-0.62287081,-0.62281154,0.00021974,0.00019916
8.4400,-0.52603979,-0.52599959,0.00042628,0.00040956
8.4600,-0.07027962,-0.07027460,0.00054737,0.00054378
8.4800,0.42634255,0.42629222,0.00048100,0.00049665
8.5000,0.59448596,0.59443417,0.00015050,0.00016862
8.5200,0.28967829,0.28964534,-0.00026256,-0.00025156
8.5400,-0.24629787,-0.24627546,-0.00063789,-0.00064670
8.5600,-0.61578255,-0.61572224,-0.00068432,-0.00070459
8.5800,-0.50937043,-0.50931995,-0.00041096,-0.00042716
8.6000,0.01981348,0.01983248,0.00006298,0.00006204
8.6200,0.59515885,0.59510680,0.00047374,0.00049519
8.6400,0.77958456,0.77952045,0.00056240,0.00058596
8.6600,0.40490369,0.40484519,0.00035814,0.00037327
8.6800,-0.23954303,-0.23953506,-0.00008259,-0.00009176
8.7000,-0.68938251,-0.68932391,-0.00042340,-0.00044566
8.7200,-0.62884858,-0.62878044,-0.00052971,-0.00054995
8.7400,-0.14189883,-0.14185404,-0.00030932,-0.00031533
8.7600,0.42957656,0.42954192,0.00005996,0.00007625
8.7800,0.70234085,0.70228011,0.00029782,0.00031853
8.8000,0.47190738,0.47182976,0.00034048,0.00035840
8.8200,-0.10204902,-0.10205800,0.00015173,0.00014658
8.8400,-0.63951612,-0.63946785,-0.00001205,-0.00003205
8.8600,-0.74573491,-0.74565268,-0.00007919,-0.00010391
8.8800,-0.33575289,-0.33569004,0.00001853,0.00000666
8.9000,0.30850250,0.30848263,0.00015783,0.00016952
8.9200,0.74695876,0.74689433,0.00016508,0.00018760
8.9400,0.67134635,0.67124953,-0.00001023,0.00001433
8.9600,0.11172765,0.11170149,-0.00030091,-0.00029942
8.9800,-0.55203096,-0.55199231,-0.00042713,-0.00044350
