t_s,Ux_T1_cm,Ux_T2_cm,Uy_T1_cm,Uy_T2_cm
8.9000,0.26958526,0.26957145,0.00020997,0.00021978
8.9200,0.56062411,0.56056967,0.00025157,0.00026896
8.9400,0.46821749,0.46814595,0.00010418,0.00012072
8.9600,0.03404797,0.03402417,-0.00015614,-0.00015584
8.9800,-0.44318726,-0.44315232,-0.00030564,-0.00031968
9.0000,-0.59031894,-0.59024675,-0.00029491,-0.00031444
9.0200,-0.31244003,-0.31237962,-0.00007634,-0.00008705
9.0400,0.16856113,0.16855709,0.00020918,0.00021555
9.0600,0.50779942,0.50774754,0.00039603,0.00041155
9.0800,0.50545828,0.50537827,0.00034168,0.00035950
9.1000,0.20003170,0.19999579,0.00003668,0.00004202
9.1200,-0.20957775,-0.20955929,-0.00030312,-0.00030904
9.1400,-0.46934960,-0.46927999,-0.00049417,-0.00051016
9.1600,-0.42277002,-0.42270289,-0.00038801,-0.00040170
9.1800,-0.09645350,-0.09643805,-0.00008083,-0.00008371
9.2000,0.28689354,0.28685520,0.00027394,0.00028268
9.2200,0.46322574,0.46314930,0.00045769,0.00047402
9.2400,0.29301545,0.29297298,0.00040149,0.00040989
9.2600,-0.10014928,-0.10014440,0.00017990,0.00017786
9.2800,-0.41290823,-0.41284612,-0.00010593,-0.00012060
9.3000,-0.43170728,-0.43164542,-0.00026727,-0.00028078
9.3200,-0.15075230,-0.15072833,-0.00026328,-0.00026860
9.3400,0.24659649,0.24656573,-0.00013225,-0.00012425
9.3600,0.50173066,0.50166241,-0.00003383,-0.00001687
9.3800,0.43158704,0.43154011,-0.00001064,0.00000270
9.4000,0.09594900,0.09594175,-0.00006294,-0.00005883
9.4200,-0.25575589,-0.25570759,-0.00013428,-0.00014373
9.4400,-0.41271380,-0.41266035,-0.00012193,-0.00013457
9.4600,-0.31631511,-0.31628214,0.00002876,0.00001766
9.4800,-0.04209559,-0.04211087,0.00024431,0.00024341
9.5000,0.24522829,0.24518136,0.00036336,0.00037121
9.5200,0.35686066,0.35681765,0.00030053,0.00031221
9.5400,0.20561686,0.20560275,0.00007532,0.00008253
9.5600,-0.11307973,-0.11304784,-0.00018638,-0.00019068
9.5800,-0.35902916,-0.35898572,-0.00034511,-0.00035614
9.6000,-0.34634144,-0.34630626,-0.00032195,-0.00033413
9.6200,-0.09485901,-0.09486498,-0.00011455,-0.00011692
9.6400,0.20369002,0.20365815,0.00014075,0.00014694
9.6600,0.33370340,0.33366558,0.00032695,0.00033823
9.6800,0.22638915,0.22637230,0.00032891,0.00033625
9.7000,-0.01322788,-0.01321281,0.00016126,0.00016053
9.7200,-0.20191425,-0.20188685,-0.00008328,-0.00008964
9.7400,-0.21640442,-0.21637899,-0.00027208,-0.00027962
9.7600,-0.08863939,-0.08864022,-0.00032206,-0.00032432
9.7800,0.05141947,0.05140515,-0.00020194,-0.00020076
9.8000,0.12487656,0.12485469,0.00000424,0.00000895
9.8200,0.11849676,0.11848871,0.00016666,0.00017000
9.8400,0.04822234,0.04822811,0.00024023,0.00024210
9.8600,-0.03642517,-0.03641147,0.00019630,0.00019489
9.8800,-0.07762405,-0.07761232,0.00009289,0.00009019
9.9000,-0.04533382,-0.04533812,-0.00005854,-0.00005971
9.9200,0.02532736,0.02531852,-0.00016658,-0.00016630
9.9400,0.07975706,0.07974172,-0.00022202,-0.00021856
9.9600,0.06273826,0.06273924,-0.00019728,-0.00019603
9.9800,-0.01693555,-0.01692858,-0.00009186,-0.00009157
10.0000,-0.08212958,-0.08211401,0.00004108,0.00003772
10.0200,-0.08769928,-0.08769250,0.00016981,0.00016733
10.0400,-0.04828352,-0.04828752,0.00024504,0.00024333
10.0600,-0.00116485,-0.00117375,0.00026067,0.00026050
10.0800,0.03263793,0.03262634,0.00017706,0.00017857
10.1000,0.03256337,0.03256545,0.00002858,0.00002902
10.1200,0.00412541,0.00412966,-0.00012705,-0.00012610
10.1400,-0.02998327,-0.02997042,-0.00023432,-0.00023607
10.1600,-0.04703857,-0.04703457,-0.00023572,-0.00023668
10.1800,-0.00807723,-0.00807865,-0.00015583,-0.00015661
10.2000,0.08808730,0.08807733,-0.00004107,-0.00003810
10.2200,0.17700111,0.17698757,0.00003675,0.00004254
10.2400,0.17379804,0.17379161,0.00005230,0.00005777
10.2600,0.05604137,0.05603966,0.00002241,0.00002468
10.2800,-0.10610079,-0.10609034,-0.00001980,-0.00002379
10.3000,-0.19632772,-0.19631898,-0.00003025,-0.00003622
10.3200,-0.14178418,-0.14177607,-0.00000419,-0.00000934
10.3400,0.01647901,0.01647669,0.00004643,0.00004734
10.3600,0.15196630,0.15195808,0.00006950,0.00007437
10.3800,0.14920589,0.14919739,0.00006083,0.00006588
10.4000,0.00418813,0.00418403,0.00002535,0.00002565
10.4200,-0.16979950,-0.16979150,-0.00000096,-0.00000676
10.4400,-0.23363237,-0.23362153,0.00000223,-0.00000512
10.4600,-0.14093319,-0.14092027,0.00004728,0.00004231
10.4800,0.02726532,0.02726687,0.00010322,0.00010453
10.5000,0.14323607,0.14323044,0.00013164,0.00013605
10.5200,0.13606941,0.13605633,0.00009446,0.00009933
10.5400,0.01236548,0.01235708,0.00000790,0.00000812
10.5600,-0.14836717,-0.14836433,-0.00006024,-0.00006494
10.5800,-0.22783692,-0.22782326,-0.00006882,-0.00007627
10.6000,-0.16655022,-0.16653149,-0.00000193,-0.00000756
10.6200,-0.00329013,-0.00328252,0.00009463,0.00009475
10.6400,0.16661779,0.16661246,0.00015292,0.00015792
10.6600,0.26344049,0.26341794,0.00010250,0.00011149
10.6800,0.23496370,0.23494164,-0.00007151,-0.00006428
10.7000,0.08360212,0.08359055,-0.00026117,-0.00025804
10.7200,-0.10732712,-0.10731781,-0.00037689,-0.00038059
10.7400,-0.22590068,-0.22587575,-0.00031037,-0.00031782
10.7600,-0.18543204,-0.18541108,-0.00010272,-0.00010858
10.7800,-0.01244642,-0.01243904,0.00017069,0.00016978
10.8000,0.17425879,0.17423991,0.00037008,0.00037630
10.8200,0.24705582,0.24703012,0.00038431,0.00039187
10.8400,0.14792901,0.14790706,0.00021759,0.00022290
10.8600,-0.05028364,-0.05028158,-0.00004853,-0.00005054
10.8800,-0.20021947,-0.20019848,-0.00028586,-0.00029222
10.9000,-0.20550945,-0.20548315,-0.00038468,-0.00039144
10.9200,-0.08077654,-0.08076073,-0.00028878,-0.00029156
10.9400,0.09543627,0.09542752,-0.00007187,-0.00006841
10.9600,0.20948258,0.20946025,0.00013493,0.00014149
10.9800,0.16440477,0.16437975,0.00026174,0.00026750
11.0000,-0.01024498,-0.01024965,0.00027613,0.00027546
11.0200,-0.17373717,-0.17372301,0.00018512,0.00017965
11.0400,-0.21028361,-0.21025819,0.00004993,0.00004273
11.0600,-0.09948864,-0.09947220,-0.00006058,-0.00006369
11.0800,0.08355465,0.08355084,-0.00013706,-0.00013439
11.1000,0.21490744,0.21488685,-0.00017748,-0.00017045
11.1200,0.21109115,0.21106617,-0.00019749,-0.00019040
11.1400,0.08248781,0.08247900,-0.00018078,-0.00017833
11.1600,-0.07365174,-0.07364275,-0.00012574,-0.00012795
11.1800,-0.14724641,-0.14722349,-0.00002635,-0.00003152
11.2000,-0.09993544,-0.09991961,0.00009428,0.00009123
11.2200,0.01458404,0.01458407,0.00019508,0.00019530
11.2400,0.11064151,0.11062396,0.00022105,0.00022484
11.2600,0.12694622,0.12692422,0.00014239,0.00014660
11.2800,0.03276469,0.03275550,-0.00000224,-0.00000116
11.3000,-0.12465498,-0.12464439,-0.00011331,-0.00011724
11.3200,-0.21498378,-0.21495819,-0.00015100,-0.00015819
11.3400,-0.14861711,-0.14859620,-0.00009531,-0.00010015
11.3600,0.03329106,0.03329220,-0.00000174,-0.00000061
11.3800,0.18112499,0.18110695,0.00009290,0.00009874
11.4000,0.18612025,0.18609389,0.00013243,0.00013889
11.4200,0.04188699,0.04187510,0.00008845,0.00008953
11.4400,-0.14864772,-0.14863877,0.00003822,0.00003353
11.4600,-0.22333101,-0.22330625,-0.00002256,-0.00002994
11.4800,-0.13259134,-0.13256807,-0.00003171,-0.00003638
11.5000,0.06160001,0.06160113,-0.00001877,-0.00001633
11.5200,0.22969177,0.22967428,-0.00002311,-0.00001608
11.5400,0.24279463,0.24276358,-0.00005910,-0.00005047
11.5600,0.07155883,0.07154440,-0.00010991,-0.00010805
11.5800,-0.16671485,-0.16670725,-0.00010059,-0.00010557
11.6000,-0.29800260,-0.29797303,-0.00003659,-0.00004662
11.6200,-0.23919855,-0.23916817,0.00011481,0.00010682
11.6400,-0.01311729,-0.01311044,0.00024579,0.00024566
11.6600,0.23822077,0.23820344,0.00027577,0.00028295
11.6800,0.33891375,0.33887439,0.00014388,0.00015578
11.7000,0.20586064,0.20583653,-0.00009639,-0.00009036
11.7200,-0.07778246,-0.07778352,-0.00031151,-0.00031325
11.7400,-0.31456328,-0.31453054,-0.00039081,-0.00040175
11.7600,-0.33014650,-0.33010817,-0.00025596,-0.00026651
11.7800,-0.09077305,-0.09075413,0.00000072,-0.00000238
11.8000,0.23150296,0.23148888,0.00025393,0.00026129
11.8200,0.39021722,0.39017445,0.00035694,0.00037024
11.8400,0.26297639,0.26294216,0.00027416,0.00028224
11.8600,-0.05981186,-0.05982216,0.00005426,0.00005304
11.8800,-0.35676267,-0.35673095,-0.00015837,-0.00017078
11.9000,-0.42825023,-0.42820635,-0.00023166,-0.00024501
11.9200,-0.23331225,-0.23327776,-0.00013104,-0.00013920
11.9400,0.08934991,0.08934652,0.00006973,0.00007308
11.9600,0.32466345,0.32462783,0.00022469,0.00023524
11.9800,0.32510133,0.32505923,0.00024949,0.00026010
12.0000,0.10605928,0.10603657,0.00011449,0.00011830
12.0200,-0.18554294,-0.18552415,-0.00006985,-0.00007648
12.0400,-0.34632800,-0.34628873,-0.00018536,-0.00019618
12.0600,-0.24697478,-0.24693498,-0.00017783,-0.00018672
12.0800,0.06254089,0.06254318,-0.00008942,-0.00008683
12.1000,0.37055323,0.37052166,-0.00001088,0.00000070
12.1200,0.45748204,0.45743239,-0.00000441,0.00001098
12.1400,0.25617319,0.25614166,-0.00009533,-0.00008701
12.1600,-0.11560685,-0.11559777,-0.00018509,-0.00018891
12.1800,-0.42035466,-0.42031365,-0.00016989,-0.00018339
12.2000,-0.45753489,-0.45748438,-0.00000328,-0.00001874
12.2200,-0.20330405,-0.20328472,0.00024411,0.00023789
12.2400,0.17539425,0.17537644,0.00043336,0.00043851
12.2600,0.44184298,0.44179331,0.00041845,0.00043339
12.2800,0.43419901,0.43415544,0.00014578,0.00015964
12.3000,0.15392443,0.15391204,-0.00025795,-0.00025262
12.3200,-0.22046549,-0.22043760,-0.00057855,-0.00058579
12.3400,-0.44694152,-0.44689155,-0.00062986,-0.00064455
12.3600,-0.37829747,-0.37826038,-0.00035668,-0.00036900
12.3800,-0.04578385,-0.04578108,0.00010645,0.00010468
12.4000,0.34063664,0.34059986,0.00050411,0.00051538
12.4200,0.52073726,0.52068760,0.00062556,0.00064241
12.4400,0.36225077,0.36221723,0.00040466,0.00041676
12.4600,-0.04363872,-0.04363276,-0.00001217,-0.00001373
12.4800,-0.43490402,-0.43486471,-0.00040111,-0.00041510
12.5000,-0.56593763,-0.56588810,-0.00052692,-0.00054558
12.5200,-0.35815881,-0.35813005,-0.00032841,-0.00033998
12.5400,0.06084328,0.06083565,0.00006566,0.00006753
12.5600,0.43674720,0.43670855,0.00040375,0.00041810
12.5800,0.53849679,0.53845157,0.00048920,0.00050680
12.6000,0.30295755,0.30293330,0.00027940,0.00028927
12.6200,-0.11248423,-0.11247360,-0.00008851,-0.00009222
12.6400,-0.42471047,-0.42467354,-0.00040093,-0.00041487
12.6600,-0.43802723,-0.43798815,-0.00048731,-0.00050170
12.6800,-0.16124791,-0.16123096,-0.00029775,-0.00030311
12.7000,0.22876433,0.22874770,0.00001109,0.00001873
12.7200,0.47617232,0.47613456,0.00026152,0.00027685
12.7400,0.42498783,0.42494946,0.00030691,0.00032117
12.7600,0.10966075,0.10964922,0.00014673,0.00014996
12.7800,-0.26953765,-0.26951895,-0.00007365,-0.00008222
12.8000,-0.46438719,-0.46434766,-0.00021683,-0.00023225
12.8200,-0.35877626,-0.35874279,-0.00017893,-0.00019064
12.8400,-0.03894371,-0.03893750,-0.00000735,-0.00000844
12.8600,0.26886792,0.26884626,0.00018960,0.00019821
12.8800,0.36691741,0.36687935,0.00026943,0.00028193
12.9000,0.20126514,0.20124165,0.00018666,0.00019283
12.9200,-0.10574092,-0.10573907,0.00001283,0.00000979
12.9400,-0.33284713,-0.33281623,-0.00014761,-0.00015894
12.9600,-0.32293338,-0.32289846,-0.00018909,-0.00019947
12.9800,-0.09163007,-0.09161321,-0.00011362,-0.00011667
13.0000,0.18238569,0.18237355,0.00002941,0.00003537
13.0200,0.30303684,0.30300269,0.00013413,0.00014441
13.0400,0.19171728,0.19168983,0.00014778,0.00015376
13.0600,-0.06664223,-0.06664830,0.00008228,0.00008060
13.0800,-0.29902444,-0.29899791,0.00000931,-0.00000094
13.1000,-0.35691180,-0.35687533,0.00000973,-0.00000155
13.1200,-0.20150540,-0.20147888,0.00007696,0.00007002
13.1400,0.07552699,0.07552285,0.00016226,0.00016483
13.1600,0.31673874,0.31670603,0.00014901,0.00015941
13.1800,0.37217562,0.37213809,0.00001060,0.00002253
13.2000,0.20732809,0.20730592,-0.00020968,-0.00020246
13.2200,-0.06862723,-0.06861356,-0.00039191,-0.00039472
13.2400,-0.26680694,-0.26677489,-0.00041561,-0.00042382
13.2600,-0.26328463,-0.26325084,-0.00025862,-0.00026769
13.2800,-0.09872518,-0.09871659,0.00005603,0.00005310
13.3000,0.10207659,0.10205813,0.00037029,0.00037355
13.3200,0.22081521,0.22078367,0.00052779,0.00053488
13.3400,0.20267885,0.20265264,0.00043240,0.00043920
13.3600,0.07529006,0.07528960,0.00012963,0.00013169
13.3800,-0.07658095,-0.07656341,-0.00024061,-0.00024273
13.4000,-0.16315944,-0.16313147,-0.00050147,-0.00050722
13.4200,-0.13431746,-0.13430380,-0.00053937,-0.00054334
13.4400,-0.01043642,-0.01044025,-0.00035315,-0.00035380
13.4600,0.12518871,0.12516863,-0.00004015,-0.00003582
13.4800,0.17956705,0.17954697,0.00025202,0.00025781
13.5000,0.11224309,0.11223654,0.00041438,0.00041799
13.5200,-0.02982836,-0.02982080,0.00039701,0.00039613
13.5400,-0.14761191,-0.14759430,0.00023589,0.00023076
13.5600,-0.16455102,-0.16454054,0.00001395,0.00000888
13.5800,-0.08608495,-0.08608305,-0.00017209,-0.00017516
13.6000,0.01586575,0.01585640,-0.00025597,-0.00025502
13.6200,0.07385467,0.07384730,-0.00022545,-0.00022329
13.6400,0.07968890,0.07968601,-0.00012034,-0.00011746
13.6600,0.05444886,0.05445318,-0.00000781,-0.00000631
13.6800,0.02231721,0.02232248,0.00008951,0.00009029
13.7000,0.00368005,0.00367993,0.00012167,0.00012175
13.7200,0.00096291,0.00095905,0.00011160,0.00011138
13.7400,0.01676634,0.01675692,0.00003890,0.00003981
13.7600,0.02806944,0.02806688,-0.00004779,-0.00004732
13.7800,0.00856382,0.00856401,-0.00011523,-0.00011435
13.8000,-0.03857413,-0.03856400,-0.00012577,-0.00012752
13.8200,-0.07623659,-0.07622924,-0.00007129,-0.00007327
13.8400,-0.07477309,-0.07476841,0.00002122,0.00001843
13.8600,-0.04198096,-0.04198364,0.00013239,0.00013123
13.8800,-0.00245577,-0.00246234,0.00020180,0.00020175
13.9000,0.01774072,0.01773803,0.00021262,0.00021296
13.9200,0.02220023,0.02219854,0.00013758,0.00013868
13.9400,0.02264153,0.02264676,0.00000216,0.00000239
13.9600,0.01823189,0.01823257,-0.00014108,-0.00013996
13.9800,0.00794642,0.00794841,-0.00023238,-0.00023261
14.0000,-0.00053107,-0.00053456,-0.00023877,-0.00023834
14.0200,-0.00364354,-0.00364504,-0.00015941,-0.00015982
14.0400,-0.00910602,-0.00910628,-0.00001810,-0.00001816
14.0600,-0.02769390,-0.02769124,0.00013557,0.00013467
14.0800,-0.05436623,-0.05436062,0.00025841,0.00025651
14.1000,-0.05816226,-0.05816061,0.00029620,0.00029451
14.1200,-0.02163426,-0.02163392,0.00022969,0.00022857
14.1400,0.03770348,0.03769690,0.00007808,0.00007969
14.1600,0.07912881,0.07912434,-0.00011356,-0.00011133
14.1800,0.06626259,0.06625908,-0.00026909,-0.00026651
14.2000,-0.00225385,-0.00225034,-0.00032891,-0.00032919
14.2200,-0.07469600,-0.07468835,-0.00024831,-0.00025068
14.2400,-0.07806660,-0.07806107,-0.00008071,-0.00008318
14.2600,-0.01888154,-0.01887917,0.00011746,0.00011656
14.2800,0.04015418,0.04014804,0.00028373,0.00028538
14.3000,0.06431098,0.06430515,0.00033383,0.00033553
14.3200,0.05512681,0.05511956,0.00024356,0.00024561
14.3400,0.03348593,0.03348423,0.00003570,0.00003651
14.3600,0.01081655,0.01081802,-0.00019436,-0.00019379
14.3800,-0.02352450,-0.02351982,-0.00035094,-0.00035168
14.4000,-0.06950739,-0.06950006,-0.00034356,-0.00034586
14.4200,-0.08225782,-0.08225376,-0.00018772,-0.00019023
14.4400,-0.02942434,-0.02942219,0.00004279,0.00004152
14.4600,0.05384560,0.05383954,0.00024425,0.00024631
14.4800,0.09120453,0.09119864,0.00034401,0.00034671
14.5000,0.03844796,0.03844193,0.00031244,0.00031410
14.5200,-0.08182402,-0.08182187,0.00017459,0.00017168
14.5400,-0.17999453,-0.17998587,0.00001903,0.00001321
14.5600,-0.14748420,-0.14747433,-0.00011586,-0.00012077
14.5800,0.02698229,0.02698795,-0.00019947,-0.00019892
14.6000,0.23923510,0.23922602,-0.00024685,-0.00023860
14.6200,0.31734110,0.31732643,-0.00026918,-0.00025911
14.6400,0.15534875,0.15533311,-0.00021949,-0.00021377
14.6600,-0.16755709,-0.16755592,-0.00009602,-0.00010169
14.6800,-0.43282901,-0.43280956,0.00014441,0.00013025
14.7000,-0.41604007,-0.41601400,0.00039908,0.00038547
14.7200,-0.10201147,-0.10199297,0.00055860,0.00055470
14.7400,0.29497918,0.29496793,0.00050658,0.00051683
14.7600,0.48828640,0.48825819,0.00020500,0.00022035
14.7800,0.35081855,0.35078214,-0.00023486,-0.00022269
14.8000,0.00968122,0.00966792,-0.00067052,-0.00067063
14.8200,-0.29536524,-0.29534879,-0.00084283,-0.00085241
14.8400,-0.35483369,-0.35479670,-0.00066967,-0.00068125
14.8600,-0.13467327,-0.13463807,-0.00019976,-0.00020464
14.8800,0.20173939,0.20173910,0.00033117,0.00033839
14.9000,0.39481808,0.39478885,0.00068619,0.00069842
14.9200,0.29226514,0.29221626,0.00072630,0.00073665
14.9400,-0.02991292,-0.02993755,0.00044766,0.00044608
14.9600,-0.35240167,-0.35238967,0.00003584,0.00002472
14.9800,-0.46574704,-0.46569990,-0.00030633,-0.00032171
15.0000,-0.31121803,-0.31116673,-0.00041294,-0.00042313
15.0200,0.00433842,0.00435635,-0.00029044,-0.00028992
15.0400,0.28826121,0.28823955,-0.00004957,-0.00004058
15.0600,0.38370098,0.38364661,0.00014119,0.00015441
15.0800,0.24035226,0.24031231,0.00019277,0.00019998
15.1000,-0.04966275,-0.04966880,0.00013150,0.00013039
15.1200,-0.28172009,-0.28168141,0.00002564,0.00001576
15.1400,-0.28075386,-0.28070602,-0.00005554,-0.00006447
15.1600,-0.05875614,-0.05873283,-0.00009672,-0.00009885
15.1800,0.19773559,0.19771789,-0.00007853,-0.00007208
15.2000,0.30631178,0.30626311,-0.00006782,-0.00005729
15.2200,0.18542991,0.18539330,-0.00007587,-0.00007023
15.2400,-0.09174689,-0.09175099,-0.00006345,-0.00006573
15.2600,-0.33762941,-0.33758816,0.00000341,-0.00000822
15.2800,-0.38508610,-0.38503499,0.00015362,0.00014131
15.3000,-0.16909125,-0.16906291,0.00030472,0.00029882
15.3200,0.19421404,0.19419541,0.00033812,0.00034441
15.3400,0.45723295,0.45717824,0.00019173,0.00020683
15.3600,0.43145438,0.43140406,-0.00012011,-0.00010617
15.3800,0.14069843,0.14068364,-0.00045024,-0.00044541
15.4000,-0.18997238,-0.18993949,-0.00065843,-0.00066495
15.4200,-0.32586327,-0.32581108,-0.00060429,-0.00061501
15.4400,-0.17580772,-0.17577400,-0.00030266,-0.00030852
15.4600,0.13388891,0.13387896,0.00010704,0.00011140
15.4800,0.33552758,0.33548008,0.00044394,0.00045522
15.5000,0.23573364,0.23568758,0.00058547,0.00059312
15.5200,-0.09077080,-0.09078243,0.00052055,0.00051768
15.5400,-0.35021056,-0.35017798,0.00026831,0.00025661
15.5600,-0.32346554,-0.32341507,-0.00004269,-0.00005354
15.5800,-0.03796452,-0.03793582,-0.00030199,-0.00030299
15.6000,0.26720558,0.26719417,-0.00043722,-0.00042863
15.6200,0.35771941,0.35767360,-0.00043011,-0.00041792
15.6400,0.19335076,0.19330989,-0.00031915,-0.00031311
15.6600,-0.06842318,-0.06843281,-0.00012658,-0.00012874
15.6800,-0.21021855,-0.21018878,0.00007776,0.00007055
15.7000,-0.13462786,-0.13458540,0.00025037,0.00024573
15.7200,0.08374649,0.08376623,0.00031761,0.00032037
15.7400,0.27257518,0.27255573,0.00023424,0.00024296
15.7600,0.28056029,0.28051122,0.00000593,0.00001555
15.7800,0.06592425,0.06588715,-0.00024924,-0.00024719
15.8000,-0.25994459,-0.25994180,-0.00037139,-0.00037943
15.8200,-0.48286041,-0.48281033,-0.00026260,-0.00027857
15.8400,-0.43708487,-0.43702338,0.00005681,0.00004269
15.8600,-0.13926089,-0.13922902,0.00043742,0.00043274
15.8800,0.21436816,0.21434625,0.00068030,0.00068737
15.9000,0.38871136,0.38865125,0.00063261,0.00064543
15.9200,0.27934756,0.27929371,0.00029493,0.00030403
15.9400,-0.02336147,-0.02337186,-0.00019255,-0.00019316
15.9600,-0.30326928,-0.30322584,-0.00058367,-0.00059381
15.9800,-0.36335820,-0.36329542,-0.00070319,-0.00071483
16.0000,-0.17354914,-0.17350843,-0.00049365,-0.00049960
16.0200,0.12538015,0.12536722,-0.00007424,-0.00006983
16.0400,0.33175112,0.33169794,0.00034006,0.00035072
16.0600,0.31737956,0.31732282,0.00055930,0.00056977
16.0800,0.11319874,0.11317856,0.00049586,0.00049941
16.1000,-0.12708141,-0.12705353,0.00021267,0.00020832
16.1200,-0.24250782,-0.24245742,-0.00014131,-0.00014916
16.1400,-0.17676037,-0.17672307,-0.00039934,-0.00040536
16.1600,0.00680702,0.00680194,-0.00046942,-0.00046885
16.1800,0.17646858,0.17643100,-0.00036241,-0.00035678
16.2000,0.21184465,0.21180184,-0.00014450,-0.00013726
16.2200,0.09356794,0.09355497,0.00009410,0.00009697
16.2400,-0.07663691,-0.07661392,0.00027467,0.00027221
16.2600,-0.16996422,-0.16992454,0.00034298,0.00033722
16.2800,-0.13050308,-0.13047824,0.00030424,0.00029989
16.3000,-0.00035276,-0.00036272,0.00016662,0.00016670
16.3200,0.11592654,0.11589298,-0.00001817,-0.00001453
16.3400,0.13994868,0.13991519,-0.00020748,-0.00020256
16.3600,0.06283219,0.06282792,-0.00033376,-0.00033191
16.3800,-0.06252577,-0.06250126,-0.00033866,-0.00034038
16.4000,-0.15430174,-0.15426386,-0.00019986,-0.00020512
16.4200,-0.15089893,-0.15087773,0.00004230,0.00003750
16.4400,-0.05309088,-0.05309965,0.00029077,0.00028893
16.4600,0.06747160,0.06744059,0.00043601,0.00043823
16.4800,0.11892697,0.11889741,0.00041408,0.00041805
16.5000,0.06335493,0.06334987,0.00023082,0.00023286
16.5200,-0.05757312,-0.05755222,-0.00003342,-0.00003519
16.5400,-0.14818409,-0.14815198,-0.00026118,-0.00026615
16.5600,-0.13322742,-0.13320934,-0.00036701,-0.00037123
16.5800,-0.02649170,-0.02649780,-0.00030974,-0.00031070
16.6000,0.08949606,0.08947143,-0.00013091,-0.00012780
16.6200,0.13157583,0.13155356,0.00008522,0.00008949
16.6400,0.06798794,0.06798369,0.00024653,0.00024888
16.6600,-0.06455195,-0.06453539,0.00031334,0.00031118
16.6800,-0.17495288,-0.17492870,0.00028484,0.00027911
16.7000,-0.17996984,-0.17995575,0.00018716,0.00018122
16.7200,-0.06912283,-0.06912758,0.00005489,0.00005253
16.7400,0.09324077,0.09322139,-0.00008506,-0.00008195
16.7600,0.20941022,0.20939109,-0.00021748,-0.00021068
16.7800,0.20329095,0.20328386,-0.00031342,-0.00030663
16.8000,0.07096171,0.07097055,-0.00033141,-0.00032908
16.8200,-0.10898181,-0.10896468,-0.00023260,-0.00023609
16.8400,-0.22013591,-0.22012202,-0.00002441,-0.00003167
16.8600,-0.18640356,-0.18640071,0.00023007,0.00022388
16.8800,-0.02545478,-0.02546394,0.00042367,0.00042281
16.9000,0.15750417,0.15749022,0.00045219,0.00045721
16.9200,0.24533139,0.24531949,0.00027646,0.00028454
16.9400,0.18685962,0.18685539,-0.00005736,-0.00005127
16.9600,0.01650049,0.01650417,-0.00039896,-0.00039834
16.9800,-0.16403364,-0.16402419,-0.00058383,-0.00058912
17.0000,-0.24199125,-0.24197911,-0.00050505,-0.00051302
17.0200,-0.15792314,-0.15791462,-0.00019147,-0.00019659
17.0400,0.04261040,0.04261157,0.00020338,0.00020462
17.0600,0.22640722,0.22639744,0.00049654,0.00050401
17.0800,0.26401090,0.26399463,0.00054490,0.00055346
17.1000,0.12344748,0.12343319,0.00034742,0.00035144
17.1200,-0.09535105,-0.09535495,-0.00000164,-0.00000471
17.1400,-0.24276701,-0.24275516,-0.00032147,-0.00032958
17.1600,-0.22216736,-0.22214813,-0.00047063,-0.00047769
17.1800,-0.05638245,-0.05636480,-0.00039998,-0.00040201
17.2000,0.13859824,0.13859957,-0.00016543,-0.00016063
17.2200,0.23459710,0.23458222,0.00009353,0.00010116
17.2400,0.15862412,0.15860166,0.00027769,0.00028297
17.2600,-0.04323484,-0.04324858,0.00033646,0.00033509
17.2800,-0.22789558,-0.22788825,0.00028871,0.00028102
17.3000,-0.25485284,-0.25483119,0.00017397,0.00016572
17.3200,-0.09488386,-0.09486067,0.00003119,0.00002774
17.3400,0.14984752,0.14985060,-0.00011443,-0.00010927
17.3600,0.31364809,0.31362966,-0.00026019,-0.00025008
17.3800,0.27876306,0.27873259,-0.00036299,-0.00035363
17.4000,0.06602706,0.06600785,-0.00038286,-0.00038070
17.4200,-0.18232030,-0.18231300,-0.00026304,-0.00026906
17.4400,-0.29992669,-0.29989804,-0.00002044,-0.00003017
17.4600,-0.21592609,-0.21589331,0.00028122,0.00027383
17.4800,0.00771554,0.00772463,0.00050705,0.00050756
17.5000,0.21503789,0.21501919,0.00053334,0.00054008
17.5200,0.25865863,0.25862073,0.00032817,0.00033698
17.5400,0.10658357,0.10655705,-0.00003103,-0.00002766
17.5600,-0.13560086,-0.13559724,-0.00037060,-0.00037490
17.5800,-0.29096494,-0.29093145,-0.00053414,-0.00054367
17.6000,-0.24027991,-0.24023867,-0.00044363,-0.00045163
17.6200,-0.01161305,-0.01159597,-0.00015996,-0.00016018
17.6400,0.23366712,0.23364997,0.00016873,0.00017615
17.6600,0.32221642,0.32217296,0.00038233,0.00039315
17.6800,0.19766906,0.19763320,0.00039018,0.00039636
17.7000,-0.04438501,-0.04439174,0.00021302,0.00021174
17.7200,-0.23892794,-0.23889922,-0.00004139,-0.00004943
17.7400,-0.26690625,-0.26686426,-0.00022742,-0.00023612
17.7600,-0.11479638,-0.11477116,-0.00027850,-0.00028223
17.7800,0.11529449,0.11528626,-0.00020806,-0.00020436
17.8000,0.26637732,0.26634013,-0.00008628,-0.00007731
17.8200,0.23179661,0.23176080,0.00002134,0.00002878
17.8400,0.03478188,0.03477065,0.00008471,0.00008608
17.8600,-0.18678558,-0.18676175,0.00011118,0.00010483
