t_s,Ux_T1_cm,Ux_T2_cm,Uy_T1_cm,Uy_T2_cm
4.1600,0.23786557,0.23785935,-0.00079388,-0.00078633
4.1800,0.25339964,0.25338813,-0.00063347,-0.00062492
4.2000,0.15316204,0.15315375,-0.00033108,-0.00032632
4.2200,-0.02117397,-0.02117558,0.00005680,0.00005616
4.2400,-0.13622233,-0.13621742,0.00036970,0.00036523
4.2600,-0.14850512,-0.14849695,0.00053813,0.00053308
4.2800,-0.10330162,-0.10329658,0.00054840,0.00054520
4.3000,-0.04312086,-0.04311907,0.00040108,0.00039959
4.3200,-0.00032434,-0.00032774,0.00014335,0.00014352
4.3400,0.00042199,0.00041874,-0.00012972,-0.00012965
4.3600,-0.04399680,-0.04399659,-0.00031053,-0.00031174
4.3800,-0.10496293,-0.10495557,-0.00032630,-0.00032977
4.4000,-0.11461905,-0.11460883,-0.00018764,-0.00019131
4.4200,-0.03423862,-0.03423191,0.00001228,0.00001097
4.4400,0.10409330,0.10409038,0.00018236,0.00018560
4.4600,0.23090221,0.23088815,0.00021108,0.00021855
4.4800,0.26468057,0.26466245,0.00008524,0.00009375
4.5000,0.16929995,0.16928622,-0.00012891,-0.00012332
4.5200,0.00296992,0.00296957,-0.00031313,-0.00031314
4.5400,-0.12898656,-0.12897628,-0.00038433,-0.00038832
4.5600,-0.18387579,-0.18385900,-0.00028079,-0.00028690
4.5800,-0.16548421,-0.16547119,-0.00001523,-0.00002042
4.6000,-0.09150779,-0.09150357,0.00027988,0.00027689
4.6200,-0.00822121,-0.00822648,0.00048756,0.00048726
4.6400,0.04527310,0.04526247,0.00051251,0.00051407
4.6600,0.04874329,0.04873562,0.00034647,0.00034799
4.6800,0.00419132,0.00419031,0.00006787,0.00006807
4.7000,-0.04775070,-0.04774380,-0.00020496,-0.00020652
4.7200,-0.06976899,-0.06976024,-0.00037670,-0.00037881
4.7400,-0.07391787,-0.07391027,-0.00036967,-0.00037203
4.7600,-0.07927490,-0.07927175,-0.00018942,-0.00019178
4.7800,-0.08635542,-0.08635434,0.00008510,0.00008229
4.8000,-0.08393311,-0.08393316,0.00034487,0.00034221
4.8200,-0.06010591,-0.06010508,0.00048668,0.00048459
4.8400,-0.00266407,-0.00266367,0.00045671,0.00045653
4.8600,0.07223974,0.07223662,0.00024036,0.00024280
4.8800,0.09870400,0.09869999,-0.00006071,-0.00005771
4.9000,0.06867881,0.06867421,-0.00032281,-0.00032036
4.9200,0.02962047,0.02961923,-0.00048594,-0.00048512
4.9400,0.00678073,0.00678254,-0.00047105,-0.00047084
4.9600,0.01352501,0.01352790,-0.00030647,-0.00030596
4.9800,0.03594207,0.03594452,-0.00005682,-0.00005581
5.0000,0.05069163,0.05068947,0.00017887,0.00018059
5.0200,0.05294844,0.05294356,0.00031017,0.00031169
5.0400,0.05082629,0.05081899,0.00029539,0.00029704
5.0600,0.04778533,0.04777984,0.00014664,0.00014809
5.0800,0.03834868,0.03834693,-0.00006155,-0.00006032
5.1000,0.02321721,0.02321921,-0.00024471,-0.00024391
5.1200,0.00529087,0.00529509,-0.00033322,-0.00033306
5.1400,-0.00927534,-0.00927213,-0.00029435,-0.00029461
5.1600,-0.01680375,-0.01680311,-0.00015371,-0.00015404
5.1800,-0.05946180,-0.05946215,0.00004529,0.00004346
5.2000,-0.15075403,-0.15074994,0.00028817,0.00028327
5.2200,-0.19979257,-0.19978606,0.00045970,0.00045340
5.2400,-0.15250237,-0.15249391,0.00049555,0.00049022
5.2600,-0.02986371,-0.02986155,0.00039025,0.00038945
5.2800,0.10815141,0.10814753,0.00014367,0.00014699
5.3000,0.18435432,0.18434402,-0.00016007,-0.00015392
5.3200,0.15447033,0.15446028,-0.00043077,-0.00042571
5.3400,0.04702701,0.04702428,-0.00054541,-0.00054394
5.3600,-0.05005170,-0.05004755,-0.00048008,-0.00048156
5.3800,-0.07673399,-0.07672348,-0.00024787,-0.00025075
5.4000,-0.00718386,-0.00717845,0.00005411,0.00005397
5.4200,0.12508140,0.12507805,0.00027014,0.00027397
5.4400,0.18522529,0.18521023,0.00032158,0.00032816
5.4600,0.03755818,0.03754806,0.00026456,0.00026546
5.4800,-0.20629478,-0.20629369,0.00019088,0.00018475
5.5000,-0.34955880,-0.34954296,0.00006848,0.00005687
5.5200,-0.33034341,-0.33031888,0.00006917,0.00005826
5.5400,-0.14188047,-0.14186601,0.00010181,0.00009763
5.5600,0.11126684,0.11126981,0.00013320,0.00013601
5.5800,0.31773199,0.31771064,0.00006950,0.00008049
5.6000,0.38945282,0.38942608,-0.00013561,-0.00012340
5.6200,0.26045743,0.26043493,-0.00035844,-0.00034974
5.6400,0.02033209,0.02033030,-0.00048918,-0.00048857
5.6600,-0.16609054,-0.16607405,-0.00046659,-0.00047205
5.6800,-0.22051878,-0.22049562,-0.00024414,-0.00025130
5.7000,-0.15189958,-0.15188371,0.00009896,0.00009398
5.7200,-0.02112697,-0.02112762,0.00042133,0.00042064
5.7400,0.09627199,0.09625683,0.00057101,0.00057408
5.7600,0.14947217,0.14945294,0.00048114,0.00048593
5.7800,0.11230784,0.11229451,0.00017817,0.00018220
5.8000,-0.03488006,-0.03487496,-0.00016049,-0.00016199
5.8200,-0.17525953,-0.17524297,-0.00036188,-0.00036718
5.8400,-0.17224332,-0.17222411,-0.00042535,-0.00043130
5.8600,-0.05257424,-0.05256657,-0.00028741,-0.00028881
5.8800,0.04615493,0.04614883,-0.00005123,-0.00004957
5.9000,0.03466145,0.03465291,0.00024968,0.00025063
5.9200,-0.02479993,-0.02480933,0.00041927,0.00041891
5.9400,-0.06152671,-0.06152347,0.00043348,0.00043061
5.9600,-0.01160893,-0.01160648,0.00028501,0.00028511
5.9800,0.11357156,0.11357513,-0.00000676,-0.00000370
6.0000,0.20730267,0.20729575,-0.00031113,-0.00030399
6.0200,0.18713886,0.18712860,-0.00053378,-0.00052773
6.0400,0.05699821,0.05699070,-0.00056896,-0.00056702
6.0600,-0.08734119,-0.08733993,-0.00040726,-0.00041014
6.0800,-0.12162065,-0.12161069,-0.00010848,-0.00011263
6.1000,-0.02965320,-0.02964539,0.00018666,0.00018576
6.1200,0.08208986,0.08209223,0.00040021,0.00040261
6.1400,0.12586866,0.12585878,0.00043287,0.00043739
6.1600,0.05919299,0.05918191,0.00029110,0.00029272
6.1800,-0.07626816,-0.07627508,0.00007672,0.00007454
6.2000,-0.16972467,-0.16971863,-0.00013116,-0.00013690
6.2200,-0.14260770,-0.14259334,-0.00023538,-0.00024010
6.2400,-0.00064395,-0.00063255,-0.00024376,-0.00024363
6.2600,0.13258449,0.13258581,-0.00017502,-0.00017065
6.2800,0.12071971,0.12071031,-0.00004232,-0.00003817
6.3000,-0.02194186,-0.02195174,0.00010976,0.00010921
6.3200,-0.18683170,-0.18683380,0.00022371,0.00021761
6.3400,-0.25985346,-0.25984180,0.00032343,0.00031466
6.3600,-0.14358563,-0.14357135,0.00032911,0.00032450
6.3800,0.10774745,0.10775476,0.00020279,0.00020585
6.4000,0.32167382,0.32166206,-0.00003366,-0.00002286
6.4200,0.34928732,0.34926522,-0.00032190,-0.00031067
6.4400,0.17858633,0.17856604,-0.00052931,-0.00052332
6.4600,-0.05732731,-0.05733149,-0.00058079,-0.00058266
6.4800,-0.20973067,-0.20971548,-0.00041262,-0.00041957
6.5000,-0.20637054,-0.20634738,-0.00007419,-0.00008091
6.5200,-0.06559532,-0.06557864,0.00030206,0.00029968
6.5400,0.12624505,0.12624017,0.00053020,0.00053442
6.5600,0.23953776,0.23951530,0.00050707,0.00051475
6.5800,0.18721598,0.18718950,0.00026233,0.00026862
6.6000,0.00128162,0.00127074,-0.00007954,-0.00007951
6.6200,-0.18396648,-0.18395402,-0.00034628,-0.00035233
6.6400,-0.22328806,-0.22326211,-0.00043815,-0.00044541
6.6600,-0.09609133,-0.09606951,-0.00034142,-0.00034460
6.6800,0.06979025,0.06979251,-0.00011201,-0.00010948
6.7000,0.12434499,0.12433068,0.00015499,0.00015905
6.7200,0.04596391,0.04594456,0.00035468,0.00035633
6.7400,-0.07123243,-0.07124147,0.00040232,0.00039985
6.7600,-0.12960305,-0.12959659,0.00031436,0.00031009
6.7800,-0.10370649,-0.10369089,0.00013451,0.00013122
6.8000,-0.04750888,-0.04749361,-0.00003984,-0.00004147
6.8200,-0.00298357,-0.00298005,-0.00015538,-0.00015521
6.8400,0.01926151,0.01925477,-0.00019976,-0.00019924
6.8600,0.01953914,0.01952734,-0.00016369,-0.00016292
6.8800,0.00559609,0.00558978,-0.00007870,-0.00007848
6.9000,-0.02729895,-0.02729509,0.00003479,0.00003396
6.9200,-0.07864033,-0.07862898,0.00015137,0.00014891
6.9400,-0.11844119,-0.11842889,0.00024207,0.00023815
6.9600,-0.10787035,-0.10786592,0.00027038,0.00026695
6.9800,-0.05238669,-0.05239036,0.00022315,0.00022135
7.0000,0.00916779,0.00915964,0.00012315,0.00012353
7.0200,0.04748396,0.04747856,-0.00001137,-0.00000982
7.0400,0.05142819,0.05142874,-0.00013779,-0.00013611
7.0600,0.03173196,0.03173664,-0.00021830,-0.00021725
7.0800,0.01287775,0.01288251,-0.00022612,-0.00022577
7.1000,0.01506675,0.01506687,-0.00016725,-0.00016678
7.1200,0.04241107,0.04240665,-0.00007081,-0.00006960
7.1400,0.09391412,0.09390649,0.00001404,0.00001695
7.1600,0.16132315,0.16131459,0.00002806,0.00003324
7.1800,0.18298282,0.18297487,-0.00004437,-0.00003829
7.2000,0.07885534,0.07885332,-0.00011790,-0.00011535
7.2200,-0.10153108,-0.10152614,-0.00012161,-0.00012477
7.2400,-0.21906431,-0.21905414,-0.00006295,-0.00007009
7.2600,-0.21360502,-0.21359439,0.00006459,0.00005755
7.2800,-0.10444871,-0.10444244,0.00022062,0.00021724
7.3000,0.05214697,0.05214556,0.00030090,0.00030259
7.3200,0.15740248,0.15739364,0.00024957,0.00025475
7.3400,0.13686088,0.13685010,0.00009202,0.00009658
7.3600,0.00880796,0.00880288,-0.00009611,-0.00009575
7.3800,-0.13835408,-0.13834921,-0.00022267,-0.00022712
7.4000,-0.20743567,-0.20742199,-0.00021751,-0.00022439
7.4200,-0.13536333,-0.13534970,-0.00009191,-0.00009630
7.4400,0.03788270,0.03788676,0.00005671,0.00005788
7.4600,0.17936015,0.17935166,0.00016273,0.00016862
7.4800,0.19010876,0.19009248,0.00016844,0.00017472
7.5000,0.07936950,0.07935726,0.00008589,0.00008840
7.5200,-0.06436340,-0.06436571,-0.00004623,-0.00004818
7.5400,-0.15932197,-0.15931028,-0.00013188,-0.00013734
7.5600,-0.14222894,-0.14221341,-0.00012475,-0.00012924
7.5800,-0.01904670,-0.01903683,-0.00006921,-0.00006999
7.6000,0.11584593,0.11584235,0.00000892,0.00001274
7.6200,0.17181339,0.17179840,0.00004817,0.00005390
7.6400,0.11298784,0.11297327,0.00003910,0.00004266
7.6600,-0.01015790,-0.01016398,-0.00000098,-0.00000120
7.6800,-0.09972239,-0.09971477,-0.00004326,-0.00004671
7.7000,-0.09951703,-0.09950405,-0.00005832,-0.00006146
7.7200,-0.03316917,-0.03315867,-0.00003711,-0.00003835
7.7400,0.05209356,0.05209337,0.00000814,0.00000986
7.7600,0.12322028,0.12320922,0.00001765,0.00002163
7.7800,0.14318416,0.14316939,-0.00001983,-0.00001525
7.8000,0.09863075,0.09862057,-0.00008564,-0.00008235
7.8200,0.01492995,0.01493100,-0.00014102,-0.00014059
7.8400,-0.06247796,-0.06246829,-0.00014431,-0.00014636
7.8600,-0.08109618,-0.08108492,-0.00008584,-0.00008856
7.8800,-0.02368136,-0.02367731,-0.00000159,-0.00000241
7.9000,0.06790439,0.06789862,0.00006973,0.00007184
7.9200,0.13699918,0.13698657,0.00008276,0.00008725
7.9400,0.13462724,0.13461547,0.00002248,0.00002697
7.9600,0.03196545,0.03196260,-0.00005726,-0.00005619
7.9800,-0.11944871,-0.11944046,-0.00008652,-0.00009027
8.0000,-0.21586599,-0.21585073,-0.00004709,-0.00005417
8.0200,-0.19320698,-0.19319353,0.00006313,0.00005678
8.0400,-0.05783260,-0.05782892,0.00017671,0.00017479
8.0600,0.10421619,0.10420815,0.00021918,0.00022270
8.0800,0.16530048,0.16528720,0.00016405,0.00016935
8.1000,0.10491868,0.10490911,0.00004985,0.00005333
8.1200,0.00397081,0.00396860,-0.00012390,-0.00012355
8.1400,-0.10912320,-0.10911425,-0.00022842,-0.00023223
8.1600,-0.17444700,-0.17443341,-0.00018125,-0.00018676
8.1800,-0.10647489,-0.10646448,-0.00006354,-0.00006710
8.2000,0.03603671,0.03603666,0.00007159,0.00007269
8.2200,0.13056536,0.13055511,0.00017525,0.00017967
8.2400,0.12302393,0.12301195,0.00018800,0.00019194
8.2600,0.03579379,0.03578651,0.00011165,0.00011286
8.2800,-0.05922295,-0.05922048,-0.00001036,-0.00001240
8.3000,-0.08842364,-0.08841456,-0.00011175,-0.00011473
8.3200,-0.02109081,-0.02108247,-0.00016545,-0.00016629
8.3400,0.10340237,0.10340194,-0.00018264,-0.00017913
8.3600,0.15732185,0.15731244,-0.00017014,-0.00016483
8.3800,0.04346961,0.04346133,-0.00007490,-0.00007344
8.4000,-0.14666761,-0.14666794,0.00006831,0.00006379
8.4200,-0.25355231,-0.25354088,0.00020542,0.00019687
8.4400,-0.20298381,-0.20296933,0.00031540,0.00030880
8.4600,-0.02674077,-0.02673214,0.00033072,0.00032973
8.4800,0.15096675,0.15096202,0.00022358,0.00022869
8.5000,0.18240348,0.18238912,0.00002294,0.00002901
8.5200,0.03664500,0.03663372,-0.00015567,-0.00015436
8.5400,-0.15732771,-0.15732716,-0.00025345,-0.00025848
8.5600,-0.23506190,-0.23504643,-0.00021231,-0.00022032
8.5800,-0.10896089,-0.10894484,-0.00008229,-0.00008582
8.6000,0.14730768,0.14731333,0.00004415,0.00004861
8.6200,0.34661624,0.34660113,0.00008155,0.00009315
8.6400,0.32137326,0.32134840,0.00000941,0.00001984
8.6600,0.07330505,0.07328663,-0.00008887,-0.00008638
8.6800,-0.19997459,-0.19997300,-0.00015557,-0.00016217
8.7000,-0.29025128,-0.29023072,-0.00013876,-0.00014845
8.7200,-0.15720669,-0.15718375,-0.00004447,-0.00004951
8.7400,0.06265719,0.06266852,0.00008785,0.00008972
8.7600,0.21305484,0.21304442,0.00017481,0.00018201
8.7800,0.21166299,0.21163951,0.00014247,0.00014936
8.8000,0.06084825,0.06082795,0.00003544,0.00003752
8.8200,-0.14078631,-0.14078798,-0.00007097,-0.00007545
8.8400,-0.26485835,-0.26483804,-0.00009851,-0.00010732
8.8600,-0.22318149,-0.22315421,-0.00002754,-0.00003476
8.8800,-0.03579238,-0.03577656,0.00007208,0.00007079
8.9000,0.16477043,0.16476308,0.00014050,0.00014590
8.9200,0.25093830,0.25091312,0.00011563,0.00012390
8.9400,0.17316371,0.17313837,-0.00000013,0.00000568
8.9600,-0.03578291,-0.03578986,-0.00012280,-0.00012399
