t_s,Ux_T1_cm,Ux_T2_cm,Uy_T1_cm,Uy_T2_cm
8.9600,-0.03063160,-0.03064329,-0.00014373,-0.00014478
8.9800,-0.28572628,-0.28570360,-0.00019165,-0.00020104
9.0000,-0.32059041,-0.32055158,-0.00013809,-0.00014856
9.0200,-0.12073905,-0.12071040,0.00000507,0.00000089
9.0400,0.14224128,0.14223662,0.00015434,0.00015929
9.0600,0.27920465,0.27917499,0.00022839,0.00023722
9.0800,0.23579170,0.23575418,0.00016177,0.00016974
9.1000,0.07831893,0.07830189,-0.00002959,-0.00002729
9.1200,-0.09525173,-0.09524070,-0.00021956,-0.00022251
9.1400,-0.20003342,-0.20000151,-0.00029771,-0.00030433
9.1600,-0.18386666,-0.18383682,-0.00021042,-0.00021642
9.1800,-0.05531509,-0.05530811,-0.00002339,-0.00002515
9.2000,0.10246530,0.10244767,0.00017305,0.00017628
9.2200,0.18064657,0.18061574,0.00026746,0.00027366
9.2400,0.10842043,0.10840261,0.00024281,0.00024612
9.2600,-0.05701399,-0.05700957,0.00013629,0.00013467
9.2800,-0.17359555,-0.17357122,-0.00001152,-0.00001742
9.3000,-0.16184833,-0.16182451,-0.00012061,-0.00012586
9.3200,-0.04057644,-0.04056853,-0.00015087,-0.00015230
9.3400,0.12124154,0.12122838,-0.00012357,-0.00011961
9.3600,0.22695401,0.22692863,-0.00010176,-0.00009428
9.3800,0.19876096,0.19874208,-0.00008855,-0.00008218
9.4000,0.06702509,0.06702266,-0.00008363,-0.00008136
9.4200,-0.06201885,-0.06200473,-0.00008276,-0.00008489
9.4400,-0.13022848,-0.13021099,-0.00005594,-0.00006011
9.4600,-0.14047954,-0.14046830,0.00003942,0.00003477
9.4800,-0.09028977,-0.09029119,0.00015980,0.00015693
9.5000,0.00858527,0.00857479,0.00022741,0.00022760
9.5200,0.09580436,0.09579211,0.00020049,0.00020372
9.5400,0.09751192,0.09750670,0.00009185,0.00009510
9.5600,0.00345883,0.00346449,-0.00003770,-0.00003761
9.5800,-0.09976900,-0.09975796,-0.00013971,-0.00014287
9.6000,-0.12375691,-0.12374706,-0.00017496,-0.00017915
9.6200,-0.06060670,-0.06060538,-0.00012314,-0.00012498
9.6400,0.02757381,0.02756881,-0.00001699,-0.00001612
9.6600,0.07188778,0.07188049,0.00009935,0.00010175
9.6800,0.05947514,0.05947109,0.00016438,0.00016627
9.7000,0.02765345,0.02765362,0.00014415,0.00014496
9.7200,0.01364074,0.01364262,0.00004788,0.00004826
9.7400,0.02092157,0.02092218,-0.00007914,-0.00007840
9.7600,0.00764374,0.00764256,-0.00017640,-0.00017602
9.7800,-0.05369369,-0.05369263,-0.00017061,-0.00017241
9.8000,-0.10116743,-0.10116414,-0.00007392,-0.00007709
9.8200,-0.07005607,-0.07005098,0.00004736,0.00004483
9.8400,0.02301922,0.02302062,0.00015013,0.00015097
9.8600,0.10963824,0.10963479,0.00017380,0.00017726
9.8800,0.13287128,0.13286361,0.00011501,0.00011937
9.9000,0.08347920,0.08347052,-0.00002553,-0.00002274
9.9200,-0.00967403,-0.00967644,-0.00015690,-0.00015735
9.9400,-0.08699295,-0.08698972,-0.00022670,-0.00022927
9.9600,-0.11527722,-0.11526612,-0.00018607,-0.00019010
9.9800,-0.08364235,-0.08363306,-0.00004370,-0.00004620
10.0000,0.00146173,0.00146556,0.00011532,0.00011519
10.0200,0.08191659,0.08190999,0.00021696,0.00021978
10.0400,0.08583850,0.08582748,0.00022438,0.00022717
10.0600,0.00911986,0.00911255,0.00015429,0.00015461
10.0800,-0.08136376,-0.08136252,0.00003239,0.00002980
10.1000,-0.12068234,-0.12067179,-0.00007508,-0.00007916
10.1200,-0.08231264,-0.08230154,-0.00012460,-0.00012713
10.1400,0.00448533,0.00449117,-0.00011233,-0.00011228
10.1600,0.07848751,0.07848332,-0.00005514,-0.00005256
10.1800,0.11652184,0.11651076,-0.00000167,0.00000205
10.2000,0.12620471,0.12619255,-0.00000063,0.00000339
10.2200,0.10477466,0.10476725,-0.00004902,-0.00004561
10.2400,0.04594917,0.04595020,-0.00011105,-0.00010956
10.2600,-0.03517305,-0.03516568,-0.00013323,-0.00013433
10.2800,-0.09642627,-0.09641717,-0.00009314,-0.00009633
10.3000,-0.09362399,-0.09361912,-0.00000089,-0.00000397
10.3200,-0.02136603,-0.02136797,0.00009609,0.00009535
10.3400,0.06858342,0.06857615,0.00014960,0.00015188
10.3600,0.09892357,0.09891599,0.00013261,0.00013592
10.3800,0.03162252,0.03162035,0.00006904,0.00007017
10.4000,-0.09149650,-0.09149117,-0.00000017,-0.00000312
10.4200,-0.17411836,-0.17410781,-0.00003145,-0.00003716
10.4400,-0.14506998,-0.14506086,-0.00001970,-0.00002444
10.4600,-0.02635069,-0.02634791,0.00002444,0.00002360
10.4800,0.08382732,0.08382234,0.00006557,0.00006841
10.5000,0.10176067,0.10175305,0.00008581,0.00008915
10.5200,0.02915356,0.02914786,0.00006414,0.00006526
10.5400,-0.08091838,-0.08091656,0.00002349,0.00002078
10.5600,-0.16013783,-0.16012933,0.00001092,0.00000577
10.5800,-0.15120523,-0.15119398,0.00003273,0.00002776
10.6000,-0.05857302,-0.05856597,0.00007385,0.00007192
10.6200,0.05645376,0.05645197,0.00009884,0.00010071
10.6400,0.13455553,0.13454662,0.00007660,0.00008082
10.6600,0.16191003,0.16189695,-0.00001764,-0.00001228
10.6800,0.13537599,0.13536658,-0.00016475,-0.00016050
10.7000,0.05686825,0.05686615,-0.00027556,-0.00027358
10.7200,-0.04185844,-0.04185190,-0.00029783,-0.00029921
10.7400,-0.11129807,-0.11128669,-0.00018932,-0.00019303
10.7600,-0.10111140,-0.10110380,-0.00000307,-0.00000628
10.7800,-0.01688172,-0.01688093,0.00018641,0.00018562
10.8000,0.08257560,0.08256672,0.00029442,0.00029725
10.8200,0.12993001,0.12991883,0.00026394,0.00026807
10.8400,0.08692407,0.08691602,0.00011814,0.00012105
10.8600,-0.01261389,-0.01261298,-0.00007141,-0.00007187
10.8800,-0.08809244,-0.08808445,-0.00022813,-0.00023098
10.9000,-0.09663444,-0.09662456,-0.00028116,-0.00028431
10.9200,-0.05002284,-0.05001640,-0.00020102,-0.00020269
10.9400,0.02630605,0.02630491,-0.00004093,-0.00004000
10.9600,0.08761329,0.08760576,0.00010724,0.00011012
10.9800,0.07420575,0.07419710,0.00019861,0.00020104
11.0000,-0.00626714,-0.00627048,0.00021765,0.00021745
11.0200,-0.07746140,-0.07745791,0.00015142,0.00014887
11.0400,-0.08869508,-0.08868725,0.00004322,0.00004021
11.0600,-0.03738777,-0.03738184,-0.00005789,-0.00005905
11.0800,0.04233555,0.04233613,-0.00013053,-0.00012921
11.1000,0.09881784,0.09881190,-0.00016215,-0.00015886
11.1200,0.10045892,0.10045069,-0.00015841,-0.00015515
11.1400,0.05404335,0.05403805,-0.00011864,-0.00011692
11.1600,-0.00063502,-0.00063487,-0.00005932,-0.00005938
11.1800,-0.02410621,-0.02410153,0.00000443,0.00000356
11.2000,-0.01219801,-0.01219379,0.00005556,0.00005519
11.2200,0.00707691,0.00707812,0.00008762,0.00008779
11.2400,0.01534456,0.01534142,0.00008858,0.00008912
11.2600,0.01134902,0.01134407,0.00005128,0.00005174
11.2800,-0.02236217,-0.02236451,0.00000123,0.00000053
11.3000,-0.08117584,-0.08117186,-0.00000931,-0.00001192
11.3200,-0.10407880,-0.10407055,0.00000733,0.00000392
11.3400,-0.04855310,-0.04854586,0.00003364,0.00003194
11.3600,0.05044147,0.05044053,0.00003724,0.00003904
11.3800,0.10313258,0.10312619,0.00002360,0.00002683
11.4000,0.06858002,0.06857072,-0.00000256,0.00000000
11.4200,-0.03076794,-0.03077056,-0.00003695,-0.00003814
11.4400,-0.12294500,-0.12293931,-0.00002271,-0.00002668
11.4600,-0.11908326,-0.11907329,0.00000421,0.00000034
11.4800,-0.02434852,-0.02433999,0.00004389,0.00004282
11.5000,0.09392183,0.09391942,0.00006388,0.00006721
11.5200,0.16243406,0.16242439,0.00002721,0.00003229
11.5400,0.12447577,0.12446166,-0.00004828,-0.00004390
11.5600,-0.01203463,-0.01203973,-0.00011344,-0.00011398
11.5800,-0.15229597,-0.15228928,-0.00010945,-0.00011426
11.6000,-0.19561714,-0.19560143,-0.00004228,-0.00004875
11.6200,-0.12078739,-0.12077228,0.00008469,0.00008060
11.6400,0.03341027,0.03341253,0.00018835,0.00018955
11.6600,0.17736544,0.17735447,0.00019619,0.00020177
11.6800,0.21139475,0.21137413,0.00008737,0.00009453
11.7000,0.10234810,0.10233467,-0.00008086,-0.00007764
11.7200,-0.07992706,-0.07992597,-0.00021471,-0.00021711
11.7400,-0.21101250,-0.21099491,-0.00024032,-0.00024740
11.7600,-0.19125137,-0.19123023,-0.00013491,-0.00014119
11.7800,-0.01825646,-0.01824683,0.00002649,0.00002583
11.8000,0.18267819,0.18266884,0.00015241,0.00015836
11.8200,0.25058478,0.25056183,0.00017966,0.00018797
11.8400,0.13215558,0.13213626,0.00011162,0.00011596
11.8600,-0.08494082,-0.08494389,-0.00000908,-0.00001175
11.8800,-0.25399445,-0.25397695,-0.00008909,-0.00009749
11.9000,-0.26724183,-0.26721633,-0.00007828,-0.00008690
11.9200,-0.12947475,-0.12945610,0.00002065,0.00001630
11.9400,0.06002140,0.06001997,0.00013780,0.00013993
11.9600,0.17880976,0.17879162,0.00019236,0.00019814
11.9800,0.16437059,0.16434791,0.00014994,0.00015542
12.0000,0.04351068,0.04349940,0.00001989,0.00002133
12.0200,-0.10367865,-0.10367051,-0.00010966,-0.00011312
12.0400,-0.17563083,-0.17561007,-0.00016740,-0.00017314
12.0600,-0.10707753,-0.10705827,-0.00013716,-0.00014087
12.0800,0.07159988,0.07160123,-0.00006783,-0.00006546
12.1000,0.23837654,0.23835922,-0.00001668,-0.00000905
12.1200,0.27484262,0.27481613,-0.00001974,-0.00001063
12.1400,0.15098245,0.15096510,-0.00007734,-0.00007241
12.1600,-0.06554787,-0.06554514,-0.00012527,-0.00012735
12.1800,-0.24558025,-0.24555895,-0.00009812,-0.00010613
12.2000,-0.27669421,-0.27666802,0.00002071,0.00001161
12.2200,-0.14268785,-0.14267420,0.00017911,0.00017444
12.2400,0.07000956,0.07000303,0.00029090,0.00029307
12.2600,0.23943619,0.23941301,0.00026678,0.00027464
12.2800,0.27148694,0.27146238,0.00008342,0.00009226
12.3000,0.14376717,0.14375572,-0.00017801,-0.00017324
12.3200,-0.06845560,-0.06844665,-0.00037858,-0.00038078
12.3400,-0.23323327,-0.23321044,-0.00040898,-0.00041656
12.3600,-0.24712043,-0.24709756,-0.00023481,-0.00024302
12.3800,-0.08799108,-0.08798360,0.00005491,0.00005201
12.4000,0.15048209,0.15046985,0.00029917,0.00030391
12.4200,0.30844075,0.30841505,0.00037430,0.00038445
12.4400,0.27121792,0.27119503,0.00023858,0.00024747
12.4600,0.05123514,0.05122913,-0.00001323,-0.00001147
12.4800,-0.21421406,-0.21419961,-0.00024306,-0.00024993
12.5000,-0.36489075,-0.36486303,-0.00030628,-0.00031824
12.5200,-0.31200129,-0.31197703,-0.00016347,-0.00017360
12.5400,-0.08110233,-0.08109423,0.00009836,0.00009557
12.5600,0.19824623,0.19823213,0.00031133,0.00031782
12.5800,0.35993562,0.35990836,0.00034227,0.00035397
12.6000,0.30280334,0.30277820,0.00016608,0.00017603
12.6200,0.06701601,0.06700881,-0.00011625,-0.00011413
12.6400,-0.18304142,-0.18302802,-0.00035513,-0.00036103
12.6600,-0.29385416,-0.29382837,-0.00042090,-0.00043063
12.6800,-0.20954765,-0.20952593,-0.00026280,-0.00026967
12.7000,0.01924085,0.01924418,0.00000567,0.00000630
12.7200,0.24427963,0.24426308,0.00023961,0.00024743
12.7400,0.32321683,0.32318853,0.00031187,0.00032261
12.7600,0.20485171,0.20483103,0.00019422,0.00020077
12.7800,-0.04001488,-0.04001669,-0.00001565,-0.00001682
12.8000,-0.25232979,-0.25231068,-0.00019633,-0.00020463
12.8200,-0.30246711,-0.30243972,-0.00023757,-0.00024745
12.8400,-0.17490019,-0.17488188,-0.00012707,-0.00013271
12.8600,0.03264474,0.03264457,0.00006776,0.00006877
12.8800,0.18685907,0.18684050,0.00022667,0.00023297
12.9000,0.19561226,0.19559022,0.00026267,0.00026898
12.9200,0.06481248,0.06480050,0.00017476,0.00017698
12.9400,-0.10208247,-0.10207580,0.00001798,0.00001454
12.9600,-0.18561232,-0.18559319,-0.00011920,-0.00012527
12.9800,-0.13905981,-0.13904167,-0.00017741,-0.00018194
13.0000,-0.01502653,-0.01502065,-0.00013686,-0.00013733
13.0200,0.08976652,0.08975698,-0.00003596,-0.00003288
13.0400,0.10669954,0.10668391,0.00006758,0.00007106
13.0600,0.03237981,0.03236884,0.00012977,0.00013098
13.0800,-0.08522653,-0.08522331,0.00014762,0.00014478
13.1000,-0.17315906,-0.17314428,0.00014542,0.00013985
13.1200,-0.17150929,-0.17149181,0.00013383,0.00012812
13.1400,-0.06590449,-0.06589636,0.00011231,0.00011008
13.1600,0.09913447,0.09912678,0.00004406,0.00004729
13.1800,0.22392172,0.22390357,-0.00007366,-0.00006644
13.2000,0.22492276,0.22490420,-0.00021193,-0.00020443
13.2200,0.10063498,0.10062932,-0.00031172,-0.00030856
13.2400,-0.05968897,-0.05968086,-0.00031386,-0.00031568
13.2600,-0.15641021,-0.15639366,-0.00020465,-0.00020981
13.2800,-0.15928553,-0.15927149,0.00001343,0.00000821
13.3000,-0.08206333,-0.08205988,0.00025758,0.00025491
13.3200,0.03911990,0.03911190,0.00040744,0.00040859
13.3400,0.14260998,0.14259464,0.00037982,0.00038445
13.3600,0.17157409,0.17156100,0.00017555,0.00018110
13.3800,0.10652099,0.10651627,-0.00012375,-0.00012021
13.4000,-0.01735855,-0.01735219,-0.00037702,-0.00037759
13.4200,-0.11926267,-0.11925043,-0.00047335,-0.00047718
13.4400,-0.13056429,-0.13055301,-0.00036873,-0.00037306
13.4600,-0.04515103,-0.04514801,-0.00011860,-0.00012004
13.4800,0.07237136,0.07236537,0.00016173,0.00016404
13.5000,0.13603817,0.13602672,0.00035291,0.00035739
13.5200,0.10401343,0.10400368,0.00037937,0.00038274
13.5400,0.00431533,0.00431259,0.00024824,0.00024837
13.5600,-0.09475475,-0.09474967,0.00003214,0.00002908
13.5800,-0.14077721,-0.14076685,-0.00015791,-0.00016249
13.6000,-0.12148262,-0.12147285,-0.00023834,-0.00024220
13.6200,-0.05171223,-0.05170656,-0.00018635,-0.00018813
13.6400,0.04795922,0.04795652,-0.00006000,-0.00005833
13.6600,0.13140048,0.13139205,0.00005376,0.00005787
13.6800,0.15014852,0.15013756,0.00010985,0.00011484
13.7000,0.09372189,0.09371485,0.00007682,0.00007980
13.7200,-0.00339933,-0.00339893,0.00000233,0.00000215
13.7400,-0.07318102,-0.07317556,-0.00008265,-0.00008496
13.7600,-0.08128390,-0.08127574,-0.00012260,-0.00012540
13.7800,-0.04549453,-0.04549057,-0.00009651,-0.00009778
13.8000,-0.00377049,-0.00376976,-0.00001563,-0.00001588
13.8200,0.01989334,0.01988915,0.00007603,0.00007688
13.8400,0.01409517,0.01409138,0.00013347,0.00013384
13.8600,-0.01944428,-0.01944575,0.00014830,0.00014777
13.8800,-0.05889145,-0.05888852,0.00011890,0.00011697
13.9000,-0.07477542,-0.07476943,0.00007105,0.00006855
13.9200,-0.04280543,-0.04280123,0.00001239,0.00001103
13.9400,0.02682020,0.02682044,-0.00004765,-0.00004686
13.9600,0.08402898,0.08402364,-0.00009884,-0.00009601
13.9800,0.08689745,0.08689135,-0.00012372,-0.00012093
14.0000,0.03849250,0.03848854,-0.00012147,-0.00012012
14.0200,-0.02800129,-0.02799953,-0.00008192,-0.00008289
14.0400,-0.07544209,-0.07543666,-0.00000957,-0.00001194
14.0600,-0.08837679,-0.08836987,0.00008438,0.00008145
14.0800,-0.06786323,-0.06785901,0.00017294,0.00017074
14.1000,-0.01837325,-0.01837378,0.00021065,0.00021003
14.1200,0.04035435,0.04034951,0.00016924,0.00017050
14.1400,0.07678386,0.07677723,0.00005636,0.00005890
14.1600,0.06838365,0.06837958,-0.00008942,-0.00008720
14.1800,0.01612866,0.01612908,-0.00020518,-0.00020455
14.2000,-0.05390774,-0.05390226,-0.00023581,-0.00023759
14.2200,-0.08969239,-0.08968495,-0.00015717,-0.00016014
14.2400,-0.04786587,-0.04786214,-0.00002364,-0.00002514
14.2600,0.03214053,0.03213886,0.00010724,0.00010819
14.2800,0.07380710,0.07380064,0.00019864,0.00020114
14.3000,0.05718908,0.05718305,0.00020219,0.00020398
14.3200,0.01512108,0.01511805,0.00011620,0.00011665
14.3400,-0.01007673,-0.01007581,-0.00002450,-0.00002488
14.3600,-0.00551640,-0.00551329,-0.00015797,-0.00015811
14.3800,-0.00277204,-0.00276876,-0.00022497,-0.00022498
14.4000,-0.02620302,-0.02620005,-0.00018293,-0.00018377
14.4200,-0.04597331,-0.04597200,-0.00006225,-0.00006372
14.4400,-0.02481827,-0.02481865,0.00007527,0.00007437
14.4600,0.02314315,0.02314022,0.00016893,0.00016974
14.4800,0.04547954,0.04547682,0.00019553,0.00019701
14.5000,0.00998968,0.00998835,0.00015408,0.00015458
14.5200,-0.07176237,-0.07175954,0.00007610,0.00007372
14.5400,-0.13572421,-0.13571800,0.00001418,0.00000972
14.5600,-0.10021423,-0.10020848,-0.00003026,-0.00003362
14.5800,0.04138412,0.04138532,-0.00006669,-0.00006557
14.6000,0.20486330,0.20485537,-0.00011729,-0.00011042
14.6200,0.25435549,0.25434327,-0.00018353,-0.00017524
14.6400,0.11032257,0.11031312,-0.00020118,-0.00019727
14.6600,-0.15614855,-0.15614593,-0.00013596,-0.00014097
14.6800,-0.36294725,-0.36293021,0.00004883,0.00003682
14.7000,-0.33446279,-0.33444266,0.00027291,0.00026202
14.7200,-0.07065446,-0.07064236,0.00042499,0.00042231
14.7400,0.24313476,0.24312563,0.00040913,0.00041734
14.7600,0.38106444,0.38104170,0.00019320,0.00020544
14.7800,0.26379312,0.26376823,-0.00013620,-0.00012736
14.8000,0.00875153,0.00874176,-0.00046371,-0.00046351
14.8200,-0.20032544,-0.20031368,-0.00061093,-0.00061761
14.8400,-0.22796824,-0.22794398,-0.00050622,-0.00051363
14.8600,-0.06589763,-0.06587632,-0.00019960,-0.00020198
14.8800,0.15800301,0.15800265,0.00015168,0.00015706
14.9000,0.26449243,0.26447226,0.00039452,0.00040304
14.9200,0.16762897,0.16760098,0.00044829,0.00045397
14.9400,-0.05762987,-0.05764401,0.00031675,0.00031481
14.9600,-0.25652562,-0.25651582,0.00010018,0.00009184
14.9800,-0.31122910,-0.31120064,-0.00007715,-0.00008727
15.0000,-0.20585453,-0.20582498,-0.00013615,-0.00014284
15.0200,-0.01721678,-0.01720566,-0.00008491,-0.00008539
15.0400,0.15072316,0.15071061,0.00000896,0.00001384
15.0600,0.22266443,0.22263611,0.00005445,0.00006183
15.0800,0.16614822,0.16612492,0.00002530,0.00003065
15.1000,0.01647797,0.01647404,-0.00004312,-0.00004254
15.1200,-0.11909789,-0.11908008,-0.00009394,-0.00009803
15.1400,-0.13201889,-0.13199561,-0.00010614,-0.00011042
15.1600,-0.02807694,-0.02806531,-0.00008098,-0.00008201
15.1800,0.08861155,0.08860351,-0.00001511,-0.00001216
15.2000,0.13208865,0.13206762,0.00003803,0.00004251
15.2200,0.06811133,0.06809447,0.00005703,0.00005922
15.2400,-0.06890168,-0.06890244,0.00006285,0.00006079
15.2600,-0.18929212,-0.18927434,0.00007507,0.00006885
15.2800,-0.21249809,-0.21247395,0.00011459,0.00010753
15.3000,-0.09413834,-0.09412512,0.00014919,0.00014608
15.3200,0.11637686,0.11636925,0.00011161,0.00011525
15.3400,0.27615715,0.27613247,-0.00000283,0.00000625
15.3600,0.27065846,0.27063334,-0.00017411,-0.00016527
15.3800,0.11389003,0.11388103,-0.00031884,-0.00031520
15.4000,-0.06178320,-0.06177318,-0.00038211,-0.00038413
15.4200,-0.12892606,-0.12890500,-0.00031605,-0.00032057
15.4400,-0.04800494,-0.04799169,-0.00014363,-0.00014513
15.4600,0.10207087,0.10206741,0.00005015,0.00005341
15.4800,0.16589479,0.16587591,0.00019652,0.00020221
15.5000,0.04938133,0.04936416,0.00027054,0.00027219
15.5200,-0.15784896,-0.15784986,0.00028321,0.00027801
15.5400,-0.24989196,-0.24987642,0.00021430,0.00020603
15.5600,-0.12912647,-0.12910603,0.00008534,0.00008084
15.5800,0.10596584,0.10597262,-0.00006933,-0.00006566
15.6000,0.25548805,0.25547800,-0.00020995,-0.00020164
15.6200,0.20101740,0.20099631,-0.00028859,-0.00028177
15.6400,0.00829932,0.00828514,-0.00028273,-0.00028258
15.6600,-0.14582988,-0.14582798,-0.00018423,-0.00018913
15.6800,-0.12798190,-0.12796647,-0.00003443,-0.00003881
15.7000,0.04280400,0.04281893,0.00010203,0.00010326
15.7200,0.22374746,0.22374735,0.00016033,0.00016763
15.7400,0.27549166,0.27547407,0.00010182,0.00011084
15.7600,0.14992606,0.14990165,-0.00004653,-0.00004146
15.7800,-0.09682496,-0.09683657,-0.00017778,-0.00018083
15.8000,-0.33153925,-0.33152624,-0.00017871,-0.00018940
15.8200,-0.41050342,-0.41047000,-0.00001190,-0.00002530
15.8400,-0.27544945,-0.27541679,0.00024753,0.00023857
15.8600,-0.01081310,-0.01080230,0.00046394,0.00046356
15.8800,0.21219984,0.21218124,0.00050891,0.00051595
15.9000,0.25533694,0.25530328,0.00033721,0.00034556
15.9200,0.11231019,0.11228499,0.00001853,0.00002231
15.9400,-0.10082995,-0.10082827,-0.00030578,-0.00030912
15.9600,-0.23307473,-0.23304759,-0.00047371,-0.00048134
15.9800,-0.19599951,-0.19596658,-0.00042488,-0.00043124
16.0000,-0.03091678,-0.03090028,-0.00019036,-0.00019143
16.0200,0.13897717,0.13896566,0.00010730,0.00011196
16.0400,0.20547962,0.20545023,0.00032266,0.00032928
16.0600,0.14209809,0.14207075,0.00036859,0.00037323
16.0800,0.01435274,0.01434571,0.00023981,0.00024013
16.1000,-0.07889693,-0.07888193,0.00001150,0.00000884
16.1200,-0.08277092,-0.08274760,-0.00021236,-0.00021508
16.1400,-0.01934308,-0.01932876,-0.00033655,-0.00033720
16.1600,0.05113794,0.05113341,-0.00032355,-0.00032176
16.1800,0.07839026,0.07837279,-0.00019943,-0.00019683
16.2000,0.04312813,0.04311172,-0.00001828,-0.00001681
16.2200,-0.02601018,-0.02601235,0.00016036,0.00015941
16.2400,-0.06409365,-0.06408195,0.00027012,0.00026799
16.2600,-0.03770659,-0.03769143,0.00026917,0.00026780
16.2800,0.02560203,0.02560738,0.00016917,0.00017003
16.3000,0.06933604,0.06932744,0.00000396,0.00000626
16.3200,0.05365092,0.05363603,-0.00015496,-0.00015318
16.3400,-0.00626668,-0.00627612,-0.00025098,-0.00025108
16.3600,-0.06213641,-0.06213188,-0.00024482,-0.00024688
16.3800,-0.07957409,-0.07955941,-0.00013600,-0.00013853
16.4000,-0.05525706,-0.05524201,0.00003653,0.00003468
16.4200,-0.00836346,-0.00835946,0.00019965,0.00019941
16.4400,0.03187630,0.03186727,0.00028453,0.00028555
16.4600,0.03753067,0.03751543,0.00025609,0.00025736
16.4800,-0.00138894,-0.00139807,0.00014021,0.00014017
16.5000,-0.06012044,-0.06011667,-0.00000718,-0.00000906
16.5200,-0.09738001,-0.09736521,-0.00012162,-0.00012484
16.5400,-0.07910478,-0.07908989,-0.00015954,-0.00016209
16.5600,-0.00781349,-0.00780872,-0.00012924,-0.00012949
16.5800,0.06464537,0.06463731,-0.00005268,-0.00005054
16.6000,0.08286895,0.08285477,0.00003040,0.00003317
16.6200,0.03529144,0.03528225,0.00009005,0.00009122
16.6400,-0.04657934,-0.04657731,0.00011174,0.00011028
16.6600,-0.11504092,-0.11502852,0.00011194,0.00010815
16.6800,-0.12691773,-0.12690393,0.00010383,0.00009971
16.7000,-0.07025447,-0.07024798,0.00008664,0.00008430
16.7200,0.02216259,0.02215781,0.00005278,0.00005349
16.7400,0.10029944,0.10028745,-0.00000425,-0.00000099
16.7600,0.12763129,0.12761998,-0.00008548,-0.00008132
16.7800,0.09149123,0.09148725,-0.00016472,-0.00016171
16.8000,0.00919002,0.00919485,-0.00020041,-0.00020007
16.8200,-0.07617892,-0.07616903,-0.00015809,-0.00016057
16.8400,-0.11533784,-0.11532940,-0.00004074,-0.00004451
16.8600,-0.08331245,-0.08330996,0.00010853,0.00010575
16.8800,0.00272341,0.00271877,0.00022256,0.00022263
16.9000,0.08989067,0.08988240,0.00024138,0.00024423
16.9200,0.12837413,0.12836644,0.00014792,0.00015211
16.9400,0.10172847,0.10172468,-0.00003097,-0.00002764
16.9600,0.02305346,0.02305473,-0.00021186,-0.00021109
16.9800,-0.06937318,-0.06936797,-0.00030493,-0.00030712
17.0000,-0.12332690,-0.12331944,-0.00025757,-0.00026164
17.0200,-0.09669473,-0.09668919,-0.00009168,-0.00009482
17.0400,0.00327869,0.00327946,0.00010502,0.00010503
17.0600,0.11200646,0.11200079,0.00024149,0.00024516
17.0800,0.15158440,0.15157487,0.00025123,0.00025618
17.1000,0.09078058,0.09077271,0.00014489,0.00014783
17.1200,-0.02468173,-0.02468388,-0.00002585,-0.00002660
17.1400,-0.11541811,-0.11541204,-0.00017088,-0.00017475
17.1600,-0.12498160,-0.12497187,-0.00022350,-0.00022749
17.1800,-0.05641815,-0.05640934,-0.00016745,-0.00016938
17.2000,0.04081552,0.04081693,-0.00003893,-0.00003750
17.2200,0.10491845,0.10491187,0.00008348,0.00008694
17.2400,0.08634209,0.08633203,0.00015347,0.00015632
17.2600,-0.00821276,-0.00821913,0.00016042,0.00016021
17.2800,-0.10811795,-0.10811486,0.00012090,0.00011727
17.3000,-0.13226447,-0.13225478,0.00005941,0.00005508
17.3200,-0.05473701,-0.05472701,-0.00000511,-0.00000704
17.3400,0.07803164,0.07803304,-0.00006683,-0.00006424
17.3600,0.17691964,0.17691085,-0.00013105,-0.00012530
17.3800,0.17109807,0.17108394,-0.00018150,-0.00017583
17.4000,0.06239987,0.06239013,-0.00019616,-0.00019409
17.4200,-0.07662615,-0.07662429,-0.00014589,-0.00014841
17.4400,-0.15606308,-0.15605107,-0.00003282,-0.00003791
17.4600,-0.13217959,-0.13216478,0.00011689,0.00011246
17.4800,-0.02715292,-0.02714656,0.00023849,0.00023766
17.5000,0.08398739,0.08398156,0.00026834,0.00027103
17.5200,0.12109391,0.12107927,0.00018753,0.00019160
17.5400,0.05712589,0.05711385,0.00003106,0.00003296
17.5600,-0.06117905,-0.06117945,-0.00012347,-0.00012543
17.5800,-0.14323957,-0.14322728,-0.00020496,-0.00020966
17.6000,-0.12101985,-0.12100321,-0.00018285,-0.00018686
17.6200,-0.00488007,-0.00487148,-0.00008495,-0.00008512
17.6400,0.12124492,0.12123941,0.00003020,0.00003413
17.6600,0.16749431,0.16747783,0.00010164,0.00010716
17.6800,0.10800276,0.10798704,0.00010140,0.00010488
17.7000,-0.00544569,-0.00545091,0.00003875,0.00003859
17.7200,-0.09759514,-0.09758654,-0.00004007,-0.00004332
17.7400,-0.12018887,-0.12017311,-0.00007892,-0.00008286
17.7600,-0.06437459,-0.06436262,-0.00006349,-0.00006561
17.7800,0.03444127,0.03444110,-0.00001875,-0.00001764
17.8000,0.10962363,0.10961156,0.00001879,0.00002241
17.8200,0.10711701,0.10710225,0.00002892,0.00003244
17.8400,0.02857240,0.02856532,0.00001391,0.00001489
17.8600,-0.07004848,-0.07004277,-0.00000637,-0.00000868
17.8800,-0.12238025,-0.12236630,-0.00000747,-0.00001146
17.9000,-0.09894752,-0.09893493,0.00001878,0.00001551
17.9200,-0.01857853,-0.01857566,0.00005837,0.00005774
